"Name","rt","mz","S48","E0","E0.1","Pool","S0","S0.1","S0.2","E48","Pool.1","Pool.2","Blank","Pool.3","E0.2","S48.1","S0.3","S48.2","Pool.4","E0.3","S48.3","Blank.1","Pool.5","Blank.2","Pool.6","E48.1","E48.2","Pool.7","E48.3","E48.4","E0.4","S0.4","Blank.3","Pool.8"
"",917.742106267718,267,8.8403554903175,9.52511076731332,9.09795221305985,8.63592179755733,7.8717885275409,7.22683488957392,7.91789295701156,8.30638928612468,8.16275039578257,8.87155587602772,6.7285634863893,8.03208723000853,8.50541141518165,8.00879728152332,6.83860733300198,7.0993645099749,8.28998075405728,9.26222859483996,9.01489875059042,7.55097178576564,8.82237665876576,6.930275024267,8.57310341939731,8.35038506494379,8.57355436516247,8.17440420799233,8.03235414390758,6.45767758349429,8.82368702974323,7.98051820793822,6.70492442026693,7.63234608321576
"",1168.00281612686,50,8.95150100287676,9.06737349995345,8.07367426770588,7.95721023632617,8.38948391574341,8.74583644874577,8.02314599581288,8.12961184384515,9.01616206953177,8.50661566525258,9.83869456146239,8.00685351507468,7.88326119748263,8.96005343656627,8.66441419224184,8.19462367072765,8.71591868208804,9.10333724155489,8.47794014094247,9.9078808755651,8.96057037642486,9.88252291063633,9.23290212309862,9.06708833805805,9.00735252023133,8.99430824036789,8.2453540531816,8.49338446301589,8.87570976346096,8.80010610579242,9.31840990285489,7.14046322210265
"",1105.28353918594,327,6.28721343996011,7.03825007563925,6.08957955788716,6.37482724427453,5.56849207221265,5.85997514883314,6.45993333115465,6.28791943897239,6.56411509202071,6.71840543534631,7.23731882066752,10.6131086321777,9.84467435877912,9.85847059676154,7.44201681712249,7.15746695816393,7.51446761799244,8.19560781945075,9.59100978062439,6.50204754468391,7.86952752535838,7.10434469208863,6.81528673476696,7.20604680688609,7.68778431729832,7.07065612808087,5.98206087560158,7.25227040434958,6.54781771387758,6.98500939346088,7.76215334285402,6.81809371413213
"",694.237380110866,327,8.16122869956453,8.58913783917984,8.44944039271827,8.05608896076054,8.695322057386,8.69039891387359,9.06370322104236,8.15819869925597,8.3919990303367,7.83176775380386,6.85710334053013,7.78192972937748,7.74170208386206,8.76449798687799,8.11595027863514,8.72907904202363,8.30724793389074,8.4054208259737,8.34191869576265,7.61833201792734,8.18735921266611,7.73972954223344,8.26450264055042,7.97672465585459,7.39449717997423,7.83496922253943,7.84000283440025,5.29474926973337,8.17427356004748,8.31090435255773,6.78999633468637,8.36097584841321
"",864.774387515985,84,8.59479147022689,8.4657715697795,9.03460868299673,7.87143919478998,8.51678246997645,8.65930740689762,8.81420525869668,8.42476960109916,7.52203264394692,8.38027597131922,6.09133841877259,7.94484750643085,7.75908720810691,8.31742171930638,6.907417511814,8.30505069715792,8.63514792225006,7.41402342943273,9.6049407565905,7.21807473161102,8.71994299691383,7.20549658050377,6.83861640454767,6.51288426140523,6.51320608339257,7.78638631915268,8.11662125031967,8.02924775031996,7.37576162051806,8.6059469278922,6.76959808353923,7.66913327728653
"",349.161074588018,452,7.62621128132276,7.20551243966788,7.39529726556817,6.72385345983315,6.66612791273297,7.5383979722309,6.97955823300941,7.288675738178,7.47737900360614,7.25355853323954,7.77610231878374,7.22829699912383,7.42877399260636,6.70653615968919,6.40284695239621,6.73295729826546,6.68702109030992,7.00648190029785,7.5076843355319,6.95200934213222,6.97859292307319,7.84984404914643,7.63094052653352,7.67402172541587,7.19368017918031,7.93027720232521,7.21730982908487,7.30499768487073,5.99573151593428,7.42604689411691,9.02824619248505,7.21289131022786
"",556.621130456778,174,7.89989533663077,9.146863365472,6.3517534944435,8.576861252395,8.05125328364277,7.99875587465441,8.67373828252187,7.42842715578792,8.05887536998608,8.02582245681015,6.46362591542929,7.76673097963988,8.06610948375241,9.13735096619897,7.39910786654232,8.4793632491753,7.21893580894201,9.04105847064225,7.86451055742891,6.58146053823125,7.77958797952646,5.31981487290928,8.20456715564415,6.3530175958807,5.73170648012881,7.72020600376919,6.55167405350453,6.19941974703811,7.21374710410392,7.90226788050982,6.57084601061516,7.53981410013182
"",709.509945893288,259,8.38593108293652,7.50039446489718,8.12347185897857,8.63622984871916,8.3467214100115,8.29198358444553,8.23654965815313,7.13231759373326,7.97598385093498,8.1881689562051,6.65145266119319,8.72124500165084,7.92264105232729,8.69898946168506,8.30801977071665,8.31623559065661,8.0437804285484,7.60457757985282,8.44521610956929,7.13292534657047,8.80191558291719,7.92683879450583,8.7868867259073,7.9424181969062,8.34354190442027,8.28523878896541,7.92904805957455,7.59496689481412,7.53936398349441,8.52811743345575,7.72825804959666,8.50424656621774
"",417.716917573749,104,7.30625811770251,6.25184833698706,7.20925193643623,7.51531898172038,6.37216694707756,7.30934142634486,6.91091303719184,8.74079001435515,7.77443076801029,7.59941405426612,7.95667808034636,7.22811886849322,6.45060983541949,7.88809911774916,7.2431541632546,8.27911607000134,6.67203472552746,6.91386200271312,7.37958961430705,4.99538688545781,7.56361146752042,7.51233182601923,7.98158624790347,7.80943696755734,8.10645992884401,7.31799229461474,8.46231124005581,7.99390671091923,6.8668666190241,7.46753102055282,7.64012936960241,7.39404758320065
"",334.91207514809,445,6.19809481597993,7.14655785919982,6.4329863110053,7.14328864224592,6.8189856194949,7.58088031384689,6.59884797539926,6.93566322899479,7.83586098807286,6.41205570936312,6.95732258331764,7.06472006256308,7.69988276526538,7.35475748424678,7.53429465516012,7.48437360727491,6.74092050933058,6.24023743281592,7.40380017201762,7.32918790821754,7.07550582834451,6.70155826374052,7.22357839758601,7.74791486223038,6.72983098741446,7.18527628148452,7.60767246758219,6.73173839185579,7.24109743203704,6.91604317550254,8.53581926782357,7.11700501247499
"",485.090561461002,301,6.29559152100154,6.67850418361754,6.98740611180216,7.20590513843791,6.67751652769027,5.88303921081568,6.53943846302644,8.61454307835434,6.81149670253197,7.49586954757453,7.50632804437342,6.05234589568268,7.44281498300791,6.23167429241447,7.53458346455142,6.57549675918417,6.10737525822442,7.02252981372749,6.12619980667147,7.18967716745482,6.65581232246775,6.86922804455368,7.26945337426559,7.54496250770093,7.13800941066525,6.55580481137988,8.1352548787295,7.82793136316344,6.90677334436526,7.01496232218895,5.82541285902188,6.52627531996903
"",1149.37126057595,51,8.53247020880352,9.68069830540026,7.28004630722466,7.96278195580137,7.48094909708067,8.71376955332923,8.59071576964923,8.97857727586611,8.60854789736126,7.80060068025117,10.0004951562307,8.45774247102779,8.28908753513938,9.27451179071614,8.35453468506732,7.27380261757994,8.10561223208973,7.99123485696046,8.58188667555826,9.66618410007071,8.66543259608992,9.06176797056496,7.2690281799838,8.28692845554044,8.70732970593202,8.08866124653471,8.6270592890851,9.16989901529128,8.84772561332789,7.5334332049575,8.30125968301747,8.56222148990686
"",1012.48460495958,492,7.34501250677625,7.52394361461742,7.27365499063744,7.44514072325886,5.94566577369182,7.50471578355693,7.45680557925507,7.15594118296931,7.33267858765308,6.99352375169147,8.19192117136642,6.48918179178277,7.48341562473027,7.82720083709456,8.12198764218069,7.02223016965907,7.81931927114114,7.82379230210399,7.20919533254602,7.71880440791239,6.90751255939759,8.79309058947106,7.97700772776566,7.54849793205571,7.39737514037483,7.77381937635367,8.2254423578815,7.86064258271218,7.92838315097505,8.009268360173,8.32963948453081,7.33727107947702
"",1155.91898166388,51,8.55479447213161,8.90748525925672,8.51903816514217,8.35350273547563,9.10435374735454,8.57893998072572,8.69505536800987,9.68185036177773,8.98661593959103,8.67708498517044,8.78455439888441,9.02316756054726,9.08260852221949,8.23662987359055,8.83823914832227,8.0918625900331,10.3901661583987,7.02324497121551,8.75724301095504,9.59133798578889,8.17764725043919,9.76147225202123,8.59823247373021,2.87554435746103,8.78452793285296,7.41143974005934,7.97268224354252,8.86057638007242,8.98699832993339,7.56033948877347,8.85655107842641,8.69772725268964
"",331.067966171594,488,6.17163985853389,7.2476304473678,5.61477044521783,7.81656470583298,7.41695481679381,7.49173469913602,6.8716892522503,6.37401061039313,6.70446161784362,6.97152827407339,7.18504223211049,6.29422129675581,7.00582234464495,7.21199946025589,6.63213788638716,7.14807577735936,6.16080162803061,6.08234248321814,6.37807900246102,7.35062254683013,7.07956059778854,7.13989667856563,6.80872189274065,7.00701264292215,5.67167908300452,7.07470524483204,5.65629478855974,6.20005858529269,6.58505703698659,6.88630922193538,8.44288187969429,7.58609020664407
"",1130.84916118469,52,8.31768707111655,8.72069913668114,9.23444448389486,9.11993018134029,8.77823747279082,7.27498307990736,8.51298653255504,8.87531930238093,8.97674885058096,8.85970841193928,9.50907581589905,9.06573075558424,9.14147467759209,8.89797762438293,8.62363288627284,8.83172465030037,8.07892692891962,9.2262634148503,8.60100271541555,10.0496725920178,8.20585027863858,9.93070254929046,8.41653565391677,9.03563932149603,9.50079440027188,8.9978859845478,9.06629637802323,8.88282481991003,8.38081479462693,9.10279264814715,9.02335903348146,8.19165631122452
"",1063.0562886309,78,8.84741879979973,8.59301085991663,8.0631602865926,8.39302176702726,9.02192746412888,9.14266745021502,8.38448445407167,8.45269958688764,8.41149890578838,6.90194713448606,9.73298984945492,9.3323747613868,9.12742248881805,8.29791553882616,7.83346898204577,8.9814049912364,8.57274044175527,8.17541428614605,9.20398527990025,9.46318758270046,8.74963702142354,8.87210637199771,8.74694653419735,7.93226282719113,8.16647537889573,7.70580686284294,8.21003020322755,7.86579652187828,8.96950324704925,7.81984525185488,8.94028679132331,7.6445379301072
"",568.135041912662,357,8.31381611201789,8.74674790754703,8.63099086755389,8.68938324242757,8.2713576371702,8.70247373588122,7.81585632495787,9.23467674183804,8.50673228448897,8.45384927000837,7.72422360253945,9.13992464477983,8.83374895379159,8.27247445049835,8.35643205436447,8.60647328905497,8.69957763185179,9.54817528008303,7.93929825840709,8.98262976320943,8.23737216379575,6.79074581249677,7.93298057848645,9.53730625466082,9.7364218055432,8.76284492292637,9.76929167197227,10.0093059370481,8.63221877774203,9.01836947802504,8.01980349772309,8.15805541916021
"",682.623758997514,273,8.04875883263887,7.41651395116757,7.92793377432557,8.91534464353971,7.63190032931583,8.67153739564327,9.02782017782842,8.02833801639963,7.87137620837378,8.16395755408477,6.43552224104114,8.13490623737284,8.247793549372,9.02945683015297,8.31098671564653,8.60221135000119,8.58906543150962,8.16289607707939,8.74964494485991,7.63412153168814,8.35415603144171,6.24160997941687,8.15160134762154,7.68446234365585,7.71192332873093,8.73182477106786,7.85040090840644,6.59471851825307,7.31220375088604,8.27318872635184,7.29282130484028,8.24360637275976
"",356.886806426246,352,7.29576216406014,7.11834035471084,6.43332030052792,7.05070110426524,7.33064905071583,6.92728214345916,6.72418307361394,6.82904808922621,6.75599950755892,6.74654889048617,7.20691216871749,6.75781657944269,7.08916645333011,7.04598023806546,7.27130923762617,7.49616896775478,6.63554748382186,7.00400300951734,7.55195341278826,7.03432848087175,6.49819896296026,7.35454698501302,6.98099751134867,8.64370277755442,6.82045647173085,7.36336734906959,7.01686474372373,7.09978372838291,6.91849802893385,6.62898715878156,6.98996235153494,7.3124240612004
"",730.34105897872,441,6.90658870309125,7.88791335164602,8.57772415184475,7.6960334986298,7.3599389810069,8.19310146903696,7.98888804490825,5.15200791910643,7.14150816502143,8.04842997046985,7.08740217731862,7.81061557015174,8.00441801258092,8.99776239850234,7.60122253444855,8.08843053043568,7.68679315774869,8.00571877531467,8.96930367591959,6.89712845266836,7.85182113725011,6.72432831228294,7.69093794156932,6.65438696397211,6.5615948076454,7.91421985788049,6.5604119313931,6.34642169267504,7.56698813315202,7.36614477909032,6.67581377773361,8.16906997591793
"",1074.97294169315,78,9.39121749364777,9.3176454109441,9.64216847296836,9.39878405878679,9.65113034614229,9.39591617132977,8.77817811640007,9.22378271345287,9.56063221979297,9.15517085109781,11.4636070476454,9.63086772275367,9.98695788148426,9.43332347749058,9.33157680549327,9.53015013449441,9.03545779525036,9.13629013310152,8.74920419288004,10.712034172911,8.36846966423833,11.5790833729707,9.00723712497754,9.88257772650346,8.89013628716326,8.92737355260697,9.41090857892436,9.04150578054478,9.78904277179311,8.52152538508272,10.0145549348109,9.0745926242947
"",400.284528016815,71,8.69214288121483,8.21501192292044,8.30365289876341,8.62640264416153,8.37651919308204,8.10982272768326,8.22355375644447,7.62923138881345,9.14960720914975,8.84926392752064,9.87649860895704,8.97611942741211,9.25313897530576,8.61430743868005,8.07526012474792,8.76686052783129,9.07003863383085,8.26617956437859,8.04772727000139,10.8753752243908,8.67745671148597,10.3383642610409,8.78148230658501,7.00321952386858,8.10998257734804,9.59274024414173,8.88700809409892,9.19913049175789,7.34070866309168,8.15690295802454,10.2608153646698,9.39812261754836
"",1109.06998504246,78,9.01269279797598,9.33235594225474,8.4854552666845,8.29786929134066,8.64579376556771,9.03945616086821,8.38547601202278,8.57591736514935,8.46726217166694,8.09646900952739,9.75046808307368,8.55280107311607,9.44097389553241,8.94933291597356,9.25165595016553,9.09219540315402,8.5133987530376,7.19361870938164,8.45508752403078,9.61386315199244,8.29462571085935,8.82124192359658,8.23484322847512,8.34481177053491,9.14816334896894,8.47667727211874,8.59339235467921,9.28066668990935,8.13400837638909,7.37449168261585,9.22166005142823,8.12199680631601
"",1106.78614394464,78,8.73590782326736,8.85322551654846,8.73763554326317,8.45767266744347,7.9096704567308,8.66996871954972,7.99826253716691,9.01680344780454,8.62144802235363,8.83560787644947,10.5336413909678,9.11435901713081,9.08886258435431,9.11387491953191,9.11828924946392,9.03481872370694,8.85154534894671,7.96887351396373,8.5487170236829,9.44126313956539,8.61122545881219,9.5359978027383,8.72005987707528,8.50611167789043,9.22046882807705,8.3032596218794,9.2317650446237,9.66182446494452,8.44420528524191,7.82123028614794,9.42220745615576,8.55478722884407
"",1084.23437307525,78,8.7287931734028,9.26690621135383,8.32068999258083,9.05910060086443,8.22819677451156,8.38926765178255,8.50041080580301,9.28536479001871,8.74373530961879,8.71515283350998,10.1841019302435,8.80806463512961,8.578612891986,8.94409047683321,9.31561870267264,9.16583924573382,7.50978345931475,8.87505869958545,8.77385349506384,9.79258538042376,8.34962387203367,10.4566446566381,8.91788092086138,9.44914791515827,9.02481275479616,8.62150866459582,9.38008088108985,8.96411473196232,8.84391254548921,8.49166028768166,9.51577172768726,8.40363969189273
"",1087.88399933882,78,8.83585269249495,8.49779388154661,7.84350245853817,9.24868277353639,8.20583588596848,8.4008178203033,8.7873567585565,8.32436093148919,8.50797849005497,8.42697516657694,9.25739574661753,8.21469897250148,7.56516944267508,8.51223664735988,8.362016938504,8.55308509617248,6.34030490647846,9.02734516264356,8.11943996325369,8.60075984370132,8.19763383326374,9.60278767647964,8.87532469832297,8.38811690970043,8.21604630650272,8.03793289466057,8.76230861591425,8.4159284658935,8.29647601172105,8.54591606713113,9.02759742263427,8.6468277469448
"",984.568910814986,255,9.52689072756042,8.43832192944743,8.95764228226768,8.52491203252688,8.8623704643865,9.33062738523828,8.94957090929388,9.69277629377049,7.94027828258532,8.29458074907861,7.62867986310747,8.76998010562965,8.05186970054424,9.17355206767225,8.85309670887997,8.45568472178653,8.4111259002497,8.42249851933686,8.64843257003927,8.36665574062477,8.78264139201251,6.80952074026611,8.80683747244739,8.78699837528936,9.21404214664403,8.64859504002467,9.19188100388133,8.87594086665186,8.79914015184646,8.71650385835069,7.47554407915997,8.8654262212896
"",457.995832733921,420,6.27151241530464,8.39447020466894,9.20740208563362,7.40793652451524,8.32822387281332,7.24653957666848,8.31209094140326,7.65813349139238,6.40042247622959,6.66652572533124,6.49228176048964,6.5622275217868,6.66369047720059,6.04622224768565,6.85287779267504,7.5060415216304,7.27543324586861,7.3056132916523,7.41140470208946,5.92109672928683,8.3403100341337,6.85937312368641,6.10413564417053,6.06083016287829,7.25011968111184,6.81836715294756,7.18846970887411,7.30336252893713,6.91430660001825,8.29537361283185,5.74690277388504,7.74413670419045
"",341.682588802711,126,7.75324866163686,8.07229032096028,7.53736317366772,6.85009233424326,7.30823128527019,7.30158029879044,7.05107241658225,8.02247615731378,7.22342415628968,7.19018089235851,6.86915728502856,6.84710220198163,6.15880163387037,7.46252485335474,7.43604776339875,6.81179011073518,7.99302081123431,7.80216017124585,7.68972027092418,5.63163885566632,7.91319513752987,7.15016560903599,7.7779886082517,6.64935786480933,6.32815085457433,7.16100039171755,8.25565839734378,7.9203321589571,7.50663148282917,7.26124410056135,6.37702156464236,7.9957463688905
"",1036.18471275608,289,7.59790889749475,8.05360371518053,8.28823444450695,7.2637599359045,7.3672849121229,6.01948166278414,6.98443612933461,8.45036638936532,7.54435819878521,6.96625389659505,8.45871719617433,7.42863937093653,7.94912912041297,6.02593084803645,6.09646313629235,6.65628103785045,7.01709117206583,8.86497142607766,6.61768491919837,6.84936916459636,6.95757896344809,6.56691815450765,7.58487430787539,6.32632810897344,8.32138726256855,6.68185895195948,7.72711556808695,7.25940973071439,6.90193417424188,5.48980743635908,7.01829673592536,6.90874981836968
"",475.067314081752,185,8.69781782171028,8.46541348496064,8.46467882234725,8.42197067865126,8.63180600258012,9.09491475817727,9.25556026943156,8.34271300525715,8.49517707186767,8.62982027752927,9.41059991995515,8.63870236673932,8.70846462379764,9.26883878344982,8.90392820470276,9.22068639809312,8.3844596041865,8.62186284187676,9.45631300756951,9.84595856048203,8.24399825665594,9.88372648051037,9.19171333518208,8.39972971625799,7.99862164223017,8.80316518500583,8.97638753889401,8.22114215701331,8.66537781672692,9.94890343689001,9.95520164157752,8.82570582646668
"",1078.8578992711,78,8.90761216682856,9.22579330723173,8.92273178201657,8.80479677001652,9.45002095932315,8.98274680922706,8.21436132456649,8.64514375909766,9.10396375241691,9.42334206065667,11.1209365386324,8.87725752076923,9.56975984283809,9.03869899250062,8.73720470883112,9.70035736203829,9.04170852337248,9.4467979436501,8.76843777200192,10.0734317791363,8.22535709997638,10.8121417862171,8.80297498662067,9.7601395280443,8.31836018816641,8.72086114512191,9.63005364141706,8.25063564779617,9.19082564529015,8.37825505716613,9.6668549776592,8.72967719956277
"",233.946950192558,52,8.19864504856435,8.38338428351038,6.77739739459363,7.6568658221812,9.18429446584808,9.59762273161598,9.05836127153497,8.9205084353704,8.98729803637087,9.7118675415746,10.841395547633,8.11351657923117,8.1899318202971,7.92432855998642,8.78296057998021,8.99396966613384,9.03083097216305,8.74294266847329,8.2646555449496,9.70956619868664,8.71760213761012,9.70091589698006,8.41524271982223,8.51088209407546,8.51635988853744,8.23926423890839,7.83458606193526,7.80351739827185,8.57238066436962,7.20373185277054,8.81136392855007,8.56715504390352
"",1134.57976779598,91,8.31954973625055,8.1546677236577,6.97442413497502,8.13194844293006,7.90558753049638,7.33591777276317,7.42100104527368,8.5197561386498,8.13992608110619,6.51516465768392,8.01356166500226,8.0457453509305,7.61646250270679,7.17198306790332,7.83272103613879,7.77398887723802,7.27348145869528,7.18317154122378,7.64937398770707,7.99356386246254,6.91551937092161,8.22796089217968,7.57646669621279,8.64650054982284,7.82318288637032,6.36028088959594,7.79390878712918,7.62094713425841,7.69403567634836,7.80988065905435,6.73268306708933,7.49946492324718
"",890.17852623816,472,6.7460661822996,7.45690607682828,6.44583331456761,7.86480581260273,7.23723064801963,7.04524219057816,7.10264402662282,6.78010054176226,7.0475620825435,6.98199283546197,7.28289341285364,7.1222746217977,7.56540294871764,7.85169532273722,7.03158406765922,7.80417108703437,5.83427277053153,7.81518922381191,7.17391196714628,7.32963094744468,7.5347913489399,5.88464236455943,7.07644358714251,7.24054112056627,7.22517344896488,7.00937384182122,8.15609125173472,5.86436118752666,7.35685929105301,6.66629455329026,7.97000612933222,6.81991340734968
"",988.333055361393,307,8.5254097600526,9.74872146794867,8.95259798092788,7.54892646258769,7.37629361238808,7.93412701446219,8.44452802734166,9.05189128175246,7.37277456475646,7.5741365569466,7.78116470742357,7.80059519258961,8.83639963526596,8.01384975706111,8.42951344124008,8.10975244803857,7.45067464935351,7.66385304583716,7.61795879617234,7.61653013736504,7.73001884135764,7.82301534963728,7.67365485703714,7.21356533716108,8.11489522109785,8.13557858254158,8.9010115790936,8.7951480803711,8.45559840632438,8.08481380466504,8.29815779788317,7.95044493276943
"",1053.57878180239,50,8.51888517364582,8.4497541366328,7.88101579401662,8.6549027065158,8.17971303450165,7.2229810727624,7.61369440780125,7.91240367916837,9.31027251996763,6.46792051522806,7.71126995296874,8.56259720259082,8.39230757776198,7.38191010704731,8.06091736901731,7.67291773263989,7.91254789114239,8.23734473048215,7.40405417677237,8.83708624127371,7.60333631462902,9.06623327239993,8.75245698342827,6.72364028051042,6.42528095612186,8.0734129755273,7.5633377538989,7.76517143914794,7.93318071348834,7.33627094654071,7.38190376212831,8.18543818975853
"",1002.97283245852,287,7.2152100885477,8.26969831609791,8.63125528818352,7.97434686679532,8.18825533590921,7.79037685737774,7.81284828074063,8.5211081563264,8.00043247174825,7.85411420693128,7.8243580445427,8.41954804359453,8.27815454836367,8.46510253690636,8.06780612968703,7.77826525713758,7.78247524363472,8.19487354191298,7.50972608541554,8.04092779169124,8.17110091334525,7.99309841560899,8.35092343690644,8.08705466599843,8.39656149761954,8.50530559739865,8.10067871716932,8.29875078719805,8.15232527904891,7.39746157589224,8.97502114658553,8.68996514177503
"",805.39010019776,267,7.8861145085567,7.9038278519323,8.78205804063306,7.89153311546864,7.57438307663005,7.806482472951,7.68858640496949,7.84076799827172,7.9877572894459,7.34126315147161,6.89083580663995,8.09433331114174,8.31210013225929,9.39904169355803,7.9123624332541,7.51206064127393,9.00654151657829,8.25932513563319,8.51010790228812,5.82484998025041,7.75740607084798,6.60967421177461,7.89951085024596,7.76278897840316,7.00890621416605,7.4101878889162,8.23553842365472,7.87557303335391,7.50911257487196,8.50100059817691,7.06611328533324,7.84414774527868
"",618.035020570332,333,7.22545055011005,6.37560843875047,7.45015444436264,6.84658416709334,6.89307450980417,6.58230748803874,6.95416184062246,6.5059630364301,6.10999390357983,7.23933405598601,7.52034075236081,6.38854747209054,7.33589641978036,9.38579489805036,8.25339585001562,8.15656914115606,6.92978865283107,6.9431730753004,6.75696139411647,7.19701853600578,6.7682278443995,8.00714122819747,6.76726298752034,7.18776373930627,7.0581038512996,6.13637141413583,7.22585619187264,5.54606272559348,7.39333650505225,7.16762741833314,5.69996745185902,6.77034256468429
"",625.537560173964,462,8.37395869147478,7.43662164631306,7.18106079972966,7.27421428452341,7.91717303013367,7.82566599291715,8.0542968941415,6.84800365193994,6.80201772070181,7.40715182373061,7.3291335101491,7.23856684655865,7.23088784771282,7.48950288602854,7.67408644197083,7.44068429897148,7.32658497253255,6.88573881973734,8.09652391665241,7.098077973004,7.34707602669449,6.82294071671575,7.91974752566919,7.25460980037147,6.71121696804566,7.34486473141541,7.00155705677318,5.95987315350776,7.49657807670898,8.51552534053325,6.44709732468316,7.62712032397236
"",305.142898662498,79,7.76118778119546,8.57587354421793,6.91222350075148,7.54396487468373,9.05793594126056,8.47301780560696,6.51851214651689,8.62125770971242,8.26820962407536,8.08793078181046,8.13228650002485,8.96099691821364,8.68203495572209,7.98131175213837,8.63973747177628,7.80378542187398,8.4249615382051,7.94931726775439,7.72642809943157,8.42055815357956,8.74003179447329,8.92712233781948,8.41699150489493,8.57352352543498,8.1357546054288,7.36266122364513,7.97384751220155,8.08234038587733,8.53650683657889,8.24145841389175,7.42667166846473,8.2313042763042
"",816.462063961646,491,8.38336736470316,8.27229467473928,8.11736235654152,8.63699768908195,8.54327111905064,8.67266822678047,8.18477923865849,7.92330552515366,8.44312006747571,8.293765713702,8.25116931408325,7.95267761703337,8.02145116175588,8.11118434772731,8.92471902651164,8.74961857721896,8.25808724142451,8.08486611583482,7.95564512506295,8.42949057666363,8.40444691271854,8.3353541786211,8.54307633954658,8.82867611307698,8.64390438757236,8.10859916742265,8.31848007819287,8.37878781629657,8.88069552315098,9.14866649341848,8.43395417392927,8.5145438655036
"",1019.31701403926,252,6.69313454158998,7.30169869295621,6.71134385097474,5.55375445866052,6.91055859316056,6.94591789979315,7.57685498227938,6.34837914175961,7.14419865361568,6.9878069037478,6.75573346602206,7.42113909278801,7.13248499183628,6.66268631509182,6.99753986356733,7.24324563042853,6.84209815288451,6.08264765379607,6.68816748031557,6.30286493412708,7.6132869246904,7.08493090181138,7.17039638901304,6.71959684386146,5.62787141871936,7.43733257091486,8.72248186683319,6.20331549575005,6.46590325214948,5.34799828105242,7.20109159019662,7.31299158258634
"",860.950056210246,78,8.61219027832024,7.43049265039293,7.94109805127319,7.45392315660991,8.9390796013609,8.42054361575328,7.37339942409904,7.3361008322517,7.38364298017419,8.43838074593624,8.97517873252959,7.56008151686327,8.38592508140855,8.7977279124067,7.88010647198299,8.29833088345451,8.92517786645362,7.4921287725658,8.11440155034632,6.98434627421966,8.50237772872621,8.87434374373423,8.67811689666011,7.8433091120905,8.48564702791206,8.03042805438856,7.86263479907525,8.39500133358024,8.24988347836799,7.26509567323054,7.7679028231789,8.05835440494311
"",1114.21398429162,52,9.39721739397938,9.35737209051049,9.28405203790206,8.68069983914742,8.76142911552992,8.64200235394845,10.0180302953945,9.7695520876747,8.71483232354948,8.78904979493274,10.2744854291887,8.94101198462297,9.62782404602262,8.67859528794483,9.63418940078479,8.18088771390913,9.15015096593187,9.81178938875239,8.97295221870024,10.9075415014995,9.16972691939222,10.3823085476555,9.82733966340838,8.60746292210201,8.73596881579081,8.05172506470496,7.9397667628731,8.00933379347738,9.49856442223994,8.77074063673071,10.1213963041984,8.05701658652054
"",894.025200366981,78,7.89466213451904,7.94869759706022,7.92782053096457,7.7412909499767,8.64841032037746,8.37677761865203,8.38180257489778,8.92861966560967,8.28880603439005,7.45672137663973,8.90539055616916,7.87565078726343,8.19063322395357,7.77292143318777,7.99626037512374,8.5818289603643,8.1290531835979,8.86355297636346,7.30681272034416,8.26020994941663,7.92979080052281,8.22304308627735,8.86526907311229,7.89934770672156,7.99616621322942,6.60838065930608,8.96212741851299,8.82253377369742,8.05212462656728,7.84693257546108,5.99828822592017,7.52420936974415
"",1176.73394409697,240,7.18692192613472,6.69510972581838,7.77319604082042,6.26444590036404,6.95463554059627,7.74575473890418,7.08363459668616,6.08983061191745,6.14555903636919,6.89644597318497,7.288489049479,7.14444963807122,7.11321436678843,6.98206757691806,6.53964835457162,6.21133054624836,6.28915768207321,6.87599942975724,6.10107302980229,6.71432344898906,6.46138511093516,6.88755635769777,7.61195010499497,6.73759630655319,7.18432514876777,6.88068422502549,8.82406172230056,6.97466638208244,6.73011918856648,7.09200876953879,7.40842221507468,6.80413164129874
"",857.582729340209,254,7.65978340112868,8.87533515434806,8.21395944030502,7.91570999007285,7.92903659310007,7.19675724002339,7.28587073761681,7.97299887415721,8.01162947281735,7.84982476523462,7.21264715165996,7.1459357298331,6.96265786026934,7.62636859819784,7.26727993598262,7.7321192218158,8.00387362392467,8.34660551231527,7.98313918782408,7.78773676981147,8.20047199671142,6.1622492168102,8.54670670127342,8.28464089149188,7.77509538489982,8.68275564827484,7.52218677380271,7.73131628583349,8.08307947418494,7.39198595232973,7.6882939639556,7.29782453135169
"",789.487582085468,470,7.69163027636795,7.51050848761095,7.59109277847949,6.38993194709169,7.55389328882937,7.29275076295286,7.54247274044108,6.86737284508676,7.67381731193703,6.81191104617498,7.68185652853941,7.26717784952076,7.43838962887935,7.61727355804767,7.18186919962685,8.08313074359118,7.66769802857229,6.6543697862033,7.6691828866127,7.99192044214338,7.55482896790599,7.93353758636977,7.69688854389952,7.83263458852912,8.85993188006171,7.5567537873575,6.49710185322188,7.8554903672816,8.0627210278093,7.64379678661794,7.41618642250299,8.47593363406115
