Name,rt,mz,S48,E0,E0,Pool,S48,S0,S0,S0,E48,Pool,Pool,Blank,Pool,E0,S48,S0,S48,Pool,E0,S48,Blank,Pool,Blank,Pool,E48,E48,Pool,E48,E48,E0,S0,Blank,Pool
,"545,362307821045",53,"917,344959827948","663,650000000003","589,135138166468","590,772388295103","1435,70881123903","727,072745691659","923,288637700798","849,793098119664","487,558370264817","448,120226713277","517,659534981334","221,268726160566","503,316736703633","284,152499494376","489,251824010266","803,78121407503","438,323130338088","555,949698680928","563,909009879764","952,577945442635","286,404859571043","910,128943300653","351,497354925022","384,017055265261","445,789197810608","694,540533046032","586,786165984979","494,941066654592","694,701444018358","615,996070301349",1464,"179,383571090093","1359,20075391823"
,"934,146235136492",74,"914,450000000009","858,95","627,9","753,500000000005","878,500000000006","803,900000000003","763,250000000003","949,35","1210,65","821,55","702,200000000002","207,362877883851","677,228815029488","345,162605984028","697,859732941297","827,420823792452","725,15","839,230526634635","767,400000000003","720,72623591993","449,300000000004","1028,45000000001","229,050000000003","1055,49999999999","1018,60000000001","761,349999999998","773,300000000005","1204,7","1090,4","1085,45","935,143711191439","428,15","1405,8"
,"1173,90839797504",78,"1033,5","6087,05000000003","2046,4","2945,99999999996","1527,05000000003","1589,04999999999","1666,5","1683,25","2379,25000000007","2172,3","1197,75","1330,65000000003","2410,55","2754,35000000008","1279,4","1640,8","1569,64999999999","2241,6","2519,55","2261,64999999996","887,75","1816,75000000004","3027,7","1889,85","1464,60000000002","2969,50000000005","1991,6","1845,3","1577,5","2389,34999999998","913,75","1152,45","564,95"
,"670,499238839488",58,"1351,976207283","751,675793589137","730,460490852617","330,732648970233","963,01379292871","601,407072042041","379,717925283968","381,535590754779","772,64879435938","460,112292747512","424,286991577519","416,801166733924","238,768867069217","521,7","325,0849245182","314,799039061848","239,396457526941","417,24815109579","467,054930840671","542,63474778316","231,280847936233","625,318785703746","357,866092931156","345,557018527126","323,361315468973","247,286131867654","453,665705398223","633,536515553928","630,383419949224","378,109215902229","649,736175524492","423,99325269644","323,03354453293"
,"1164,35882078488",78,"1233,80000000001","1643,54999999997","2297,84999999996","1820,10000000002","1518,55000000002","3524,95000000002","2017,14999999996","1881,09999999997","1591,24999999998","1664,85000000002","2195,14999999999","1711,29999999997","1146,85000000001","1578,04999999997","2168,39999999996","2892,20000000005","2742,15","1724,15000000001","2439,04999999996","1475,10000000002","2138,64999999996","1617,79999999997","1139,75000000001","920,649999999984","1553,90000000002","2243,39999999997","3418,59999999998","1890,39999999997","2879,15000000003","2355,35000000003","66,4500000000008","2732,90000000002","1139,15000000001"
,"1161,8400005706",78,"965,849999999993","972,6","1775,7","1382,75","1302,7","2647,94999999998","1386,19999999999","1278,89999999999","1543,34999999999","1416,15","1541,65","2051,1","1151,8","1937,24999999999","2438,80000000001","2227,04999999998","2079,70000000006","1571,85","1801,89999999999","1402,09999999999","1742,19999999999","1325,24999999999","1426,35","1090,79999999999","1253,94999999999","1999,39999999999","2011,05","1158,4","3075,94999999996","3059,45000000003","206,399999999999","1813,15000000005","855,6"
,"205,091505069216",57,"382,689396130964","135,520195144948","185,951877966878","323,55","561,57023281912","118,221291873211","128,501233865468","128,076345093767","104,237233068639","52,720933359678","398,628880756038","70,7321734773992","168,966134912656","153,549239712363","172,073830073727","145,621002139427","84,3578755075921","496,850000000001","56,8477901724693","97,2203183525884","163,572162233095","881,100000000002","151,009408590071","214,677975327848","287,982532349512","121,654340579648","465,743565342822","201,333723933356","291,14953747604","203,050016572474","58,0654752560249","193,511484452408","1237,5"
,"520,923519801641",203,"179,879301631543","184,344979423241","151,995677806123","173,448901540452","216,149999999999","114,223640158851","129,865642571073","208,118469263459","885,275841955538","232,754200972133","132,475502246437","56,6764912843582","219,556768824184","122,115207367472","278,616480049714","238,499677482795","209,650522914628","252,349109992495","292,362295334519","198,914004709316","65,4412114295602","163,492791583134","103,641305122623","238,272330102996","709,848767632109","975,708610921531","321,713646677435","1230,37646480504","891,087244326674","483,1630182928","392,984523361429","309,267553626806","382,26811247352"
,"389,507977861484",174,"456,650000000001","752,900000000002","466,749999999998","816,249999999998","576,549999999999","479,549999999999","699,549999999999","786,349999999999","945,850000000002","898,099999999998","677,600000000002","93,5936721580581","770,3","199,65","611,400000000002","897,350000000001","997,600000000001","561,200000000001","838,250000000003","761,949999999996","169,823903865194","1055,85","122,356965794116","900,799999999999","1253,05","1217,05","871,7","963,900000000003","980,400000000003","1081,8","844,550000000001","211,604171118421","1192,05"
,"445,507013942376",76,"481,504678244397","847,294464473025","745,544105879114","713,265921947464","571,928310146693","831,744273688006","620,621133624661","658,828205822486","908,371196846515","1143,96754728265","628,457296198159","102,198610783317","854,813734047916","231,63201190322","988,115046881237","862,330966329655","830,464398595517","765,32622657928","798,878060994875","944,458804906123","89,2800834167841","808,368981531762","207,599999999999","985,167627657413","1050,76250545666","795,726072070095","942,86111785696","1013,57520951991","1056,94824469547","1012,57037741653","866,554222569588","102,111313882384","699,351035725012"
,"511,104428122458",174,"207,999999999999","226,35","295,449999999999","382,049999999998","575,399999999996","478,800000000002","693,799999999999","599,150000000001","459,300000000002","491,949999999998","334,500000000001","113,922636956063","490,4","274,300000000002","642,299999999999","503,599999999998","603,050000000004","455,949999999998","426,000000000003","1020,45","98,9126510389114","495,5","51,3616647170543","513,249999999999","385,200446677351","484,85","611,250000000006","492,300000000005","410,399999999997","497,899999999999","1140,75000000001","108,604572342404","595,050000000003"
,"1168,09447686753",78,"1779,75","1842,15000000003","2198,65000000004","1936,64999999998","1258,35000000002","2782,65000000005","2744,40000000002","2141,65000000003","2238,65000000004","2297,69999999997","1769,09999999998","880,449999999989","1334,15000000002","1292,50000000002","1694,75000000003","2356,84999999997","2133,54999999997","1894,19999999998","3086,40000000006","1425,24999999998","2700,34999999997","1608,25000000003","2111,09999999997","628,700000000012","1032,50000000002","2194,75000000004","2385,74999999997","2107,24999999999","1644,04999999998","1743,49999999998","547,399999999993","2217,49999999997","1800,65000000001"
,"1170,8950088823",78,"1750,8","2639,1","2479,3","2687,15","1800,90000000001","2299,45000000001","2593,40000000001","2266,8","2746,50000000001","3291,15000000005","1672,19999999996","1428,95000000001","2312,50000000001","2571,8","1670,7","2180,45000000001","2256,74999999995","2055,60000000001","4017,30000000002",2098,"2084,55","2078,9","2908,85000000002","1533,45","1879,75000000001","2980,25000000002","2677,85","2343,00000000001","1473,9","2409,10000000001",997,"1773,59999999996","832,300000000004"
,"1158,73382577904",78,"960,499999999979","1535,45000000001","3712,84999999994","2077,3","2073,45000000002","1873,80000000001","1609,60000000001","2070,50000000001","1494,80000000001","1425,90000000002","1722,15000000001","1779,64999999996","2031,40000000001","2633,35000000001","1335,10000000001","2073,69999999996","1988,65000000001","1336,09999999997","1766,20000000001","1666,19999999996","1693,35000000001","1570,19999999999","1338,24999999997","1633,35000000001","1505,95000000001","2751,50000000005","1973,59999999996","1471,95000000001","2354,84999999995","2411,05000000001","516,099999999989","1702,45000000001","980,950000000005"
,"1155,39904180231",78,"1011,05000000001","1878,15000000002","2882,80000000003","2562,79999999996","1646,24999999998","1866,34999999998","1828,65000000003","2563,00000000002","1998,55000000003","1595,49999999998","2112,59999999998","1893,10000000003","2463,70000000001","2849,10000000003","1256,70000000001","2150,90000000003","2267,29999999997","1626,40000000002","1949,70000000002","2010,75000000002","2089,60000000002","1315,40000000001","1437,60000000002","1994,09999999997","1809,89999999998","3160,70000000003","1845,25000000002","1732,10000000002","2657,30000000003","2431,49999999998","613,900000000006","1573,89999999999","1075,24999999999"
,"964,967659678202",327,"685,250000000008","1263,6","822,299999999997","1033,50000000001","680,000000000002","607,000000000005","571,850000000005","1247,2","1126,95",1224,"925,550000000006","69,667467665478","754,05",642,"1066,9","694,249999999998","677,649999999996","1127,6","1421,34999999999","1154,05000000001","69,5162240446474","1600,84999999999","95,2559222948214","1389,80000000001","1376,35000000001","920,950000000006","1095,99999999999","1412,6","1013,45","1584,85","1770,09999999999","100,55477900753","1669,25000000001"
,"607,476054433869",156,"292,499999999998","802,550000000003","803,35","409,249999999997","602,149999999998","536,200000000002","410,950000000003","485,449999999998","233,9","596,200000000004","343,150000000003","85,0521721790197","350,15","594,750000000002","588,350000000005","463,899999999998","485,25","579,75","1005,00000000001","731,300000000005","165,587769590164","516,899999999998","93,7955843818858","540,900000000002","550,949999999996","479,949999999998","597,749999999994","572,1","448,4","761,69999999999","1022,50000000001","130,339017799436","775,599999999992"
,"839,021877387958",76,"907,92915785092","326,827533271199","101,889961502909","475,000163849249","1417,2154609444","1347,25952103123","943,617054023793","1738,90222876094","130,066609295324","762,610306155039","150,828913532622","18,4700569777824","250,007823955335","164,963866875524","1110,58553301007","2457,94534314964","577,358113612451","393,932377549753","127,481607039099","2060,49558730184","200,049999999998","591,139027570444","61,8477828236159","757,968307528354","164,169204921085","225,453198242192","100,836821715903","151,539415581041","276,654521155293","184,930752680632","2473,65216718676","215,154827966048","237,048421061071"
,"1148,75414267768",78,"870,399999999995","1827,64999999999","1639,34999999999","3475,3","371,000000000008","1936,20000000004","1829,55000000002","2790,25000000005","2357,79999999999","547,749999999997","882,699999999995","1669,19999999999","1237,30000000003","1999,64999999998","1685,84999999999","1255,69999999999","1699,84999999998","1849,49999999999","1933,64999999999","1556,34999999998","2396,54999999997","166,449999999999","1256,09999999999","1245,04999999999","1512,35000000003","1769,90000000003","1096,69999999999","833,999999999995","1551,39999999999","825,099999999995","871,449999999994","808,249999999996","641,600000000005"
,"1142,9145184038",78,"632,049999999992","1019,54999999999","1078,04999999999","1175,94999999999","256,050000000005","1467,10000000003","734,649999999991","1516,20000000003","1240,29999999998","1117,45000000002","301,499999999996","1440,79999999998","896,350000000022","1921,64999999998","2728,05000000004","1027,54999999998","2100,84999999999","1299,44999999999","2286,59999999997","634,449999999992","596,849999999993","702,950000000013","285,799999999996","1625,75000000001","577,800000000011","1163,60000000002","900,349999999989","296,599999999998","561,349999999993","546,60000000001","627,749999999992","658,399999999992","329,400000000008"
,"1146,0655365916",78,"620,699999999991","1010,04999999999","663,099999999995","1304,60000000004","137,449999999999","1369,44999999998","911,999999999994","1726,49999999998","1402,84999999998","803,900000000023","271,699999999998","1111,64999999998","613,949999999996","1482,29999999998","2157,34999999997","942,249999999993","1576,55000000003","1085,19999999999","2639,00000000005","665,19999999999","876,499999999987","352,799999999995","419,799999999997","1513,99999999998","674,999999999995","1233,74999999998","981,900000000017","164,749999999999","496,649999999996","517,350000000015","690,34999999999","610,849999999996","482,799999999997"
,"471,274645410016",60,"289,413284354101","158,985940694698","253,376172093629","463,98197685498","413,082362118118","162,10447905638","154,091142185748","327,975196122667","262,725548825764","501,412717256453","328,511559053636","63,2384300127885","414,761919907609","189,984435123898","431,692052296354","604,526499191551","419,667402931053","349,025168714255","515,037094210841","484,451495392705","235,35","263,280249611042","141,802841724354","411,184089817602","515,504532402832","410,521689931132","535,115408861976","418,543740711631","176,925682196677","248,195137768792","977,333509363474","112,176361615111","301,84975325825"
,"665,323752201305",77,"1107,43399365283","977,150000000003","707,799999999998","122,27992755739","795,994288518082","475,397274936093","230,901935562898","458,311007599009","954,300000000006","182,587527342811","155,342785494109","183,85107820948","247,407842022805","224,409247095266","200,481210533191","219,177467631083","222,937817124506","131,645638552235","396,104275963591","192,095191621912","328,552432481685","173,859078771418","292,826504789238","70,6905791389538","370,549999999996","269,04109986459","214,29216465442","96,8835424471985","361,299540642215","343,820446859726","270,22572714261","312,205691022835","250,366752084189"
,"433,911126680398",77,"1023,69715314358","687,005990566209","552,583272414606","802,500000000002","1305,03555681298","625,466723036545","615,560552481836","710,27849130249","351,355106427561","411,088647424321","416,079602897985","166,585308138885","384,696930233737","411,15925242031","360,061795862797","345,114222971722","162,771677546057","427,157486497046","627,260052892362","794,673453126483","164,777886395203","531,770175115413","154,347803551219","700,388044836514","418,211592961205","399,624960417057","511,600000000001","415,188485897215","636,165665844347","261,902971372699","648,940291830925","365,848712470684","627,156990239156"
,"396,101520832389",58,"674,147510700484","402,864598385778","438,810580812687","670,309931506851","457,732834442213","222,074795529593","282,926658819196","444,632047134521","243,79477810482","197,008948208948","387,94675078952","1084,96112355283","354,054243370559","391,742696016953","330,90330184487","94,9261904436577","411,197041020889","160,133124946679","194,85961045565","218,612501335503","410,728548715497","131,097505187687","491,386514817405","230,629811753896","392,857503211621","358,385753521891","357,634650761103","191,000549577315","244,51970548592","296,873878569914","348,642665946749","249,563568833194","334,546155030819"
,"1139,82878393064",78,"500,799999999997","991,4","1444,3","533,2","306,699999999998","1407,29999999999","361,499999999998","1162,94999999999","1295,84999999999","1865,49999999997","669,649999999996","2590,55000000002","911,299999999986","2079,54999999999","1702,55","820,749999999995","1422,74999999999","1113,29999999999","1967,35","295,249999999998","273,549999999998","1923,49999999999","230,299999999999","1180,45","372,199999999998","1058,54999999999","495,75","455,299999999997","598,35","506,600000000012","677,649999999996","403,249999999998","421,949999999998"
,"641,239951499649",70,"352,200000000003","578,148793789814","368,220192842088","346,899999999998","565,299999999999","522,4","778,950000000002","952,950000000005","359,749999999997","227,799999999998","297,7","53,7225286351591","172,243554769734","84,7234811762086","387,749999999998","291,699999999998","268,97187305652","265,050000000001","429,500000000003","301,15067698871","40,7353651577203","347,097495896435","178,270197843604","124,373312320794","220,860948058123","399,900000000001","422,549999999998","354,399999999999","270,743232437312","278,6","749,250000000002","111,218702891723","399,699999999999"
,"1132,34530448983",78,"298,499999999993","803,099999999982","1159,09999999997","148,500000000002","438,350000000006","508,950000000007","367,899999999987","232,550000000003","2247,09999999999","201,850000000003","311,650000000005","462,39999999999","369,200000000005","997,199999999978","685,149999999976","235,299999999995","407,850000000006","195,199999999996","1664,14999999995","648,749999999986","311,199999999993","695,20000000001","310,150000000002","416,499999999991","453,900000000007","753,550000000011","583,600000000009","257,549999999994","507,250000000008","292,200000000004","458,64999999999","513,75","1142,10000000001"
,"1136,30192211162",78,"455,5","1356,00000000002","2884,49999999996","235,7","345,5","689,449999999996","533,999999999997","543,899999999997","1822,04999999999","998,699999999994","600,450000000008","942,350000000023","597,299999999996","1340,59999999999","1019,15","228,800000000006","471,449999999997","530,450000000013","1817,25","255,950000000006","270,149999999998","1088,15","254,950000000006","601,1","421,599999999997","1026,75000000002","488,05","292,199999999998","735,8","371,299999999998","702,750000000018","402,199999999997","835,799999999995"
,"1129,59216028721",78,"401,399999999995","557,150000000009","1465,25000000002","420,549999999995","637,450000000007","556,550000000009","312,300000000005","325,100000000005","1550,65000000003","255,849999999997","363,549999999996","740,449999999992","490,150000000008","1393,85000000002","446,750000000008","454,649999999995","504,249999999994","262,949999999997","1801,65000000003","753,749999999992","390,600000000007","772,200000000013","427,849999999995","499,150000000008","836,400000000014","700,250000000012","719,349999999992","276,000000000005","497,549999999994","312,899999999997","683,799999999992","525,749999999994","729,000000000012"
,"1045,24908633325",74,"813,642310691586","810,007241652573","1176,83927973015","734,246597958398","794,603287962901","411,324620003768","488,249999999997","634,186438982473","1108,67863683822","498,201865232633","517,770490353257","564,499999999996","576,523880989373","781,27062336535","508,508761359038","714,023744256322","436,905209990489","584,463478324306","824,384048396596","380,867764207028","389,467695616118","854,700475671847","601,25","967,047902458701","696,091574717011","758,726883848977","929,261906161038","1153,70847548917","831,205864882376","1100,55223151552","896,671926174566","736,800000000005","1062,21498109911"
,"192,290028645294",79,"314,219829672371","779,149999999999","534,350000000001","270,018697396006","122,566095341748","365,624282212794","292,064828773546","215,446171382893","166,678500698713","230,805788996245","630,45","87,7703286811507","249,985807149166","190,600940586397","233,957161253231","226,795724037905","379,112704413948","366,927974637909","376,18120328413","292,437049504316","367,179775928182","183,552125641273","216,178518669734","112,743284675421","223,890025081847","234,46676879385","308,812160674364","272,119290312095","310,036918410539","313,23362351002","1154,05","558,482079285424","313,74949121339"
,"1031,53186899849",257,"437,400000000004","758,718276150449","1176,75000000001","669,649999999985","340,699999999998","242,980417078806","271,799999999996","484,05","1175,06669415666","894,75","607,10000000001","113,323293352115","321,500000000004","714,3","347,350000000008","267,999999999998","353,100000000002","557,849999999997","1160,85","331,259066816199","129,769783518467","751,900000000012","88,287184525202","618,83109046843","584,178500251692","1390,55000000002","873,700000000009","1505,04999999998","1024,16334201392","923,65000000001","750,008170120391","162,379477269441","895,100000000009"
,"284,903781867579",117,"530,064540700749","518,249999999998","582,599999999998","399,778059681054","983,440516249482","393,522271642709","341,14404409773","333,575186115681","529,406481575702","347,704554464458","483,488137984535","43,8025197483741","353,10909085812","433,65","797,042462017007","412,59055705615","351,335926264538","595,870956502992","383,050000000001","399,91905893311","43,9801396598171","918,958568543124","88,4578263854073","373,065339929596","556,97901564377","279,633378439869","590,243259073904","440,19743893142","553,693624557383","813,25","644,708232246478","144,589187371235","1103,21131045142"
,"992,127002411694",74,"520,649350236501","607,400000000002","564,950000000006","473,797329058988","654,186544782852","478,091470114279","534,403454470992","602,52721835522","620,011914725985","502,689458627411","436,748407134772","649,849999999996","334,235702640946","361,818000039133","499,364705996483","567,522772846785","484,807414245046","365,334770744466","821,550000000005","697,96383190251","379,049999999997","602,531528589431","493,799999999997","616,740877449545","618,499999999994","585,835536804455","709,118711070376","878,95","777,249999999997","532,469854027786","581,176994930608","595,449999999998","848,508340013446"
,"830,28015562958",408,"347,469451608298","353,99221338296","305,601083502934","196,056038653649","489,040587090546","426,414049802941","344,87243915336","459,93782508919","247,727985025894","379,782532303326","231,005281945254","146,587188360709","284,233194751366","130,80310013207","403,640690840698","397,483772830341","489,265426942058","400,573104229036","230,805155013758","568,785782665894","211,406507709641","309,570455986043","132,544250137107","324,642261272508","381,057599316048","1095,79999999999","609,498457738896","267,523966428017","343,300999867707","329,985966330305","1005,43888772622","342,359052532961","677,501209765505"
,"567,535842775135",344,"306,729404732931","211,735714910118","191,438401766021","211,317962781461","110,069060388564","174,115022460838","275,747686567889","237,222163123913","736,697847661683","230,449900849402","139,598566285442","70,9302041392354","247,758215894072","93,8586107187317","197,655468855482","290,677300748997","257,525983434653","225,36322145444","382,471010917689","141,760552112762","217,099999999999","160,502025870124","49,8391150434521","275,617593953297","361,161383102231","682,120131651579","255,386786666693","520,88950860256","615,114360588418","264,960589201168","375,159512575098","130,005481715895","355,491146835029"
,"1217,89250761071",50,"407,05",0,0,0,0,"158,200000000004",0,"1296,80000000002",0,"987,249999999984",0,"991,549999999984",0,0,0,0,"1004,2","754,749999999988","1380,25000000002",0,"860,050000000031","1337,65000000002",0,0,"1213,00000000003",0,0,"1283,15000000003",0,"906,199999999993",0,0,0
,"1117,5400005706",73,"608,050000000009","227,549999999995","660,449999999986","346,950000000005","588,400000000008","344,349999999993","430,949999999994","625,899999999987","253,299999999995","551,900000000012","460,70000000001","268,350000000008","201,099999999997","542,899999999988","485,99999999999","581,649999999992","344,650000000005","438,249999999994","368,149999999992","218,700000000003","459,39999999999","185,849999999996","842,149999999995","278,249999999994","537,349999999992","297,849999999994","584,850000000008","526,349999999992","280,800000000004","363,800000000008","720,90000000001","1177,45000000002","250,049999999996"
,"581,114235110171",278,"576,902671003654","203,155360308336","252,478477469767","392,772485101485","295,238679764211","767,458064088815","873,232669489355","495,819326800699","896,857065442821","526,723250568278","465,838786867141","172,75","380,58216174525","203,709733488454","417,659453881029","789,235180668492","882,564467635309","525,698189372033","394,231484657513","245,185138608442","76,0328459822516","637,763219650201","141,274488055812","573,232126049248","583,505724293647","841,394540884731","904,087887407814","686,660914469613","766,205344281652","323,003206259371","813,441246640022","224,484691573349","744,564047198384"
,"862,870058841032",250,"138,490501879033","103,239528887588","125,755263709535","148,863129940212","95,1231170573612","172,306331254744","219,526221803831","138,037279222907","149,315617199082","80,166775030396","93,4164502472008","140,819451131053","83,9539566827965","176,512191767609","112,910536813715","165,156224524761","127,508689123448","173,096715097504","206,500029975651","187,06234107023","134,971555057902","219,499269072559","86,86447872434","87,1666469990207","240,345158403292","332,034406450394","349,922137959197","208,093415858744","230,211757351818","208,511250572428","719,25","174,706573797268","132,789619006614"
,"184,596734880503",97,"150,004062926079","323,386484684233","387,95","118,031220084885","498,56574713239","125,889440965801","284,535291692081","88,167371894208","162,586548729089","128,758726259362","166,863730614784",0,"269,3","175,496995976153","390,75","133,25","290,45","395,500000000001","139,529685072936","144,178527242246","236,7","342,4",0,"91,9123979917475","356,511802804364","572,236618924112","391,851435425768","559,936362600719","397,647943507745","532,795112891307","286,147113859902","516,499999999999","1223,35"
,"610,467104546183",188,"244,496429154745","197,966202163837","253,308142879337","83,3591134414503","503,219618285073","356,899999999999","163,190380882662","791,299999999993","147,218598653548","100,427453852389","151,31093402944","92,228321571252","143,138721647014","49,0087364883584","235,700000000002","221,299999999998","244,7","144,126270935785","34,1504332120083","600,699999999997","144,213028061468","181,656620417575","118,043636726274","122,368091178463","278,052577978508","166,657516365292","371,899999999999","107,053105049386","170,07656654664","158,569506212928",1166,"220,346845097209","311,397596642167"
,"718,164361607443",138,"60,4687197749924","51,7937373828971","120,404965418177","126,219545202305","105,11828597389","118,241817003634","111,078383884008","103,634160070223","100,416947848073","92,1222134874114","97,1828911709055","85,8182297570861","143,199467403662","110,377169880012","60,8830325283495","65,5934092611932","101,628851775302","144,500000000001","112,690112793129","71,9019802349896","142,639849738758","94,9791822959431","129,135687411081","74,655717830372","162,072619630453","176,03253810677","663,1","225,141749014075","145,449999999998","231,584289535826","124,429127634068","191,874003998605","110,732456644559"
,"715,96009658786",87,"117,961987098533","156,084660570827","161,349999999999","139,466723711903","93,0119272659416","164,374358743838","145,122149887222","85,3449139264039","122,759144000412","248,650000000001","80,7442103615686","85,677522577671","179,882297129743","141,644597790786","191,244921280994","102,276960589396","101,788520900872","65,7431499025031","131,823524477454","81,0203156284087","79,5596802780538","169,824982943189","149,01457845776","209,182191357122","337,831001401376","277,575245944952","689,404241088056","198,682533968043","212,886724270167","156,174218526003","231,582463849489","199,906296933252","253,139837532039"
,"283,634363213982",430,"108,461197049162","148,752959231531","166,519363838554","172,126061143974","75,2764740408559","110,144553597","122,693910016988","106,862448535653","100,871102477403","160,826253930066","97,4093513140511","122,328854038538","68,16099766359","105,325636135663","210,98064663505","90,209286037739","124,297839704462","175,120865301957","117,741995931336","148,561535235721","91,0814060045891","192,910595051965","150,04288341684","137,028592535943","174,1444136417","181,960454613924","743,050000000001","293,683728646307","307,842105186879","288,444638469138","265,012958600934","240,280707343029","231,816836071569"
,"763,945515654236",159,"457,9","300,250000000002","369,750000000002","379,700000000002","367,250000000001","301,399999999996","357,999999999998","427,099999999999","459,099999999997","460,649999999997","333,050000000001","74,5047921660286","455,650000000005","141,900000000001","508,700000000002","442,749999999999","445,7","455,300000000003","300,393579548938","435,649999999997","118,474174731491","492,400000000002","106,001803268884","348,699999999999","395,931545950526","372,949999999999","412,8","732,949999999995","397,199999999999","236,201296831409","852,150000000003","171,531170240634","642,6"
,"186,71273082813",52,"318,880333826669","544,869671876278","474,325470323108","238,772266496869","459,281573361571","416,480227706396","434,628029406689","410,561111205699","372,105870969703","476,075852709848","1697,85","355,05","315,766068659598","344,791667051397","574,147872455577","492,835317147161","590,354209043405","709,289769879534","344,241727122339","318,991341256545","431,892142400889","312,024166733517","381,052713424546","330,374486599109","560,962607010601","488,288490781191","398,218427926511","810,311266722849","589,12060826357","331,373256630847","277,561261814981","487,670469263978","296,998706207458"
,"310,665804780898",145,"138,8","132,9","49,4151497098495","58,8850805039517","126,122991336975","69,5112531592793","42,1894466673984","40,8750265558485","73,0604601984069","45,6083547252652","116,959004716891","44,4307494807652","37,4439140085662","49,1180350105366","25,6631600857651","42,7131048282562","10,7818935192262","85,2358900994233","78,4532397798516","23,612467996928","201,7","576,250000000002","77,8245477162684","60,917950144965","99,4045369888781","98,4948661111192","122,740331213593","37,549228042116","83,6571284091819","121,949832430317","135,267543031098","82,8723312227367","787,450000000004"
,"978,184294077768",390,"401,392792281588","182,448780455938","285,581003506561","220,028620628427","409,103700620852","330,269683102932","282,681905352091","239,531535658081","205,107489652726","234,025819044732","213,81120765642","323,229192474285","251,206442663677","180,353643818156","232,366071502437","220,123116056123","256,637910829119","289,814640147672","438,303813465555","228,26221410614","225,885370904866","270,848801804636","298,291222222559","321,991722167344","659,828931232132","461,946241625099","725,916617658588","323,825556980929","496,077230600141","253,048317203521","2217,48561156856","550,682077824455","732,859997088535"
,"913,794247836431",204,"148,987197059663","165,55405092077","198,899999999998","123,591471863823","78,6766337212309","141,229817677587","125,252134622173","159,79870351122","312,500000000004","154,592695907023","142,157158259641","51,0206764990672","43,0354977093991","194,321220233632","69,7046349285828","101,707126778159","76,8767129873135","208,1","219,399999999998","142,803953645053","45,0056781368346","170,0382049667","32,9805568622818","115,016685945462","261,649999999998","235,45129408036","151,642769622225","699,549999999998","218,729191861853","205,909438416715","188,051202230659","155,288704652633","172,721773158391"
,"721,11741703995",138,"72,2211372504555","53,7443363673757","116,762817099521","120,678691086977","86,3216178216778","72,1999800468129","104,897244879561","77,7664665300993","141,143105583945","97,7305017890401","120,483072731832","78,3447508124687","178,400000000001","110,342412132238","61,2840416621076","64,2363140513455","104,671252699519","100,48865185699","115,1037175956","61,0343811106081","101,717135166617","134,336839766874","90,1550177144384","49,5523933061803","340,590071515885","171,000195614298","651,302328926925","131,978514200323","106,515310143335","174,083721719744","131,555294269435","137,553895732054","164,176589714293"
,"1073,56939721396",78,"523,100000000004","608,700000000004","575,15","387,450000000003","326,850000000002","152,950000000001","465,200000000007","304,000000000002","360,800000000003","472,900000000003","230,349999999993","317,350000000002","137,250000000001","369,300000000003","484,950000000003","308,000000000002","266,499999999992","436,500000000003","199,200000000001","299,700000000002","527,800000000004","184,200000000001","360,900000000003","170,900000000001","413,250000000003","390,300000000003","383,700000000003","714,400000000005","605,850000000004","327,700000000002","412,550000000003","307,049999999991","293,200000000002"
,"1075,85700196531",52,"756,199999999994","407,099999999997","408,649999999997","329,000000000004","285,050000000003","229,400000000003","426,049999999997","414,400000000005","478,399999999996","580,200000000007","323,599999999998","603,699999999995","438,950000000005","361,049999999997","392,049999999997","285,249999999998","244,799999999998","505,449999999996","578,349999999996","352,449999999997","263,199999999998","675,850000000005","468,649999999996","559,349999999996","662,100000000008","465,500000000005","383,699999999997","876,899999999993","533,599999999996","458,700000000005","370,499999999997","496,449999999996","409,950000000005"
,"938,833102296176",430,"336,499437431042","158,783046539808","162,027652632251","83,2176841283977","469,826711133549","343,021603605991","317,474938452699","160,726785913196","172,836819837372","371,253237927683","209,473793301291","118,944156048736","278,607926973602","285,089277418765","213,407719375497","216,706833460205","281,260368604649","170,554916884062","108,149626490812","272,883128479739","298,269611533193","100,23166772742","215,923630584286","256,462935405599","546,02797130208","339,62712257334","358,309969410696","581,487098798948","304,746695737788","552,262256641349","1394,54465879218","356,683459748738","384,153608180893"
,"225,598187780426",57,"409,161581064604","450,469567200126","457,052409500826","395,807467252521","582,93633681264","357,113673730833","221,530760792099","246,683965190091","337,570584090011","438,362824456346","533,874294220606","285,15","479,194116015977","294,75","481,264553982381","357,682225496267","190,051558983636","552,999224648365","615,074530589134","181,824392510492","260,800000000001","536,799013693346","203,958742260507","410,824019378177","932,179427830048","780,738064575096","651,329163272992","735,536185064496","501,520917129202","818,636849679498","207,145668580161","413,55","631,009346228915"
,"202,073149657773",52,"619,725662586654","529,069265755136","706,710327495849","394,479036607941","423,308589179987","481,706428670298","577,7916179363","724,92476073389","372,418468243859","589,578865041595","980,21984943375","411,882980897931","451,58697497942","332,552047156738","1002,07452467872","935,088334728601","877,345643662515","507,975791204488","699,75","939,678759226472","617,123712213144","615,845747303253","313,954244690938","435,071137246385","594,840773428541","649,108527310384","466,710057343658","472,487888177242","719,346656923083","637,1973437764","483,417159001259","569,85142858715","637,020620859071"
