Name,rt,mz,Blank,Pool,S48,E0,E0,Pool,S48,S0,S0,S0,E48,Pool,Blank,Pool,E0,S48,S0,S48,Pool,E0,S48,Blank,Pool,Blank,Pool,E48,E48,Pool,E48,E48,E0,S0,Blank,Pool
,"258,611011237928",85,"8120,15000000002","22293,7767954568","15063,5610639608","15849,1858929777","14317,4069534539","20972,4967841283","20738,9710949484","21833,8122916974","20354,7203350102","20159,8903706862","15527,8741297075","24162,1550496495","11802,25","20593,5548320705","16911,9000000001","18699,0865876904","15880,0869283149","17035,0980197072","21230,4129610282","16927,8971148073","23082,2850462615","14055,95","25166,1944190767","12654,45","18226,1021084519","15817,1227880172","18698,1706531171","21124,020774797","18899,1632651143","19297,3724296522","14746,581107958","23185,070999015","8629,49999999998","21680,6870541076"
,"539,90886376949",193,"128,349999999998","2633,88647385285","3684,09662580237","5455,632195769","7738,74413561017","9259,75177977612","10229,5039557635","6872,16787409817","8909,19999999996","8185,05047984276","10433,1500000001","8532,48263802826","56,4073666498995","2772,30152523802","3358,70596341715","5001,64704012378","4107,60459626945","3786,14620095678","5594,75285996359","9138,72119457119","7208,44275484428","3796,14999999996","11853,834087932","112,749999999997","4052,51679336443","8542,40039160945","14325,6846490623","10651,877436023","12839,9181711321","13176,6","13250,15","13699,3424809226","5579,64999999996","15593,2499999999"
,"918,385750972198",267,"57,3602817916203","9173,04999999997","7882,94999999993","20487,8499999999","19872,2999999999","12288,7000000001","4562,29999999995","4478,4","5076,64999999997","6829,44999999996","12110,6499999999","11244,2000000001","31,571477538005","12819,5","16281,4000000001","6874,79999999998","3372,39999999998","5238,99999999999","12490,5000000001",21954,"4241,80000000001","57,824205572534","14031,7","83,3128846193017",12524,"15854,8","14142,05","10096,6500000001","13608,2","12395,65","16531,8499999999","1948,90000000001","57,7496790616702","8613,20000000002"
,"671,598196465317",299,140,"1537,40692203603","10400,2305341565","1587,61112190321","1867,23504226595","6848,99515649185","13328,8641407184","7299,50393323214","7386,47612099469","6821,03608037484","3651,6089514465","1360,89759651269","193,25","835,940244056728","731,490127028896","1456,37303582254","2227,99259363615","1535,16854259775","1852,63010421305","2376,70320765041","4070,43954681306","144,980814069468","3580,3011707756","248,570273422593","1155,27959668648","701,864899122812","972,059583045085","1807,246837767","1659,33754353262","3985,55898992755","771,302046108987","7816,53833863303","357,155675822858","4364,41830967273"
,"994,622309896354",89,"327,338645677555","2783,34168935054","873,878867685511","5978,20000000002","11735,25","3268,36612380006","752,286718510868","695,762253248441","811,346034867174","603,821891635469","2491,61373538829","1537,44643334368","368,626977109117","3976,63604081075","12842,6999999999","1398,46485050362","1329,6561192408","1130,73416190176","2523,45402054296","16261,7499999999","1296,78764156142","402,701317354675","2921,24840199882","130,130325090613","2323,25316026234","10469,8499999999","9398,2","1956,11371031691","4526,17441120445","4361,95073089966","6002,5","376,987967752016","234,031723567709","1476,73397258874"
,"726,502000902823",149,"218,950326985884","8648,21192010758","6812,4857776569","9802,20520424334","13081,5272865137","14032,5231539476","15271,9431674237","9216,67256453485","12765,0968306466","15386,9724490576","14147,868475087","10746,4464104472","1243,07309703912","9716,22659618134","8092,23048120319","18906,6345595722","11100,8744498433","10367,4450118102","12736,9724208064","14628,8101979602","16787,6093009354","3938,50000000001","17687,3561609427","494,391299138676","10541,6122798021","10721,338927872","14014,464233773","13166,0189860238","15397,6442997452","16474,4725213338","8491,94608316334","18903,2822523672","1312,30000000001","16931,7662273422"
,"553,057000817438",211,"977,400000000003","6134,07397822626","12581,35","17582,0000000001","23053,8","18048,4499999999","16750,8500000001","6935,67576686012","7954,19999999996","9434,80000000003","12925,25","10654,1999999999","112,236721966107","4528,10483534121","7159,10000000006","5957,75079064983","7660,96114273281","4566,89248561023","13134,85","21406,5500000001","13363,3","2711,6","13017,1","3536,2","6955,35",15499,"20872,7500000001","18011,8499999999","18708,15","17567,1999999999","19214,6","27710,3999999999","3649,1","17132,6"
,"791,100089778587",157,"91,7708742083939","11334,5735527784","13456,8184229197","10445,1234751909","13540,9742068286","15861,025000756","22840,1943680249","18741,1934049005","20649,5402570355","31440,45","12195,8307623892","17849,7672281224","128,233126186929","14647,8199344474","11105,1193647211","44542,8000000002","17040,7699553724","23171,15","15640,2477464321","16404,2746021315","34502,8999999998","185,957618630556","14466,8446421311","97,1468249792423","16081,1960425096","17509,2","17848,75","17985,8500000001","22150,2000000001","17372,0212488955","9913,21084115066","46213,3000000003","238,328698961074","19992,3744904257"
,"496,752015825761",206,"274,467877619847","6266,56326391581","10519,4047276802","4210,12686989148","6940,90456869671","10032,6095997868","11164,7250196852","5631,18832371914","7805,36315921357","10614,4904383994","7583,82838160249","8894,20794144589","209,524246693776","6760,26070677162","5746,78845908676","16875,5999999999","4176,47572669302","11157,0925797504","8548,42731944076","10996,75","17635,4999999999","276,419243418146","10143,7222483384","280,902239609863","8265,09157428216","11525,5199812424","9090,2166987289","10999,2584671139","19279,016663429","8516,32170660348","5550,88175967056","10849,2514770534","520,443684008977","11908,1167527364"
,"951,426399606316",361,"194,6","3940,05368344858","2402,00071107377","8734,99372377292","11110,1270591643","5166,47649957259","1662,5965826806","1512,41782931557","1510,07713660912","1873,67732256988","7760,67200095977","4656,62622981249","39,5881164756757","6148,18081193506","9678,48752354068","2798,28360604482","2586,85498771024","2112,1202710372","5000,96480797532","13130,2387237835","2043,29589857002","380,413413625858","5956,75449607122","199,200000000001","4382,37693759395","7443,84828322243","9609,64307103573","3595,67722946848","10261,5469960243","8733,94900993556","8022,8813768557","618,493832890272","519,878003684175","3476,27755926338"
,"1105,11933432268",249,138,"4460,65000000009","3817,69999999995","1283,35","1407,99999999999","4057,90000000005","3353,74999999994","1222,20000000002","1593,44999999997","4117,29999999995","685,099999999996","1912,05000000002","65,1499999999996","6822,44999999996","1394,55000000004","12258,1999999998","4758,45000000009","4463,00000000009","4312,25000000003","2208,84999999998","7226,60000000009","187,249999999998","3768,54999999998","72,0499999999995","3645,75000000007","2227,10000000003","1190,54999999999","3262,45000000004","1590,59999999997","1580,14999999996","900,449999999994","4679,59999999991","371,95","2434,89999999997"
,"560,933575115734",200,"51,1292699770981","378,540036171371","479,415540595997","890,920481728261","1116,736936731","2352,70049439505","5163,44999999993","2979,19401449674","2607,85000000005","6442,04999999993","4337,09999999993","3097,99999999997","39,3687861401347","119,167610224724","69,9136413920271","393,780497645299","720,09361923871","1451,88521296021","1721,34934715575","1289,53065505163","2952,0010327405","100,120105945893","4250,49999999988","43,9652660713868","716,766449698804","1286,68862825965","1923,02986569021","2492,84999999996","3180,49999999995","1258,14928179092","3980,14999999996","10633,3999999999","710,249999999995","5354,1500000001"
,"249,875580786793",91,"5668,65000000001","3505,610454119","3040,53920345014","2485,5912050865","2011,29382395791","2373,45863062336","1722,59632441447","3214,39372215947","1999,21783056218","2813,21734238956","1800,70793224038","2405,28107848937","12870,85","7522,19601043302","18368,75","4687,22925040625","4602,27104663945","3891,19824962388","5427,5453992287","3402,28964069056","3624,62071822767","2248,55","2414,22210155671","1313,24872322707","2048,45388359824","3207,16796491577","3097,31627023042","3203,57744864795","2221,63331196001","2760,77892805574","1743,68277381512","2764,65365254493","1127,70939668315","2006,50145093214"
,"286,919525132809",125,"1917,1","1764,39999999999","1889,15000000001","1635,9","1348,5","1404,99956716922","2240,5","1781,4","3359,34999999998","3400,30000000001","3434,55000000001","3344,8","9910,94999999998","2010,24999999999","1370,25","1484,8","2018,45","2096,05","2888,50000000001","2010,05","1842,4","2104,8","3154,72671002504","8255,20000000001","5402,74999999998","3133,35","3168,69999999999","3727,9","4043,75000000001","2637,6","2919,85","2887,35000000001","2960,25000000001","3799,75666743675"
,"1214,75768399222",78,"2194,65000000005","5123,40000000011","3285,35","4300,65000000009","4574,29999999998","8408,2","1450,60000000003","4616,90000000002","5749,55000000008","5050,09999999997","3956,45","2699,45","4106,09999999998","6868,95000000004","38097,5000000008","4534,29999999997","4485,1000000001","3352,04999999998","2134,85000000005","7498,84999999984","7026,25","2101,6","2279,25","3201,7","3461,49999999998","3218,40000000007","9611,14999999995","7844,5","2193,29999999999","3224,29999999998","2918,79999999994","2970,14999999998","1906,85","2199,3"
,"1211,56304696559",78,"2504,14999999995","4699,4999999999","4211,35000000002","4704,3499999999","4219,70000000002","9448,04999999989","2041,04999999996","3846,85000000002","5053,60000000003","4683,00000000002","4364,25000000002","2557,60000000001","3292,04999999993","6421,55000000003","52117,5500000005","5805,75000000005","4739,75000000007","3655,90000000004","2458,14999999995","7034,50000000004","8219,20000000004","1556,85000000001","2067,35000000001","5133,89999999994","3020,39999999993","3890,04999999992","11198,6499999999","5018,20000000003","2517,10000000001","3468,05000000002","2926,05000000002","2826,25000000002","2112,64999999995","2021,00000000001"
,"651,08762395526",281,"238,250000000001","3076,34904851725","3458,78348649267","4020,59861194726","5451,65153110491","4432,06338933253","5948,38313388474","7818,12259280333","8362,67989691919","5289,23599967904","3900,51116701144","4505,08449668642","28,0890265613088","3678,23150633305","3830,32465022976","6718,58625425191","5455,32729429399","3443,31076997746","3828,53362287939","9270,03805395713","4790,58060463037","244,334154101396","4726,87417427837","257,299999999997","3833,29721648498","2942,50709123657","3594,51882777087","4468,38108743443","4452,83763900705","3495,15528668708","3123,89893081241","6173,49100894103","150,290701209354","5526,88628012224"
,"197,119711204441",123,"6433,7","7211,24999999999","6495,69999999999","6595,15","7247,49999999999","6925,45000000001","6978,2","8633,75000000001","7865,09999999999","8342,82504337563","8504,64999999999","7802,05","17687,7","8156,70000000002","15827,35","8030,05000000001","8391,60000000001","8448,39999999999","8180,49999999999","8765,20000000001","8286,54751458239",17723,"7980,39999999999","18497,35","8832,95000000001","9272,89999999998","7872,05000000001","9024,94999999998","9981,85","10471,25","9945,10000000002","10729,4","18450,85","7213,44999999999"
,"742,26148858414",81,"4599,28498964918","7769,32142234693","7048,76846445116","10107,3","11397,8499999999","9745,34652181408","9891,03731482101","6738,51866818397","9837,40214693795","8534,91328299195","13528,340877765","9954,47873748064","7335,04002525258","9082,45946864111","9684,27138597602","9024,47417098667","9140,94947345853","8040,80266904709","9929,60609097217","16280,3500000001","9316,73261795517","6221,70305969098","13267,3629470121","5610,60484889156","9419,41109857044","10985,2003087328","14415,6500000001","12031,5625172906","14448,3522327389","15015,6459058375","11967,4940324484","12448,4841554355","6379,98118937126","14093,4240532893"
,"690,012041562533",181,"175,004645190896","1515,94440759053","1518,1838207796","2972,09687208024","2680,00686216534","2730,5195058088","1349,71112198513","1244,99686290571","1169,17636394237","911,917302128838","3195,80857433732","1923,78547939517","13905,555996588","2423,0455016331","2444,04106787607","813,934167967339","1380,85062842926","979,386641846986","2313,32096968851","4177,46449767088","830,950445800873","458,696362249818","3644,42405921482","341,162932668425","1949,27980888925","2911,66235368698","3852,86324132914","2933,00000000002","3251,41359691945","3643,93947193611","2880,44388050544","1475,41920634575","594,716047508232","3335,24999999998"
,"1207,7628105123",78,"3442,05","3710,24999999998","6701,94999999998","4317,44999999997","2094,55","4426,8","2750,55","1184,45","2926,95","1724,85","2241,15","2311,60000000006","908,75","3933,94999999998","29193,6999999998",3889,"2911,75","1703,6","3589,75","2130,5","3206,15","1390,89999999999","744,4","3318,89999999998","1714,55","3167,34999999998","5470,5","3482,85","1111,05","2166,55","958,6","2521,25","3072,65000000005","1254,05"
,"865,976353880445",205,"82,3322966104695","5793,62229524872","9479,83678366013","10910,3932928182","13163,0045570703","7347,15217912212","4548,35396096135","3036,49891964534","4350,29615816603","4782,04062532662","21686,5","5623,01084455947","132,625581728431","7455,38695589102","10287,0545997742","2982,51581138571","1386,02820281089","5745,8662530417","7772,61472836711","13415,2713752013","4241,21928508112","176,639844013553","8654,55820836371","103,433737798082","6455,48506303921","13424,8041573422","10031,5405133309","4673,43315506035","18365,3","16280,0499999999","10477,2825576622","4414,14267415908","292,943042211982","5612,1896814716"
,"460,220965518367",330,"106,044447602964","2185,30494713136","2516,6936960784","4137,5420536693","7712,46639647496","6775,22857497488","12385,0104398732","10715,0649738253","4787,94564507629","9500,80703626741","6399,63164109303","2939,5171543801","126,848444578231","1821,96275385721","425,599999999998","2112,92105864012","4995,36286442702","4881,96449052183","5096,52474908217","4803,37642283666","7932,26132688206","153,515096540367","9763,41912827366","78,9121058052222","2038,28135836301","3197,3552995904","4483,80777501736","4890,02875486527","7689,85677574157","2344,37894060547","7578,54935947265","21561,5795997269","311,981543806257","7713,37695399206"
,"898,562804367968",267,"58,8904244487934","5396,95000000004","7691,3","1907,99999999999","3042,59999999998","6489,30000000004","3866,19999999999","4137,35","4080,35","6928,50000000002","1960,45000000001","6708,35000000004","64,3553595289497","7335,8","3825,50000000001","5285,55000000002","2853,90000000003","5516,00000000005","7465,84999999998","4180,04999999999","3970,15000000001","92,1858549834752","7474,19999999998","90,9739801197449","8650,25","1319,91057334066","2870,5",5888,"2969,80000000001","2720,10000000001","1429,25","2328,39999999999","186,394013712502","4452,55"
,"744,354494492183",249,"662,299999999995","1131,40685569957","2382,40000000002","2810,25000000001","2004,73651925097","1513,06589865903","2692,59999999999","2152,55","4749,85000000002","4915,00000000002","7606,80000000003","5136,09999999998","81,7323355306132","494,062728115401","963,639005621419","1238,9317327184","1976,70000000001","3199,29999999999","3854,19999999998","3394,8","2503,30000000003","1964,30000000002","4082,55000000005","2853,45000000002","3875,85000000004","3501,75","3664,55000000005","3699,64999999998","5615,8","4290,59999999998","3234,79999999994","3409,04999999999","2377,19999999999","5289,90000000004"
,"948,191111814037",117,"2068,05","4952,50662197412","2709,23240135762","7659,65895883331","8596,69447674162","3476,17312786906","1802,98610833011","1207,50555344492","1709,47324494918","2499,68211231854","7881,3557688428","4677,8761097047","8386,73176803773","8769,26979580113","9131,81514656054","1582,27212587114","2946,32359984974","2505,11085597382","5399,27612990123","11883,1665955329","1665,64140702498","632,455505500159","6629,24825450849","2075,95000000001","8192,81411795837","10554,2563703734","11276,6057849752","4196,93207125314","10182,2008212747","8016,43696260684","6681,0234778812","769,370348339612","1348,40414974248","3664,25973039633"
,"416,756030486212",245,"80,3919147969966","440,029138267847","2965,10000000001","1829,75597048788","2480,19999999998","4527,35000000001","6548,74999999998","5385,3","4374,54999999999","5337,74999999999","11220,4","2249,79645531094","91,8017883334017","395,498192802145","138,741078378184","448,678416956451","1829,11875528709","2402,69913566519","2819,33596635684","3146,5","3565,56265364405","421,349999999999","6251,40000000002","480,499999999999","1210,23993381375","1178,25029294989","4237,65","2647,39291120908","7085,89999999997","5663,89999999997","3108,50000000002","9616,15","847,400000000001","6944,44999999999"
,"1065,96606704806",259,"92,1000000000006","4216,44999999995","2699,79999999997","2797,79999999996","3491,15","4491,84999999992","4190,84999999998","1003,25","2765,20000000003","5409,95","1255,70000000001","2543,40000000003","162,350000000001","7621,84999999995","3732,9","14859,8500000001","3879,15","6988,04999999992","4729,85000000003","4846,70000000006","10107,85","23,8999999999994","4635,30000000003","66,1500000000004","3740,44999999996","5479,59999999997","2434,14999999998","3200,34999999996","2919,54999999996","2915,34999999993","2301,39999999999","6699,3499999999","106,500000000001","2761,29999999998"
,"915,567836022982",179,"70,47315967264","2201,80000000001","2626,75000000001","4915,84999999998","6983,00000000002","3536,75000000003","1519,14999999999","1932,75","1605,75000000001","2284,55","5897,90000000004","2968,19999999998","73,4522359895382","3357,55000000002","6868,9","2319,15000000002","1498,29999999999","1690,4","2457,94999999998","6068,45000000002","1309,02094492858","171,027581015106","3658,35000000003","35,7283152146861","3300,10000000001","3648,09999999997","5526,54999999998","3075,70000000001","9703,20000000003","4134,79999999999","2991,94999999999","768,001813603506","279,710652235499","1961,3"
,"188,703619538368",155,"2086,75","2823,74999999999","3641,75","3951,85","3401,14999999999","6403,20000000001","8849,2","6250,95","11390,75","10683,7",9202,"7822,60000000002","1211,34677822664","2259,70130893254","1336,71914455937","3661,65","3287,45000000001","4028,5","4276,20000000001",4645,"6051,39999999999","3850,55","6941,55","1707,45","3232,25","4046,99999999999","4122,79999999999","7052,29999999999","6186,55","6822,55000000002","7355,55000000001",10227,"6233,54999999999","12337,9"
,"202,351650912495",174,"152,031079064604","1138,02719956014","4937,65158706111","1136,68956741491","1393,09811420031","8090,79789223061","12167,237712911","10187,0395509436","13269,544110792","15133,2826948969","5639,47332959814","2118,71971310924","466,354216296816","1011,2637522185","2419,28690162459","3529,07508901975","4278,92972189638","3748,88087284738","5395,07101089572","2218,39455834999","11314,9895392322","4188,9","9322,77104559708","2128,9","825,416814792757","1209,58601543344","1269,79032174058","6512,36855534462","1767,50699469771","2231,18630512319","2412,45504136711","13043,566339007","4027,25","11159,0557638845"
,"285,358495297532",83,"693,669005323767","940,637178919826","725,091462012654","620,932471004764","914,723802756901","826,284933947777","953,82345361569","986,158181253318","956,861007694661","1136,27208782544","554,077671321754","774,345881315833","14713,2","1203,09734416707","7181,8","1026,40468893557","1018,61333344244","1053,72388052692","1701,07851071545","1009,46712091348","1043,45190943724","10367,6","1080,31195281647","6693,10000000003","1257,81081689526","1221,30785480391","1153,9429172092","1155,33596602811","1198,58240988814","1294,40668207968","1181,3530324718","1561,28948767174","6235,34999999998","1019,89362420009"
,"981,913752164598",221,"141,099589092379","2669,91049409135","2142,13779015393","1627,67208538528","2498,31664488496","11171,0499999999","2873,82524088418","1141,66669393517","2521,12053709218","2597,95563783366","2111,85403691146","1884,72192311125","102,582107948847","2426,82151832065","1269,27101541265","3503,86746882866","1612,70853194187","1885,05445731051","4864,85000000003","2440,49533498279","1888,9568398718","1976,54999999999","10257,75","206,431180938498","2141,05772325812","1795,50502005885","3160,66365721078","2885,44229355351","3164,69577271265","2893,65138569046","1675,1086234474","1095,06889005823","2345,49999999998","5382,15000000003"
,"980,60251462461",221,"165,300000000001","1904,44653958545","1078,91724744248","1633,39332402518","2215,08940964282","10247,3834767969","1485,81565755554","567,318430528438","1432,14593482965","1416,4149124243","1583,45787351588","1205,18024684017","433,200135436546","1440,78523046607","878,511007038875","1254,77283080229","722,289016566512","889,677504795139","3950,15917515948","2104,81361730991","789,967553879913","2074,70977548995","9081,34684518865","350,799999999998","1213,44027790387","1683,91108565484","2202,26970324247","1955,56932666922","2184,42209369765","1984,44065230477","1846,93765394437","569,44977695587","2404,60062115257","4729,79208632328"
,"958,900202172423",355,"59,7269176286792","5278,7","2763,49999999999","8200,40000000005","12293,5500000001","6818,4635750145","3410,34999999997","2176,59999999999","2509,30000000001","4390,79999999997","8726,25000000005","5502,65000000002","95,9385367156142","8234,44999999996","14026,1999999999","6359,75000000002","2616,90000000001","3444,15000000003","8835,49999999998","15382,65","4305,00000000002","279,848912616648","7311,12647837893","79,4015851234735","5824,79999999997","8533,85000000005","11284,15","5956,25","10785,35","8503,6","7633,90000000002","2240,85000000001","520,207201513303","5051,56676032658"
,"403,250565524403",239,"1181,3","866,903473932922","1833,85000000001","2216,8","2063,04589598607","2268,95","4071,20000000001","2754,34999999999","6403,70000000001","6757,09999999999","7792,45000000004","5864,10000000003","264,35","552,528268833571","701,643008092298","1276,6","1434,05","2513,45000000001","3155,4","2944,95000000001","2998,4","2674,60000000001","4539,34999999999","9901,75000000006","4980,85000000002","4564,09999999997","5011,4","5087,04999999998","5755,59999999998","6503,14999999998","4903,29999999998","6313,85000000001","5246,50000000002","7628,74999999998"
,"944,367435065639",355,"52,8182495028462","5572,05","3599,85000000001","8452,59999999989","12363,55","5759,94999999995","4073,04999999999","2546,39999999998","3077,65","5414,55","8607,35","6704,94999999998","92,1430152417788","8201,59999999992","12293,9000000001","5958,15000000002","2954,24999999997","4308,95000000001","7478,74999999997","13852,5500000001","3856,24999999996","112,876360506527","7497,05","30,8008510665864","7488,40000000002","8656,99999999994","11200,7","6754,5","11170,1","8670,19999999992","8304,40000000011","1823,19999999999","155,027678814142","6602,70000000002"
,"397,145846259096",214,"2403,4","2751,95000000001","3070,84999999999","3081,99999999999","3118,00000000001","4678,09999999998","3367,89999999998","3388,59999999999","3581,30000000001","3360,69999999998","3414,44999999998","3308,14999999998","5753,59999999999","3287,84999999999","5512,3","3597,34999999999","3460,65000000001","3361,05000000001","3656,24999999998","3821,75000000001","3783,85000000001","5929,84999999998","4781,55","6633,75000000004","3389,35000000002","4275,15000000003","4628,79999999999","4747,50000000001","4505,25000000002","4243,10000000001","4714,70000000002","4746,95000000001","6730,94999999999","5126,64999999998"
,"392,974870769579",66,"1880,11961859114","2509,77127930855","5378,49750944503","4912,84999999995","4690,37637767621","4942,31671329721","5102,84234164792","3322,34171300394","4744,73133821233","5242,22725240346","6801,46515033927","5332,95413521071","3829,47626415986","5728,1","8817,82487834808","6429,00000000004","6058,19999999999","6693,24999999997","6554,04999999994","6230,22327956782","6642,36758375034","6249,06854235738","6983,37348732215","6991,52255720752","7084,14999999994","6357,89999999996","7383,5","6860,1591980509","8344,44999999996","8087,25195788026","5853,20754953916","7189,99999999998","6669,94530406832","7123,19999999994"
,"308,171358371971",198,"5975,85","7778,95","4779,90000000001","6986,39999999999","5808,19999999998","6443,3","6357,65","4126,25","5588,05000000001","5599,15000000002","3309,35000000001","3704,50000000002","805,750000000004",7619,"2369,24999999999","6784,5","7913,75","7917,5","6432,4","6993,55","4968,20000000001","1795,25","5768,6","1014,6","5987,64999999999","3959,65000000003","3255,39999999999","3855,09999999999","4256,60000000003","3632,35000000002","2679,7","4320,5","1025,35","7233,45"
,"677,38185258449",219,"383,300000000003","2862,04589236646","3017,90096755504","5262,3967112613","5583,31314727284","4338,899750356","4398,27323127526","3693,25532547366","5238,26907366135","5495,10114303592","8309,59999999995","5626,44840856467","33,5467871935074","2819,12040176151","3635,06538178708","3980,41736226878","3335,37739440057","5025,16921223619","5329,4376278111","7712,39734736407","4285,24437729271","1117,15","5794,61590520113","2038,4","5098,98048878074","5201,64950355646","6195,34560161293","5590,75329333185","7833,0159079791","6305,83389424276","5243,003758246","4174,33006708755","1691,34999999999","7051,1623440577"
,"223,210498586741",174,"352,354752565166","2913,15870488025","2874,44822635539","3941,23708157253","2093,3425887501","3316,52379640708","5448,64588464859","5512,07625479828","2770,1642722948","3043,24642778499","2556,62565372466","3197,98087178563","998,142062582023","3392,3408092996","4509,70000000001","5484,5072035535","2550,75819183694","6040,93066023154","3213,48040852517","3770,05105212963","6338,82937071848","840,199739337919","4235,90916134498","635,117453215295","2752,09134272025","3264,73873187396","3770,84181719711","3505,33504286431","3918,58098789836","4035,24335289926","9890,44999999998","6272,04442363817","824,712158697455","3597,49989729572"
,"509,868146565992",124,"213,963751255279","652,29953604823","1857,06807517981","812,538703567064","463,781738429175","4303,34999999999","7630,75000000002","5179,10000000002","3426,09999999999","5481,95000000002","1850,35534012946","953,795029223425","193,598428693668","412,965659680429","181,371653973208","905,654761881297","2184,10000000001","2303,85155014771","4927,55","1019,38556421978","9171,20000000002","249,73929499117","5652,94999999997","372,581766483451","593,140739599283","604,412497828444","801,95005903754","2341,71720415211","1708,34529623944","1333,66879568011","983,062480837594","6702,85000000003","618,947297876223","8101,54999999999"
,"326,79428969777",245,"173,992639271938","405,941558065378","132,139105934278","248,470923836401","348,673985754667","10114,2500000001","104,113320082631","146,733737234","123,173099366246","128,138196275609","221,642755489306","151,635269316339","75,2071330477315","182,588513400406","242,557830988027","122,179094560306","106,93343902916","133,362363873569","1259,96510432767","331,483634952819","93,1169276029542","104,574588515953","6654,75","106,199929682667","114,679736129459","379,409865238256","395,414539917969","1078,11479048714","602,241856730142","539,128755000057","445,64373108643","232,092996197777","109,687928030951","5990,20536385209"
,"606,237696533789",221,"39,7957229047214","865,87600708313","5982,25795294114","1939,15242917301","4279,31063921438","2557,2018346236","10858,5499999999","7154,64999999988","3644,66204096136","7706,10000000003","6910,0437429267","5715,42291228001","97,7989509082955","2895,1097980679","1359,34867973083","1758,79706461924","3479,47267656147","4568,14438027024","1353,54266625627","3444,81131053183","3483,51140171547","114,262676538493","3425,22532185107","148,749716318627","3463,97451672094","1590,83839115133","1830,68791190026","1102,73179200211","1428,1812785402","3119,49586527148","1719,39459073995","4798,80899497631","147,923522048727","2787,33066538283"
,"932,529386017912",332,"87,8574549724549","2066,14999999997","1280,95","3007,14999999997","4284,54999999997","2666,09999999997","1629,3","1349,64999999999","1545,80000000001","2250,44999999999","2924,59999999999","2429,2","62,8574974028241","2808,05000000001","4300,75000000003","2709,00000000003",1285,"2210,90000000001","2725,29999999997","5643,90000000002","2007,65000000001","122,895787851098","3005,75000000001","99,4241285640196","2198,15000000002","4015,95","3859,50000000003","2085,90000000001","3293,00000000002","3534,40000000002","3385,24999999999","1113,90000000001","227,920031282246","1709,74999999998"
,"928,143374267529",107,"59,8710030429223","4169,38761076612","4372,29170329047","1368,50692687059","1935,02177219909","5656,55000000005","3610,47064285245","3339,10037208319","4381,9","4406,74999999997","1415,40660061259","4826,05","99,9221391176143","5715,89999999994","3087,75","5567,05000000004","2958,41488383116","5139,40000000005","5473,1","3298,8831918874","3240,27377828688","86,0553691880487","5727,8","94,8836248501643","5113,95","1447,13325917009","1764,6814541336","4358,96389365463","1655,4200477059","1811,77250520861","1665,39498040418","1488,97364542375","228,847093486641","4046,84139621926"
,"1084,9871218929",259,"121,45","4363,44999999997","3130,2","3421,4","4176,50000000006","4397,04999999998","2776,39999999999","1188,85","1475,74999999999","2948,05000000005","1220,65","2206,10000000003","140,399999999999","7855,19999999994","4381,79999999997","9885,2","4496,80000000002","2881,39999999997","4445,84999999997","5109,60000000008","6012,50000000007","200,4","4348,49999999998","181,2","4007,84999999997","4430,84999999998","3657,34999999999","3269,3","3160,49999999999","2796,44999999999","2271,29999999999","4214,94999999998","338,199999999999","2723,64999999999"
,"810,333422894331",174,"99,841327932816","868,984876133942","454,382818174295","611,312180047722","1135,32771310516","1221,07711993862","1093,45227780205","881,422464517853","1122,84068274048","1137,19960718332","4069,22721850384","1827,76549313424","104,631960869633","1467,21657666669","1638,09173813422","1407,4106609068","772,788251220904","1383,70971955592","1466,28136194629","2450,78523899649","1401,72544716263","40,453525803147","1906,93433655895","32,4005294151112","1027,15002508844","3578,53287273194","5719,55000000005","1319,72854012145","4980,49999999997","4560,95","1131,49894943167","1623,46672434059","193,378164452081","1463,52485912238"
,"187,020106053083",171,"384,693553425553","4096,49858604146","215,22685960278","301,362674612804","258,382246265606","10152,9768077194","430,770297328221","467,905130733444","372,254262820168","306,012048982277","166,386959391727","420,549295602776","436,167020736266","330,921702500442","279,60857810848","267,883898141469","393,771261255026","155,749002071737","3125,09980723117","184,438714038031","604,145233058779","3865,89999999999","9170,75320318923","371,230425849856","370,871016858977","754,561711703633","463,780698039362","2704,17426567688","739,932186292169","639,178267333834","185,568607044271","868,479574655658","4435,6","13880,4183406951"
,"424,506326018869",50,"953,5592389167","850,04381070884","3649,65000000001","896,266349250326","1100,86097186549","11063,1831103952","3674,11320159876","3031,51022101017","1845,36126109395","3191,60741987182","1114,68301291846","733,627085370306","929,574688781447","1226,80680596737","506,123059803262","2289,35701683294","774,066292835878","4714,67677997195","3435,08913864736","571,012107771552","4953,78536417452","542,844961901981","6844,11209541777","657,375697673094","401,564715154575","615,048363915688","814,259688524216","3751,65000000001","293,395207121762","1260,12746684164","568,362811968876","1543,7489351243","422,335345365528","1398,81240030985"
,"813,477697180035",267,"33,9717840186949","2365,85","2386,34999999998","2018,30823171883","2889,40000000004","3124,05000000002","2969,44999999992","2937,44999999996","2295,92190224747","2217,06064899504","1591,28720922518","2121,54545064628","29,9573917864922","3429,30000000002","1975,64775184608","5304,6","3415,24999999994","2682,09999999994","2454,44999999995","3193,44999999998","3645,05000000004","58,2621625789762","2794,26892271173","19,4437830029479","3206,00000000003","1691,14051277375","2911,69490830635","3466,4","2338,28683524684","2266,88992221103","1856,60000000003","5400,9","70,4740811910993","3713,35000000008"
