Name,rt,mz,S48,E0,E0,Pool,S0,S0,S0,E48,Pool,Pool,Blank,Pool,E0,S48,S0,S48,Pool,E0,S48,Blank,Pool,Blank,Pool,E48,E48,Pool,E48,E48,E0,S0,Blank,Pool
,"984,21",372,"83,2043684426494","45,0001920724917","136,58446133694","115,706693860339","86,0439595041639","59,6624675054491","112,412750835015","139,620261480706","72,3645269258846","131,560145210033","79,14623630492","124,850000000001","81,5145409177093","76,1203051489079","43,9573861604209","96,2230405516992","77,5903413039132","69,4512226734164","103,812936934338","94,2976592346994","179,4","75,8515914109364","121,93994991916","195,449999999998","211,360651155964","136,155566981484","660,999999999998","224,838677536428","231,032885265968","122,309583201153","271,209213927698","72,9938711150638"
,"457,95",420,"65,2829596923427","296,39984109782","512,290385226243","150,258508897765","290,91621090884","126,393122447994","263,345925966402","175,949332628097","74,6075548737659","93,115408689587","65,6361934119023","73,5242453564868","82,9048257197884","50,965267953526","90,2983157868915","147,12670049048","130,803515290063","142,63075461268","150,645336160784","47,6190025918534","300,612860410362","83,6999999999993","50,6813590369539","103,617163403552","259,540022946083","179,491886631219","238,525140550487","231,361044509854","189,003421493269","520,709491533967","70,6555706959184","326,303516049241"
,"341,62",410,"80,2999999999996","139,356738433772","59,5693400356088","46,2313674424407","87,1241095590206","64,8565521429645","65,3884156453982","97,3311832059384","89,793582431346","54,126081161064","95,5574873121144","85,4536232676462","45,2740393237401","135,350000000001","60,6220994988115","74,8488340227234","95,4191097068405","102,065161964916","75,4689319267694","91,1489623061627","104,932164312867","97,8111737927851","101,950424529584","143,787266331723","101,341829899323","223,650395857394","262,674297265468","272,261706654038","389,599999999998","155,329160633331","150,605284657406","142,200231381079"
,"1078,19",62,"218,394937047953","186,743063209487","113,010449744572","202,290915414372","192,453779121261","63,2621734231488","190,752141642553","245,593522567064","279,009835543508","146,051139366641","221,34353193861","199,833527584375","214,853562023327","153,337229732317","126,325320630885","129,505071380318","222,373196518095","204,278405318204","62,0871454222214","182,435461312221","123,809156774847","132,090585146593","332,55","319,843925625555","221,711147539691","248,728130983063","272,486097735118","304,008941715877","305,522557763971","309,846463948946","393,772069314132","397,650111176041"
,"233,86",297,116,"79,7866916631002","120,332939590218","145,774201313546","127,504720971255","93,134724193056","153,153058811406","104,108012973578","119,951302508301","97,27706260988","184,730137919436","132,708868059589","143,424890352583","80,2776094597827","168,319835801045","106,457523873834","278,85","142,205693426113","154,679722987499","92,6646383783327","114,322606264984","81,3976945518252","100,605279157072","329,545241445268","281,725336014058","209,004669007935","574,115119557915","115,738742223221","193,416370642507","209,377837711812","290,168620973706","146,696027192532"
,"1134,58",368,"99,3999999999988","225,650000000002","115,949999999999","220,500000000002","164,500000000001","107,399999999999","184,700000000001","104,849999999999","145,300000000001","176,350000000001","99,3000000000008","84,2500000000007","103,600000000001","121,800000000001","173,700000000001","136,900000000001","130,050000000001","245,650000000002","87,449999999999","163,799999999998","217,450000000002","128,150000000001","120,149999999999","542,949999999993","377,799999999995","269,999999999997","282,100000000002","393,749999999995","313,150000000002","283,050000000002","156,149999999998","387,449999999995"
,"890,15",472,"90,6293078214212","154,672884589587","75,4639623281921","206,025046498316","136,558622167192","109,913751771961","113,785967647303","95,620160580121","116,7610829562","115,883494484156","113,720713478269","108,296269809788","154,846875418163","177,955701817631","102,098836459648","180,775492905543","48,0996513353139","202,849999999999","127,703118162154","126,594856512623","171,818346191388","42,6467562511334","99,2944525109916","235,050600121618","255,445033358807","205,107515796105","466,940515177841","85,353840182943","257,076787114793","168,457279243918","330,64921773934","171,985980019667"
,"988,32",307,"362,202965969749","827,65","503,617896140057","186,842098239861","154,890222513189","212,948395608925","330,939707754556","542,890996729182","162,383748366715","178,054977629027","124,940718207576","196,57777854248","390,799999999999","230,51519602649","309,877560189541","251,970624780489","175,939524467664","213,247787563045","198,339604645019","122,180487365914","230,746962638946","133,515792766887","176,864776795185","193,022642489361","387,449903398149","390,949356910449","668,710914542312","592,997285790657","470,630079095274","424,126457532989","290,673688227632","363,616324902545"
,"1054,15",408,"163,545446312429","255,242489087419","214,875833054814","209,492469827831","265,217054337243","188,935110527093","134,554010508736","191,450949993008","167,33664403462","128,156081492119","262,285973255637","204,730045600706","123,843294772938","200,935421169731","119,522939672887","138,653254405193","185,661251508729","128,873152459085","125,374974657847","402,988753994147","239,124344346951","131,189410471709","194,817311849321","547,975843562937","407,376835511276","624,411359479948","347,601791737563","337,083120970509","325,69819673936","518,185641093981","344,231221440979","300,290451700438"
,"1003,05",460,"115,403191395716","192,037069019225","172,882110912078","102,836551216306","115,230040598358","167,47377926742","139,74093856122","112,573936596186","148,482865989367","132,319592678083","232,153892367501","100,841026315839","122,22003611839","127,598203328415","132,642813752101","167,588240920133","104,786196176727","172,384158404379","118,29826845153","178,089165508032","167,085373280015","222,500000000001","172,719015522114","272,084545551436","236,007240755367","258,292975323699","471,577812027129","248,504683074427","269,955060115101","214,916802556068","82,1233223707494","376,199899359165"
,"625,62",91,"63,0770979886361","72,6623595613362","154,223198609423","124,464774530063","272,350000000001","52,9915772383738","45,4285000169475","167,312342341047","165,115882461664","172,60469117009","55,1211759702531","176,925557673775","75,635218403058","68,7192876017446","50,1701588281579","135,534862154539","82,0241208104903","117,524996588524","133,953814809995","86,0871530706677","69,2717112681945","66,304676733454","98,3450236858178","163,372928237417","206,78283909768","437,249999999998","120,112176890447","242,958595633975","127,191880287468","142,561977732026","258,177579825752","269,707382442669"
,"305,07",358,"112,347312936497","64,8125406338681","86,2589693225768","117,810020430563","52,8960517390666","73,7386404250473","89,8388772010773","91,6173312175779","38,645055955947","132,706848547953","71,3690607461316","65,9093813209263","48,0266394085917","125,801739603487","40,3006351902239","84,8209631569174","131,69806517983","104,791999476821","109,226025183483","67,2540429523929","116,464903583762","85,005739904234","37,2156552369327","418,95","89,2004432514581","201,999298102074","72,6115708353252","207,435202068454","85,702101431434","134,114736211002","135,711102657899","77,5672888645834"
,"816,46",491,"354,653446595156","311,007563347112","300,461909654258","413,17512196517","362,220441839604","372,006091874404","296,548677955039","259,903858371423","355,850643414958","305,456361789747","152,233083403341","229,144935412913","223,987462440086","259,88203152537","458,991178812745","417,564722834443","321,815316917536","303,749191763739","271,793976435512","184,249999999999","395,40188260278","169,379935954738","335,529526224111","566,067374449906","520,964668686708","370,974032746305","418,837294564616","407,978414228492","583,920054151541","901,84050644337","267,993608810036","530,920713724721"
,"860,95",62,"247,770138324028","205,056629784648","231,240682543739","165,116473731063","86,0304888129012","335,421401504046","120,089135236366","106,565605054854","169,446619441104","212,267446478229","99,4275260421003","153,596411768672","185,979509379546","165,482698276038","251,887834104801","123,92964625371","202,372088994118","163,933796052707","233,419352632161","281,550000000002","178,504089590368","177,129052213179","186,05735901036","252,639372638832","278,760157337717","392,89505376727","240,14459607424","332,966477457118","214,709679577291","310,110150715828","211,619785188298","192,929076354282"
,"1114,05",328,"79,050000000001","192,899999999998","181,400000000002","63,7999999999995","110,549999999999","189,450000000002","86,7499999999993","135,150000000002","137,199999999999","143,649999999999","39,1500000000005","131,099999999999","91,5499999999992","143,199999999999","94,1999999999992","208,849999999998","99,2999999999991","252,299999999998","139,200000000002","172,100000000002","146,199999999999","144,199999999999","152,700000000002","257,100000000003","156,350000000002","186,150000000002","223,649999999998","168,649999999999","217,599999999998","366,699999999997","290,950000000004","158,450000000002"
,"894,05",209,"127,170260660995","139,895303094494","186,210197909783",119,"201,502580005939","148,768347546139","203,750000000001","90,9298686765624","256,100000000001","118,279285145507","113,615239402454","125,683037418265","180,64354196158","63,8727700200487","142,337510898747","174,85019255673","140,647283402963","195,707483263516","105,699381283299","87,6681336835259","156,289358991792","104,991422331111","126,689720811396","314,33271599271","237,979461937771","233,328439898645","282,021151953456","190,879107104915","404,883145525235","147,109588013421","258,259888847772","176,084188728808"
,"1176,49",240,"120,049999999999","89,9","183,750000000003","65,9499999999996","112,049999999999","177,849999999999","109,75","57,2499999999997","61,2999999999997","109,55","119,5","107,049999999999","112,299999999999","94,4999999999995","70,4499999999996","58,8","63,1499999999997","102,849999999999","59,7500000000013","86,0500000000018","79,2999999999996","88,7499999999995","138,1","172,549999999999","258,25","193,050000000004","763,8","185,450000000004","170,399999999999","230,799999999999","238,949999999998","171,099999999999"
,"857,58",430,"115,818579109989","51,3930586196468","104,724913893693","40,6063790364873","155,620789625423","68,1755514219987","138,217182460529","92,3005324529749","110,062483598239","111,959901698533","79,5375817725782","36,6151916346754","84,1366739380398","35,1748566958236","45,163129105669","96,8033211444841","100,964192731586","81,6620094879013","89,5183705481439","76,3846728062522","148,807953219899","71,5528177546863","74,780475112664","180,018912674457","209,074902616777","469,049999999999","147,081958486767","218,197893898023","96,7180840127721","148,260086795474","150,580825607123","193,777827661347"
,"789,53",470,"184,709747116546","165,79765089921","177,746482126067","78,4604512640863","170,912448589439","132,270252515588","162,324583739153","108,7805492408","187,586654902004","102,954023508412","136,34639278672","126,257686805664","144,186739082648","161,084955235744","120,241719076255","229,249627754071","185,826126344083","96,4149785532259","188,038343658974","183,578094448271","185,550000000001","162,71459746097","164,748894203116","327,389059102421","730,499999999996","282,618314469607","139,155921756439","331,561425926954","396,163461005818","320,450364381125","195,846577021213","535,392892147988"
,"415,33",225,"77,1352429150098","54,0710850810759","57,617966980324","58,1061011521281","55,9612786217407","64,7184628368075","88,538308792878","100,898154104835","80,1311572077473","121,345328518688","118,214253846154","79,1818082565307","146,08321731321","97,7187639377595","67,9021382183781","57,4319130647403","134,090059381334","78,0705121300379","59,1416359929946","79,732628325956","50,0952703067755","34,3386896622218","89,1493968907834","345,3","236,126139342302","269,349999999999","175,999985884798","114,697102003065","229,22633052079","294,651874514375","194,549999999999","186,870581331791"
,"689,87",458,"215,383887611971","152,7783733463","102,048247298818","179,796084639837","266,286785657053","186,68297432234","121,113424255118","153,558050778826","154,694291844763","161,403339948578","105,261863640579","127,795601984454","154,483457373213","169,915969258627","193,526603478334","176,014592275571","141,208719097144","215,433813558401","79,5405662325268","230,47065142396","335,97318743749","278,464166290158","159,96091735393","530,827848128707","590,835233572669","749,89371031039","430,363756919444","1091,77545055175","333,002940026874","447,667947316572","494,819204894086","284,383534145589"
,"378,46",489,"96,2991310712731","106,490928029439","236,23145055","114,24818830678","101,597309563788","81,9938522998458","117,603266191995","140,901847911781","125,872036356516","108,391061634266","116,301626535139","62,9219115094104","101,428843288529","72,7538838446918","123,26319901646","79,7484018951268","147,018628476403","138,05930397029","102,193717675616","154,647293898143","109,577365914125","86,4954474202338","95,4726534382796","294,199999999999","209,113095742826","172,776531144336","171,709977959191","509,350000000001","232,776347517602","365,876015639722","280,937655680328","279,646369059246"
,"428,7",60,"447,038370746509","205,604409895399","170,038991346786","100,284647741722","220,176250253915","365,618348912588","542,230800449006","167,216568280099","116,001139625384","144,20182846534","107,558189470528","60,6852060335714","82,4493560039957","94,007431859364","186,999606876999","290,352915384541","48,4692166624473","104,502091409825","315,722157579314","178,897600303086","193,476773437773","96,7800500420116","246,451103280516","204,838101028955","229,933893496619","155,809752017697","50,4890542362104","105,790575918851","235,341718704216","366,971258956739","370,699999999999","312,907649610263"
,"530,37",471,"128,14010069227","107,976157327508","52,1241071608386","111,403014772614","121,487066032336","139,628011394525","131,222943537307","117,555476849959","97,1867312694396","127,588539165342","128,322322550709","99,6554224159632","116,297202566399","84,3521635096628","153,896357310322","67,5469741176477","63,9509490252166","114,82955439464","122,376824774439","133,622945632285","62,3249075259934","195,09459380301","98,1239440333172","445,150000000004","269,039396611059","174,992087489977","185,85984344598","128,771656432403","307,142075335799","269,000000000001","262,894480563588","308,26238510027"
,"598,37",409,"159,8488580121","134,986056678143","99,9648915403986","144,894301680671","153,780995288108","130,88236898043","93,2034120968192","100,262727999488","179,676358283065","80,9164730807562","122,554164537997","120,992608030926","120,595359562158","99,3172159657136","102,034947645064","72,9754472364834","122,62731820001","128,622621854759","115,491716447524","143,008937306866","89,8120378129275","103,335792913758","69,7378703881923","297,879910245557","453,749999999999","268,534840632042","584,400000000001","251,470327644389","158,550780580728","239,962677366562","286,006841293581","125,109397178257"
,"758,32",268,"79,8418932589036","83,3867830852055","91,6144220847819","59,6743223291305","139,749999999999","28,4989007128861","62,9331522381063","87,3872888004457","136,7","88,5631777532218","42,013974270335","104,544653758649","97,9000000000007","71,064836564272","43,7947707118442","87,6922961880325","39,0362443166412","70,7641320216598","89,3343038011762","91,8970222575315","97,058286947232","72,297503484104","36,6136298926317","508,850000000007","188,665977559347","123,905879669237","169,873987094256","71,4752190355369","63,8764080454641","95,532675728901","69,0907387901742","167,506008244551"
,"346,02",324,"74,5915828903854","148,316169250913","108,556378614511","100,025264802467","104,453613426553","71,7842041668881","150,75","73,9548023954957","112,653873745155","96,2495537547314","166,404208230016","71,4528169424","204,899999999999","59,4215550237527","176,8","61,9468595775771","92,1000000000005","121,248307876092","79,606570759602","79,7515851620157","63,8072683745594","104,439843622466","83,0824176698548","155,466556081065","552,8","155,187445292292","140,445013801843","199,491152116081","230,974850840357","161,524422025652","166,794882158455","132,577534757831"
,"715,63",478,"115,408705566125","261,038272624413","152,020851886994","186,144342911896","130,268121130015","138,97971722757","140,865182388197","81,3557767089764","206,729670604356","123,444755259458","174,366721404978","95,4869032557635","145,599162025017","152,400849472567","193,489479176412","139,91999901231","168,367612012357","155,914172996698","215,6","147,274415888181","191,950274016952","161,330236087091","84,8032328344249","553,795223943137","190,688408646295","410,061303625388","295,021624102123","258,313463650439","306,956910283278","386,12915617197","169,861714492508","235,215472895965"
,"650,38",313,"248,399999999998","130,028949917037","140,788127953716","81,0391240253869","149,329383107141","133,078163835446","66,7152161828843","167,237436643857","91,0566123175882","73,588850416238","122,417578099994","116,29110082553","124,32669259516","119,236324919684","107,801717518897","74,3748916791043","91,9285295527441","103,228061127607","304,549999999998","179,528339375367","181,039337953781","111,081385711792","57,5434849198484","187,594182193118","205,245746486265","161,550974452928","302,541656680553","220,586402519641","171,765941410811","354,715511309693","209,124594458965","263,460780989591"
,"1000,25",472,"96,535838110288","44,9465469140251","50,092180216324","103,484236139407","74,7529597788082","73,0270232520865","119,176394887619","70,9556834395934","54,2619912056367","32,8432833249635","87,7596222493044","26,8490842303302","74,2071583563867","80,3877492151982","107,937977464743","47,2629714014582","97,5898822621598","134,581693159396","111,165493850125","72,7918100457437","54,1921556267451","90,5125925298282","103,392664903469","122,75213163723","184,058481834644","114,333027097635","416,049999999999","189,821552628443","204,646866799482","165,963755408397","126,674659938697","218,372842282165"
,"380,46",336,"76,7385576686096","123,184960831184","147,999822134931","116,843386072876","162,43579471907","149,817875680946","150,597185550826","179,500108383507","126,243828000573","143,027747939326","129,239444991359","128,074951070976","145,340698715159","134,796068665108","186,020401061623","58,5162879813917","156,122356580331","199,034464878773","132,358023545577","197,234342745784","107,134183026746","81,4875845218459","105,075743077815","203,672740711191","220,920017103868","258,629710728586","129,089038277107","277,007064276958","251,693904544027","391,25","304,751209316903","343,093627489482"
,"383,5",394,"90,427181905624","64,2020275000026","100,641151468759","34,5402807983886","86,012798697962","66,8232103039189","100,168678967103","43,3216910702181","77,6726109644973","113,464287263916","96,5487055047819","38,119957869096","39,5618530162478","47,8850963038818","132,203561022645","67,2652795923296","85,3873651748591","56,0337793742027","131,817716780678","95,6264275385284","53,650582375081","100,429907129161","57,6894120304038","152,565223433319","117,163430331754","413,099999999999","114,113676492686","221,154563116461","115,069673419041","161,369411607371","154,358845493848","210,362664421957"
,"422,36",350,"54,3918751076099","122,642516007471","87,639136184921","151,645071546313","79,6071032959015","106,310125833532","71,7905167975825","120,341361632731","87,5405203051756","56,1857975009935","98,5132006272877","88,1139489970716","100,562913296605","84,3484970421208","81,0953161205576","116,233331024873","121,292707491521","129,94887467024","145,106686105095","75,4941981441152","109,36480925083","102,457138054781","82,341298215306","482,999999999998","63,4714897983427","168,083517461612","181,190396821122","211,03166748965","169,567329201026","261,529529530318","177,324560412252","189,754529434653"
,"886,13",83,"151,689596740724","133,840338986632","110,8633386946","146,626672617884","74,8609469692716","191,25700822728","111,947906475116","130,191033213477","198,161667994694","36,9777719345543","96,6154473287945","76,0745972981931","70,4129828389906","128,566143459984","111,552977361421","140,20294322088","198,292706170596","182,006071001048","129,879288467976","50,7960640273219","117,664748264968","177,8","274,959985225531","72,1877417909249","219,28511103217","243,255396589462","242,237156883844","96,4192044036476","238,750657886674","136,76881510004","373,949999999999","390,737039246281"
,"742,37",211,"236,999999999998","244,050000000002","369,950000000003","132,042723230619","172,392446403438","183,85","94,5602777732473","353,149999999998","159,678811412172","172,14126154116","48,0216875730483","207,044016856899","201,07773604133","77,5350131861535","135,127905773071","90,4672911425721","198,434997174173","380,700000000001","131,955197625586","90,3459933849522","206,2","93,2710996446116","142,077025686835","490,049999999997","389,243379152739","137,117394225333","298,302319990022","497,249999999998","551,699999999996","155,875648171423","188,259406405451","214,909715851982"
,"719,63",389,"77,986702059114","79,1540166502798","67,8901931187911","124,303144105972","42,0253511274471","99,6324353628102","30,063245406095","21,3125999888606","94,3767306016058","83,0318940302392","43,2301326094624","76,1646763833933","81,5875246061035","62,5487298671803","137,22298524201","155,95","109,149999999999","107,209643329691","94,9697237380642","73,2248197580563","96,274897591179","92,6529702098711","41,7749489665745","117,772526565666","44,8970297717632","126,383839878844","470,450000000002","114,116110410291","233,864788049418","227,582859937849","88,8886240967044","80,2430028958832"
,"928,52",456,"156,343225204161","151,368991790634","106,589246717556","143,112666836443","153,602495848587","100,882315728653","153,096230454485","107,593168940171","119,060280828316","193,442681928973","98,8489019755639","78,047613921802","104,874390683106","107,814773102467","54,4061359796104","124,723478518596","91,9945714169831","115,534696801919","136,342987150547","80,2254999267935","97,1086016949591","105,9938731418","107,11895013914","262,131654922614","218,381319671089","232,035422045057","235,144488812952","136,504050795051","459,750000000002","279,158943654921","314,606863197874","109,392129301966"
,"880,45",441,"145,09088604603","131,337969277806","46,2260376336285","65,7267322941426","60,885294390724","108,520819703216","60,5097923677498","80,4527975936621","100,506713670488","107,131051900063","116,278810033654","88,4597552775815","105,169369187326","79,1467787636206","160,220725737974","106,285463159429","68,7341835830194","173,913143987454","108,400591621516","191,555983895386","115,494770378805","118,973522114989","45,8962710431206","186,941419208456","197,359938328872","511,299999999998","382,611589233802","251,049999999999","257,24275914796","217,152041901334","59,2025317889256","236,321955380282"
,"911,42",456,"192,807744653571","170,791996707993","52,3829656603342","115,256024933043","246,331273711915","211,289511689793","187,788351890464","249,658048667821","291,161337635151","188,336097611145","134,824881630795","184,754044541812","190,807434969394","196,474730713144","214,086942860631","144,968107094253","149,073076349985","218,91320439243","293,94102720717","160,615636936939","252,049464094112","126,472681798094","154,780419917209","156,30619525407","190,53679909649","332,992032432287","284,422409727441","464,524152107731","625,643679713957","369,494102857064","70,5033216723377","218,984283746212"
,"296,69",213,"159,383015471042","74,3656473107861","163,267195561845","106,790012327263","202,049999999999","95,5474582385558","103,633220627578","91,4280081876552","84,1703685587477","47,5999950417586","99,3544079886105","72,9141364727795","15,2387101747203","45,0234719428376","85,4093211718746","66,2087000375467","72,7116462586906","141,583918800122","70,1068709663258","116,247040021791","168,200000000001","95,0996007959012","121,303350408475","228,695983319111","267,814798228328","99,6431367214038","207,009409061535","549,650131315176","184,251212191603","440,45","309,273947674215","175,892943098167"
,"731,88",152,"126,311234561121","76,7505940047351","124,019093888608","95,092209488174","187,673986504028","166,08663096342","75,8499556467111","132,812432858286","60,7960916798654","72,4362558926302","77,0111161032013","88,6357765782302","90,4698772584691","99,9837044107915","95,9954718647868","117,960263056499","100,499360180859","160,150000000001","98,9379646581116","122,95788218407","125,862405782743","61,6313415694441","71,3437533882602","199,41531595294","183,588480579351","156,982616068111","479,249999999999","264,070103751818","220,510209659841","161,379154684219","209,950000000001","209,394910268912"
,"677,54",238,"118,410698389345","29,386028918073","109,865781216324","121,104638774286","174,8","85,7294912344479","117,412351329942","95,5195759350286","98,7843291755895","135,663405340276","140,96511334332","73,6939029438105","87,0413581043281","62,2478686086577","131,891780186828","148,230378718745","107,652304087499","99,8040375416372","74,1301953593202","205,279615530215","104,741603458297","112,744028624898","102,170554291297","156,876361350309","264,74437162002","291,955882997104","182,757827192152","145,025523174946","160,188082384266","487,250000000002","187,632531408862","162,383039960671"
,"753,32",499,"101,800293218179","80,0673433813749","120,185061375513","53,8145594230407","112,654343409969","90,1996982833005","48,6222469244822","52,0068788403877","166,184112541589","86,3888412578228","82,6972314719754","50,5911839359438","82,8625590614344","106,39490597166","81,9184464980129","59,7246588863654","70,679838105877","82,3618819271286","75,6991127677491","74,1021358898416","139,076047183422","59,8057953739554","88,036594228543","378,42693325778","205,571466340518","183,105855486686","227,1","128,293930845736","76,3606329177359","153,641084751044","107,16116446198","56,3440762234715"
,"919,52",325,"109,788018839718","98,2121979097809","108,305557886054","129,70709294717","82,4207868821891","138,085507120632","90,2469952158634","168,313583311111","111,258728592748","162,438334496558","70,2454826205839","55,9868000763178","56,3678194970093","51,1789791963577","60,8950269530208","171,149999999998","93,0259860460404","137,644307226212","142,112331027339","87,8625655271001","148,677740581116","120,253777950972","115,299814344335","131,364981712201","156,266003120966","146,452840778107","223,550000000001","241,863359253524","279,894725822617","247,237282572753","56,622002458556","178,300000000001"
,"957,79",371,"72,8779438467759","64,6096608814482","132,607325285987","121,074834798711","123,708578578396","150,856572836982","74,9781088361704","120,288846227672","82,6109502886732","115,047338504102","169,3","74,0771525809157","152,100000000001","135,48138180983","54,945419587361","91,208279610007","131,756899463411","65,4045094402088","91,9417327126681","111,592480239783","54,1968287081742","44,7193821140551","64,3122730400065","234,066378207125","256,588745898088","82,2273399141858","152,276056939625","143,143618857198",590,"145,957532878186","177,149560227289","75,406074817935"
,"424,12",276,"79,218024508909","143,833551756377","107,751146827992","56,5461371311103","106,947904262596","102,066208778734","54,9331041063097","123,852789417014","78,4573181775265","140,479581713313","140,971763041194","123,875519287364","107,202959112418","121,530600558403","138,460037877148","133,251345030116","87,8821307418615","122,864118437428","95,3093469186164","117,481502169124","96,9241795939516","102,625832032083","92,4877489593904","455,550000000002","196,365931268466","263,535970952454","300,882609830707","190,103207885163","171,586413239468","150,031951142519","232,558352155932","170,841846417951"
,"1023,57",80,"130,13249890193","91,7459171875145","81,5020554699965","56,3456558385986","80,0059085815686","181,391379546356","91,8186775435149","149,723655298878","96,8214582448893","90,5734817623191","60,348874343164","133,969611114626","150,760279679495","41,5005490128822","94,2735736746224","96,3109597462836","31,8100084108479","203,3","152,090493233801","102,507257236981","81,9362887707994","63,8022421226899","114,642154269242","78,6482502601435","197,899431844241","404,182333871003","38,7498955196526","109,066432132726","141,798858061698","144,747663004694","88,0927258885156","195,653199375114"
,"464,2",346,"104,831744655126","65,3330237475127","98,6285676433826","83,1812252700294","91,5001500990888","83,7817047173591","84,2516978581187","119,667338202258","153,784403461237","79,4994471457057","144,6","64,2904444087763","96,4854276999941","48,2902985796978","129,740532979344","136,316714868164","124,196476053784","30,3297386634426","48,1820978312051","121,26162907488","128,30191336329","71,6337340024919","77,121732117336","152,455275416934","183,711701219305","151,439064287122","167,816726526429","150,096980007724","220,248789855957","195,667546355919","195,706813823226","325,935529717784"
,"532,08",411,"82,5171276944898","98,6945576737083","15,4774590900349","139,804369569043","133,911200119613","79,6624779729269","76,4996802161511","123,801512879316","83,7759736565229","139,444022221334","115,120434279981","113,950000000001","63,3673366138983","92,9043468515446","65,5678126035944","83,5206650820109","43,1505937847228","88,1225814021604","73,1765691547573","42,2689434036647","124,699773097388","101,677930680132","80,4305246323127","210,249478214535","56,5240798636892","191,210089681788","192,81066290177","150,590746563986","196,061321447275","361,349999999998","221,05012073612","183,057434652079"
,"498,84",92,"153,688106866946","150,615095884236","179,460006327854","176,145888703618","172,811168569475","68,1162528884508","145,285928087117","186,8","228,806063428049","157,761985879385","104,366178984228","201,76184668712","96,3713306398294","139,189803468041","116,729908021682","239,791278188381","275,1","202,878366322885","137,600940739668","137,100135458783","140,146478049189","130,604699743671","70,7616415745469","182,89705795177","264,718666924371","577,249999999999","212,592096366037","258,234963389045","434,197044610778","332,186604682441","173,772756413258","280,36681426106"
,"750,81",268,"140,076722666094","170,804886232977","238,138790713301","177,04834987632","179,399254992563","83,9862409424776","197,753241862664","239,492435781364","177,38573694263","145,900098001218","120,60357668482","180,894213327726","173,618771690639","117,585217530374","156,631877192404","108,630421032466","72,1802623884621","156,994871121609","200,889185616745","180,686207709494","212,684111704793","156,769806308032","124,160342982188","420,378775483479","236,902147833651","684,2","299,34283810058","257,123731891822","201,915242642848","228,123168147764","247,601647359235","231,88981490506"
,"839,22",498,"76,0264526710734","125,224891290993","55,6709854288675","89,1592555521638","93,2129040129668","97,0583384203051","90,2136601330947","48,1388981980052","30,338287344024","60,3817926891648","141,249999999999","55,515327118764","28,5502328243297","94,3575384186786","88,7998888592881","25,2009306936567","119,823490785357","40,9377938830717","94,71804261669","69,429176962605","70,1560006923342","109,719586472368","88,3095853579832","141,298867423928","216,653475117904","256,859409896499","177,99586927843","73,1252048240716","101,86893653989","113,226657039264","59,8557799895934","173,329458260784"
,"850,68",480,"196,733617316007","105,847045802165","189,525434850064","121,07380939879","280,789771733862","321,847522655294","202,013517772478","223,473324746648","347,574530643671","285,767906410063","229,895584405808","231,549955057981","158,684071605545","162,957020575739","117,414863985841","129,95044006073","142,789827452206","209,07706768745","127,718333222669","215,086808876331","159,883122896103","287,1206281269","235,06583106683","153,48582167816","509,653842337968","245,492992447871","194,11665264442","187,354719772798","346,052436066057","315,882625268179","191,44952191254","856,989607192038"
,"767,58",444,"50,6346824213422","60,6831144995834","133,069696958741","70,7642298689651","92,8326997168792","82,6255103957084","90,2856521095234","94,5510161449817","102,618850747475","166,544122216172","101,214803129956","90,0822901820216","91,1498506373862","86,321907022552","133,979321732893","167,492345468404","85,5944874117103","118,368104932188","71,6332045834855","88,7121044705489","151,249999999999","69,0314350623771","90,512828614992","235,587555032721","469,899999999999","229,839067540554","145,991855928277","139,532324946634","105,7430619225","129,57601036661","193,64571915885","133,221079485202"
,"446,1",290,"59,0992819474622","122,591562882283","82,1836459530547","110,318529618902","31,4568833993181","69,3530589765114","163,55","77,093782259603","113,072628067224","156,604757724888","91,4282728396811","293,45","68,2323934189115","90,179396233487","88,0142101559109","67,4245530828803","92,389982100062","55,5388037832229","142,572907073025","78,8783867000145","78,4351650510234","129,889640872688","64,628770710088","462,05","201,117456920718","193,517079094838","62,0591433769537","183,362154274356","294,865479345724","65,2472440966986","154,211813330791","163,751251083582"
,"979,86",491,"97,7305604824656","82,255929250361","112,447806082493","59,620321817134","154,3","173,4839825729","84,1601450240937","94,3935787469976","126,973455631679","78,1189180468985","156,734994692086","89,8239185165584","97,6588581380408","144,591049605463","107,351364424909","135,071564247036","84,5449103790713","46,2186640936718","149,637037334591","140,137608094981","85,2799527616992","116,977722900336","84,571553019618","176,570396983442","224,750357487608","160,822559847313","236,093870268303","105,448612729083","305,461316751566","145,646548991697","183,814597802927","179,139306674582"
,"321,08",420,"198,75","154,013014789285","132,982582817504","144,517068665666","114,05597866797","100,464512379585","107,245678947534","146,838092468729","195,396478240237","206,509869157868","195,588870722536","188,191227159357","155,659994460232","143,519768567455","119,565810545119","106,831356406813","118,702334275371","172,072171063885","174,106979694645","151,458941776961","228,931202794289","197,83217458528","112,717083610272","269,631822942642","180,336196439862","113,851031337932","444,637107755514","385,457175468391","283,876499679068","211,708976145164","317,422088294722","255,287413826744"
