"Name","rt","mz","Blank","Pool","S48","E0","E0.1","Pool.1","S48.1","S0","S0.1","S0.2","E48","Pool.2","Blank.1","Pool.3","E0.2","S48.2","S0.3","S48.3","Pool.4","E0.3","S48.4","Blank.2","Pool.5","Blank.3","Pool.6","E48.1","E48.2","Pool.7","E48.3","E48.4","E0.4","S0.4","Blank.4","Pool.8"
"",288.840190677415,73,23.056932574267,18.2391884853941,18.2829300997829,18.4094745089121,17.7884229560284,18.6354775113996,18.0974455591566,18.5360619872643,18.3821051938273,18.4304314577078,18.3438095418485,18.4006775955906,23.9663516162949,18.3744589466626,18.6376275660152,18.4043074951338,18.4871717824944,18.4687739120131,18.4017412936745,17.9646996388868,18.334383032048,21.8671893095048,18.8221596658249,22.576677222763,18.521605569901,18.6649091630669,18.4135487726954,18.6439533055018,18.3634184671869,18.5806119165865,19.0093245530807,18.5700084986033,21.6985364091629,19.2715712394945
"",734.987141169427,73,19.480256322326,18.3215301454976,18.7250922807921,18.543210365985,18.27358850566,18.3090480474257,18.5854762054308,18.5128032593546,18.9086384959346,18.7773901862831,18.9502228716797,19.0793047697726,19.9851664181323,18.4366632865457,18.4585962686228,18.4581380425995,18.6533045756645,18.5845789250274,18.6168007439114,18.384611469806,18.6782765280811,20.3625168006597,18.6058066154114,19.7124592251902,18.6258006549796,18.0827769215934,18.4666744626243,18.7116289441872,18.5955468411992,18.7243666667194,18.1762212007743,18.7963979649975,20.1585623992473,18.8957070564459
"",567.055115428134,299,12.4246984090714,12.1041330289473,12.1876951977226,13.1452329673498,13.3918700798483,12.5010265386296,12.2857467571116,12.0359282852439,12.6680673870194,11.9855089635813,13.2715868256168,13.1902713369725,10.4270340392326,11.95015396062,12.8822383351995,12.1039324063749,12.4825819659653,11.7999326633272,12.3126349291304,13.4662171288579,12.7870093434413,15.0263473447547,12.4594906253281,12.4072568488846,12.0960202109555,14.0610901586404,14.2655115323092,13.3163367042579,14.0363703594535,14.2461002882941,14.0293066565954,13.4027841853712,14.8415208791223,12.784827978013
"",450.913658722725,69,23.0176374566811,18.0664013689757,17.4805381270816,17.8210924767253,17.5125841470802,16.7078646867273,16.7290853996153,16.8136381792136,16.7558030745264,16.4929132974046,16.3271548716302,17.1449910944333,18.0947409141455,17.9601922193787,15.9016661447491,17.4687287478074,17.7798485306603,17.5863562796509,17.267706054838,17.2457448183816,16.8827432790426,16.784031427692,16.4080936056383,17.6461844695071,17.5543970617304,17.5274101075932,17.0459627043392,16.9828938377201,16.7576233627508,16.987895948511,17.384564715583,16.4413020383918,16.8582770053199,16.4199217337092
"",432.226065075531,70,13.4910784203061,13.646460083201,16.2364613500859,14.2212031130558,14.2445553829835,16.1228270594587,18.2923343483567,17.5017866986271,18.1647351544397,18.1642820938244,15.0337737370323,13.856402352801,15.3527772759239,13.3943341452683,13.7035228172708,14.6509363792458,15.3004583918421,15.95064131476,15.380568750711,14.1693545941707,17.9704815111849,14.445754088618,16.1811290224733,15.1002293164995,13.499272371182,12.8691568132693,13.3863887377125,15.6127996568664,13.1466148829917,13.3450950782044,15.0292662285417,17.3831237502022,14.2606273146554,16.2523801471242
"",434.39295778847,131,14.9812591712911,16.6396636732026,17.0680171792073,16.5548145991429,16.2488596235215,16.3023221627153,16.9541264794033,16.3555011771355,15.883111253211,14.9437816013937,16.0066079172519,16.7035510383933,13.7079302520184,16.5858542580166,16.9310320981891,14.1401387960667,16.2444363407181,16.0093428292434,16.2949680513585,16.1940394616321,16.3520923347578,12.4132327930112,16.3636224374264,14.0050387031893,16.7700354139648,15.76193042124,16.2051049268224,16.486731238419,15.9640042936035,16.1658869965684,16.1296400563173,15.7924752300928,13.3854722888908,16.486427431911
"Isoleucine 2TMS",317.738293177527,158,13.7585320335882,17.1503247124835,17.718772244559,17.4219210542455,17.1491273261715,17.0388509364342,17.9608905808911,18.2249371947234,18.193800289755,17.7150145821541,15.9290729162749,17.5193328946923,14.0844406729322,17.3784799095859,17.8431884800819,18.0488386959764,17.6426175832565,17.527278556311,17.255076664577,17.8699654944544,17.8818003474998,12.862304518561,17.1894720065788,14.6859003907785,17.4942444042985,16.3446815419381,16.7050822216012,17.5674611639455,16.3469225747545,16.3090585040719,16.8418921123246,18.2319675011519,12.9154081423424,17.4566950406355
"",191.580278843912,117,19.2836598891469,16.6526696380214,15.7998577422093,17.9687498618573,17.4228625425077,16.4707690253047,17.4498249181563,17.6372199424095,18.4307647048486,18.1795598130943,15.0687560106931,16.7867700125808,21.4217899540884,16.8127748573687,17.2721411270894,18.5451458328795,17.4291725494936,16.2829859960213,16.631054476526,17.7379649658812,17.5936992326576,18.7004024256463,16.5066306612192,20.764210588194,16.9481195196208,15.5562009647385,15.4797136740936,16.8209198403921,15.4344428188061,15.8491669476755,17.0702158848337,17.2300421026454,19.2299658344207,16.4949220547651
"",648.80895162355,100,11.3195997098206,15.9125309125361,16.7322981209363,16.0492982365158,16.3420394122635,16.5946326366781,17.8145322933338,17.8739878424734,17.9227989752692,18.5437367137852,16.2153889795083,16.1398257960079,14.0801285075311,15.8668084160844,16.2994008830347,17.1917073665254,16.7466131252206,16.9997902303068,16.0820820462806,16.7398078341642,17.7349454188525,11.9635874081262,16.4042669709455,11.6724013898451,15.8189100099955,15.4586219340022,15.6008465088829,16.1848943052528,15.7669652778322,15.7936068451924,15.6551401674128,17.693627014743,12.2211501595165,16.4517130253442
"",637.047508893502,75,14.0783614069272,16.8120356600027,16.7525306961749,13.8599527283955,14.6157138023131,18.0160809233034,14.138566171308,16.4287786801868,14.4690403239399,14.1415273289993,14.38852092409,14.6042824045381,20.0211514800441,14.8989876445774,14.3667722580457,15.3543299132016,15.8240547693858,16.1572465939203,16.7366175060737,15.9686767489318,14.2569931052973,13.8210766816868,17.2945507788611,15.350757407494,14.6973099081597,13.9974632423238,14.8904876314771,16.4251187243322,14.3785023794591,14.473159975587,13.3802348083755,15.205994740565,12.7534522412135,16.6072152197911
"",724.73434567181,73,16.9180245977951,17.5647370334728,17.4006565767123,17.9400505041222,17.8955734355346,17.5792930346374,17.8688431394835,17.72759642773,17.9232705673879,18.2975356338492,18.1878984826993,17.8271975023279,21.8833813292527,17.7826980012921,18.0604733034193,18.6173888461921,17.8412049552567,17.8260723474566,17.6166184867925,17.7060790120449,18.1743563994703,16.3730948006489,17.6756316822577,18.0014613536705,17.6838163825045,17.9495015803207,18.0783704055319,17.6734399156981,18.1782343424375,18.3999478284449,17.6091241846785,18.1658421973718,16.7409895128983,17.7546195226231
"",592.231851981843,155,11.6579690281832,16.8683874128588,15.8140869982961,17.1112188296817,17.314131503391,16.3790694903745,16.0979878403493,16.1962475898114,14.8849818210028,15.7793326515311,17.7191414100498,16.3231698805463,12.1511395303281,16.9477326794836,16.392408077212,16.0938479921813,16.71177338696,15.1327915450075,16.223512244052,16.4249466276905,15.2043854242761,11.719561263109,15.9431658141611,11.12632444507,16.5794532516053,18.2278627927946,17.8183087850143,15.8240156509535,18.3170715068422,18.2775644610553,17.2959230292058,15.8495973546972,12.0278352601518,15.6815854489466
"",282.927019985778,493,5.81914330785052,5.85940168103467,6.32653841419227,6.47408543564229,6.21027846512978,6.40194142722131,4.64431683402368,5.88065831365045,7.29342748454112,6.62393444916342,6.54137593905637,7.34489006797402,6.1658663156609,6.98212260258541,5.90023708661046,6.27904181786117,7.03118750650965,6.33551112228188,6.63298948467502,7.78575799612171,7.22212389151623,5.31214323933099,6.22646798205082,5.76932947007727,6.79880091797208,7.87338917461673,6.49930178229477,6.53242890440057,6.34115694622288,6.3478598578512,6.71939451474581,6.89279867203153,6.37728223052149,7.44589866216195
"",608.631962265732,75,18.2826439844722,17.6959739275385,18.3286086703053,16.9647201792683,17.3563385857866,17.1808054940289,17.3327402805857,18.1792133006257,17.6759328184787,17.4632310860492,16.5195418174369,16.6499741758899,23.4395717131504,17.4135260781688,16.8954238591657,17.4485231415425,17.4052292399872,17.7789170855102,17.3688500367532,17.5320300444836,17.1955456256954,15.7897763785898,16.3231597779527,19.2600717001892,17.3187062764339,16.3153423945636,15.8476558362284,16.8953622322722,16.0827285216562,16.246690201985,16.1956614920009,17.1583249371992,17.6084537868394,16.5298140186282
"",334.126973615622,110,20.7001857455423,16.4939583695721,17.637507688175,16.8664232378073,16.6307634304386,17.3740628570294,17.457221200347,17.9347453772937,17.7426256777414,17.5824794746261,17.1423665179936,16.8873050095409,14.7651395844297,16.1194982959609,12.1542562513997,16.761601483524,17.0469123521425,16.9361408040795,16.7834843400793,16.5982209199019,17.5972544937283,12.6699427311327,17.2940455127185,14.3872480179051,16.9126140867852,17.0317451702058,16.921505434568,17.0895477984667,16.8101831473285,17.2145476394972,17.195967792012,17.6208044163939,11.9760211830101,17.2641807968616
"",1007.57032233694,346,10.6867155784899,17.3095615170697,17.3325195427804,17.8099571371216,17.6814249776701,17.1281370446809,16.4616199227028,16.1455975421108,16.719266644383,16.3910150686536,17.1544647800119,16.9885022070605,11.4786224854424,17.4121173308583,18.0442797177824,17.0061445827634,16.8275372124548,16.5859399482123,17.0691921931205,17.3059505012057,16.0315566216013,12.84060132135,16.8968173947298,10.0962604785072,17.1976693280241,17.4086204278069,17.4816114414117,16.8874513025424,17.3820937057066,17.3985610030883,17.2727048989969,15.5869724584003,12.5313151936711,16.6288230029301
"",617.833908201029,147,15.052732252275,16.9608176983051,17.5112163100931,16.8096392601705,17.7187114160808,18.0111101867824,18.1006767437956,18.2827380331518,18.0712954013167,18.4500288080365,17.9675928173818,17.5751664884718,14.4675900455747,16.9832579034668,17.4192573296233,17.9403892717765,17.6389959674761,17.9941860067235,17.4421895221759,17.5235388811079,17.8524859471211,17.5600727933406,18.0253989738443,16.2701639922924,17.1003108117837,17.4636813016065,17.7677873777923,17.4263795144499,17.6751080349842,17.7040802561089,17.4998371774364,17.8985139734816,17.8336690940056,17.8055202499617
"",1029.12098399033,249,11.6254319452719,16.9330493693147,17.0832396221885,16.4924057075697,16.455930492681,16.6421136490976,16.757332135471,15.7514568360505,16.2636857764114,17.1003442174917,15.5463222637505,16.5687977311648,11.3061801912146,17.3809130890638,16.7093385613565,17.8395456385371,16.9404910702601,16.7448038962641,16.7762747074445,16.3163909167565,17.1132701141007,14.0470557313502,16.5986183777449,10.5610546820704,17.1316512773694,16.8074600517043,15.7769949286593,16.561007878715,16.1364844180039,16.0604993385234,15.8970618850281,16.4348734899395,14.1020877619546,16.4145733166893
"",477.119543118138,189,13.0565480547841,16.6422829890233,15.6768796010853,16.6220561721399,17.7549807566156,15.7754549541337,16.8450414394198,16.4762463242984,14.4875185952155,15.8776266497289,15.096575452273,16.693994334651,11.7275874802727,16.4776214015711,14.4197261238821,16.5258985422828,17.1189245363706,16.0056911491067,15.8886376074562,16.6707980367014,16.2675283711887,12.8875423344048,14.9324249295496,13.6696467371,16.1097254463878,16.7642985322428,16.5059806630279,15.9643669117175,16.4129231974592,14.7210743636943,16.3820583473775,17.9839509111766,13.2778577763674,15.6644865071782
"",588.465966660035,340,9.97027859382002,9.43948845817415,11.1892084394555,8.8268058662461,8.92425040320809,11.1904562379765,12.3919420776362,11.919878058899,11.5289368092521,12.454822667147,9.16567443625462,9.41270751451311,9.04193946425791,8.9658111475852,9.31588503147801,9.20978513102559,10.5444680088671,10.6590154881239,10.021147705587,8.73289592677369,12.0443327317999,9.44707431716922,10.7316741745581,8.71806733879733,9.38151029176386,9.01506483827814,9.40330155584024,9.86111515548103,9.16582073608104,9.52428134308421,8.37230965188293,11.4344342889878,8.85776265323231,10.7428702987013
"",225.460635278323,147,20.9489856626645,16.2991973223387,16.8184924309802,16.4909001211992,16.0816318395993,16.9133845402231,17.4500430474996,17.678812324624,18.0788837212147,18.0673960707787,16.8314574029601,16.5432120483419,23.216222274384,16.4069818899241,17.3004177629427,16.4284265252055,16.654798100561,16.8148580905104,16.6088122734422,16.1142385389441,17.5211910383934,21.1095517968337,17.1393738290833,21.6146720494801,16.526356133899,16.7288526025886,16.4800293586905,16.8077239725068,16.5226167145589,16.8105201444124,16.8783615616583,17.3527822426728,20.8625573883846,16.9754403002345
"",389.768285756081,99,17.4203796022653,13.0779035743062,13.6448221974326,13.7256274633697,13.4709182019527,13.5728362515226,14.1486099315027,14.2010217458043,14.703526908357,14.5948967826635,15.0030320528924,14.8758712235631,16.6274597036193,13.0919426286347,13.3517009928686,13.4957640320192,13.5110596203136,13.9810013945177,13.6617412998076,17.3092874959398,14.1109562580644,17.1005885546723,14.1263687656481,20.6903449785217,15.059723891363,14.8224777872146,14.820616415847,14.5238945959125,14.8835831293601,14.9241982868403,15.0370181974856,14.5991095529411,17.6720289127597,14.7933267394503
"",889.09502806597,73,16.2110936444225,18.1374588693714,16.3586730735529,18.9489725457754,19.0244441345716,17.4901494369862,14.6399192557264,15.9942022227916,14.9024275637951,15.3420084331428,18.929700904251,17.738837174538,18.7758558949454,17.7900886560392,19.0200794665309,14.8359467364142,14.9298924681551,16.6502349725514,17.5196875922765,18.3368668927171,14.653315876031,18.9283224680945,17.6236520074403,17.9341171484812,17.6743952772058,18.7184595898916,18.7676080348284,16.4907931969984,18.6218054294344,18.4855930477336,18.5345308371794,14.9410079171649,18.6707099687268,15.9239565058047
"",891.781427738942,73,16.0102814394043,18.008738566701,16.1860960353661,18.7218608828191,18.8095913997006,17.3610220879982,14.4306647888463,15.945633061462,14.744811659364,15.1772956598758,18.7780438313755,17.5321365149532,18.6886635389805,17.5678545979883,18.7846890382921,14.6878579731896,14.6827782386678,16.5548450605071,17.3182976299918,18.1763936249245,14.3722255061737,18.8294970404938,17.5074291583805,18.2208895444194,17.4472413105809,18.4547833835152,18.5555336184156,16.368785278337,18.4589412904369,18.3062588410354,18.3452383092842,14.770446040512,18.5945424579508,15.7844749723898
"FAME C18",736.692610280322,74,21.8669208608392,17.0223984044866,17.2274586485405,17.313329281725,16.989319007568,16.9082022793244,17.057105105728,17.2743266734779,17.4633678197183,17.2971987835688,17.3874781457204,17.4247124649801,22.7754303916682,17.2260477504136,17.6432381771942,17.1914264412667,17.3287570751998,17.3067651223135,17.1304561017694,17.0399068120445,17.1495146565999,21.1141442443649,17.1665419178385,21.6843562227657,17.3676525089521,17.3721827735727,17.2738715769359,17.3503927015782,17.2702975129667,17.5068241427335,17.4999502426271,17.258400335836,20.9033938637045,17.475346802845
"",707.688006135417,73,16.6720889294873,16.9926956514438,17.1166009617855,16.3850712062711,16.4076085223193,17.7898999766604,17.3588543992465,16.8749188149047,17.1585070152357,17.1910649073338,16.3205737644374,16.9549502192825,19.7315959130327,17.3758097818472,16.765298532401,17.7441913843656,17.371287205448,17.1027749922798,17.3459687231092,16.5703717719892,17.5048391249297,19.3638571228467,17.9263008933616,17.9918421984567,17.0887539979141,16.2814191498666,16.7444867544482,17.1525673738778,16.4342382752935,16.9293771461601,16.0247424239985,17.4035756302268,19.5932528798087,17.5784687956354
"",1041.05126975121,57,18.675134367933,13.8395347605236,13.9779404573164,14.2947868826996,14.6385487452614,13.5511806625457,12.9142105089538,12.5005702797508,12.3030092659069,12.634556712877,12.3351989994004,12.3182073557722,22.703898870739,14.1333068602907,14.9162199927546,14.101635167829,14.0812641855009,13.8205916856467,13.4809135369384,14.1474284781659,13.0108330508074,16.5280368826725,13.1100260913129,19.2346225252424,12.6619132904475,13.7852418564709,13.7599637155398,12.6637150952717,13.1481031390977,13.1694380952623,13.2099381752034,11.8979944426708,15.1210130443276,11.7032565966011
"",421.106277275105,117,12.2033411774188,15.1870906729018,15.6111347605536,12.9461862238125,13.1142623631398,15.0524333081815,15.2649225530379,14.7182656028568,15.5476280819682,14.0075513726567,17.0193953395256,15.5761439681239,13.0276415530508,15.1893209116941,12.6791335555022,16.6703903181717,13.9013366986925,16.6269085857743,15.2205704240852,12.5988331656843,16.2311608832234,10.4791342520946,15.2068083376277,10.7985787308132,15.2229224092464,16.7463466703897,16.8763302428588,15.2878930052054,17.4316511766416,16.6192634926903,13.1202760144918,13.7358868527413,10.6654703432892,15.2636803516429
"",665.341288829469,133,13.1106334740306,16.7115958430141,17.3688323876997,16.4840532489823,16.4427331761125,17.3302947715104,17.8228574509991,17.8021837021784,17.592064994089,17.8428147358445,16.9186071386583,16.6862360622497,15.4307926353259,16.4180830549251,16.1554338898824,16.6870296858682,17.167292652183,16.9067895623851,16.7115818260474,16.4508190490371,17.5219624413724,14.0376790691474,17.0550258187553,13.4872107788171,16.471886266257,16.2306286403614,15.8729849803019,16.7771544945922,16.2872824500993,16.8883139992853,16.022707217616,17.793592595679,14.3474820732697,17.0814222789583
"",577.781624135165,84,18.6133363327105,19.001427335924,19.1588610744984,18.197355492753,18.1287306006987,18.4664053502791,18.2320676360416,19.1935695382746,19.2883960737094,18.7405941480355,18.6633386972537,18.7729223549804,19.0197728356258,18.7813042012969,18.8579608800181,18.4227948074227,18.9088469494133,19.0580759157185,18.5888625458332,18.0867788232513,18.3906336426009,17.4089472477161,18.4742440673968,18.08080762214,18.7784472606706,18.617698537092,18.3768270074857,18.6963366400716,18.2810754832905,18.5009665417874,18.6622357259881,18.4614045542618,17.2818399711749,18.5076408218177
"",641.10957437611,70,11.7055633941994,14.7379007331933,15.6057023701426,15.2582075786994,15.0268102211585,15.1455891830405,15.7119134631943,15.797556699449,15.8323943974643,16.3101563326467,14.9178815302276,14.6506618661227,12.1391352360449,14.3350026181979,12.9850059916753,15.2533681258672,15.5745075468625,15.4463754219393,14.8800732431103,15.1175486707851,15.7186157849562,15.901069993414,14.9017429603522,14.6726912390051,14.1924706011543,14.0899921806343,14.2383332636699,14.9236204986003,14.5437622059224,14.4154108911386,14.3591824518258,15.898959740952,15.810708624081,14.8372616391397
"Putrescine",511.985085547636,174,12.8540560215053,15.7023849323065,15.2139443214408,14.7103683505374,15.3275497405069,15.6139663717975,16.294408129397,16.6166942940929,17.0055091907036,16.2267645260619,15.4927929639861,16.0859569579244,12.8867392793977,15.8261891880283,15.7183736364184,16.5547651735525,16.0626131906471,16.8026068495003,15.8263616843405,15.4075376459615,17.166079674968,11.7949334957987,15.7809442921742,12.6785252542637,15.9103172965988,15.2683629736002,15.4112282063774,16.0789456634383,15.6551876656607,15.440401650229,15.6391998551524,16.8700598240875,12.3766319206105,16.0204610501084
"",323.856814609806,125,14.8551103993063,9.49244541366781,9.73213309102627,9.65061605688971,9.06918379121533,13.9070862845411,8.47685337679884,9.87441791682091,9.09691410432608,10.0314073425284,9.40060124200206,10.0108401851254,15.5643628933079,10.5088076526204,10.4913801266961,9.85939938606494,10.2800604098988,10.1766627791544,10.453163691572,9.72193219781589,9.79246507435746,14.5091909352072,13.364795764294,14.4451200701123,10.3950088449936,10.2669837863346,9.92793863883502,10.9352496399123,10.2483652809628,10.4918045227626,10.4366540339882,9.3734989326298,13.4569415581995,13.1497395019979
"",550.506816638809,189,14.9606118916757,17.2204414169123,16.3916769416704,16.7271517336919,17.3828313955966,16.8439622178166,17.1279674067508,16.9403904696894,15.6288799589996,16.3547422927515,15.6486021905994,16.5759169918885,13.6661178177713,17.4027408461655,15.1685538258829,16.9196663998245,17.4466114378723,16.678596374325,16.6569158085433,16.6891829901247,16.8545297031061,15.5699016698985,16.4327151372072,17.8153276036646,16.908684772165,16.8637064142166,16.8896354125215,16.5365893089893,16.6693316168747,15.6088605409919,16.6928123776169,17.5910751040517,15.857903294259,16.3648565919912
"",788.266252988102,355,10.2357018976859,10.7880546527348,7.95698511628321,7.80231749091136,7.52478353652281,13.6133489604895,8.76563822796293,9.30198888813754,8.85356631742158,9.23934989567585,8.61770996919947,8.33375789282965,9.42305040173388,6.63517041992555,8.35353467510321,8.09361075873959,7.15049002400339,8.47129760567255,12.2076741176521,8.48066878049214,9.15342062346169,13.7723142851963,13.6429508073039,11.2624992941,9.68569950253107,8.12025315790597,8.34585127929647,11.4430358839203,7.08106187860681,8.05160960586307,9.02199361367964,6.23683064914753,13.8235588939293,12.3693280313484
"FAME C20",807.610553283093,74,21.5111459155587,16.5281176607466,16.7013053900281,16.7798723232856,16.3810222738215,16.327310976249,16.5586398712247,16.9454746512864,17.0595121437876,17.0239145957982,16.8203887717934,16.8430517572083,21.8646164376681,16.8311089012479,16.7405770202633,17.0349266092119,16.9017633234337,16.9324247454365,16.6310771849449,16.474732227782,16.7753083735455,20.3051862774718,16.5871101557384,20.8203576389136,16.9131989772684,16.9539607454673,16.8567513438901,16.8546601987695,16.8075823850496,16.9806763896428,17.1174911127073,16.9384103181963,20.0729781041838,16.8442282506303
"",297.122426880608,115,15.6114990966386,14.6348403738715,13.1615915709367,11.3873562048841,10.9353441003883,17.5714685201372,12.9993650192919,11.8520439800772,12.0673170745525,11.7607710398467,13.801167988968,12.3142794705862,14.1606293326416,12.6123987224645,11.1883389183532,13.5717624010635,11.1882997299803,12.9964005294888,15.5179319834535,11.5724596060811,13.3623805810964,14.8070017272135,17.4752485398034,11.9794549709426,12.1559538280995,13.1231557220292,13.2107087905279,15.4807125595795,13.5466854441079,13.6361682798847,11.4318760024304,11.6339334286151,13.991406869173,17.378303473236
"",953.417168098229,73,16.9843238182252,17.4856445633772,16.2486383824797,18.3967371387224,17.8216812820987,16.9440071687228,15.2325581272061,15.6300099312878,15.8520101385102,15.6531894143363,17.4421423766652,16.810342558431,15.9382578779107,17.4080496742688,18.4524424822713,15.6652062405617,16.1318986669966,15.6112128939135,17.1219823231861,17.9415723206318,16.3630675965575,18.0668966488935,17.1341085150833,17.0111365879783,16.8695295758519,17.8501362963068,17.4922307820369,16.8145470094975,17.5684803153266,17.5800525597352,17.8193704348391,14.0377293679955,17.7533222096751,16.784454389269
"",1032.26880597815,324,11.9847459821382,16.2916070310776,15.7062149850339,17.0957685175271,17.6913134375619,16.0456775800923,14.6369098323516,14.0335161912426,14.4904349937958,14.7050823345237,16.0786958942971,15.4964257404711,11.413661924835,16.7703169564227,18.1169805586252,15.7610625617073,15.3305927368512,15.0141129269852,15.9202032465598,17.2680884858765,14.8970283965788,13.801297475536,15.7801753812561,10.7316413232012,15.9014154481124,16.7626323438015,17.203416412537,15.3677018136778,16.7760626007224,16.6029566651968,16.4305119682444,14.5517822284316,13.0509416197722,14.9428996231421
"Glycine",391.378675878354,174,20.8256232754966,16.5239471930385,16.8055688888025,16.7163544845384,16.4781149163643,16.3435735091624,16.1786435832013,16.6524067845864,16.7765189500134,16.5634205872917,16.7360219434791,16.7685318300222,13.9794975033533,16.6567127435399,14.9072215973934,16.8682016275232,16.7547726409029,17.0334721334971,16.6264791518686,16.5019555758565,16.4498801039365,13.1235794363291,16.5309896851988,13.8385856219439,16.7637094967365,17.3125536487394,16.8306810544494,16.8999211530765,16.7010882307385,16.7101854793683,17.0611161429598,16.6061039552115,13.0375556072259,16.7931064456215
"",1045.80981425682,74,20.7901225218456,17.6417055289719,17.4189457228891,17.8195383099955,18.0444297002689,17.2676389134494,16.3842998675371,15.8533188064496,16.2356146998023,16.4138183402697,16.33581185529,16.5756546558182,22.1883546135914,18.0615482411078,18.7605640892318,17.7179409568564,17.368801429794,17.1604942742777,17.3495507853619,18.1786260166779,16.8833026240905,19.785841007744,17.096619358189,18.4717600427828,16.9535741535511,17.8913273787978,17.644558603064,16.6898747137467,17.1912677426445,17.2252743430516,17.177651140618,16.0021507533605,18.367015772808,16.1200640405715
"",905.247450103941,73,15.6726970704813,17.9286068098008,16.7796594232633,18.0769395742722,17.7902451635185,17.0628020382445,15.4653203086083,16.8455432602839,16.2316564717034,16.3521693019697,17.1400887534939,17.4150725557905,19.886909452258,17.6725717369466,18.3165857098897,16.3757562028929,15.5300230353852,16.9418841411392,17.2253337805262,17.601167753914,15.2261301100526,18.3175805267336,17.1408926396567,16.6318682370943,17.4204019936354,17.976115302233,17.0117045862579,17.0593816660041,17.2788747610058,17.1472346410656,17.8990928028321,14.8204037784031,16.6868835763104,16.0471027751607
"",858.83409283079,73,15.4293245535072,17.7251243466429,16.8061536858839,18.6464267064308,18.1650980080841,16.6122216479253,16.5012304124815,16.4835613140734,14.1094094774638,15.6247708768497,18.1832584944118,16.5366837700806,17.3008956650831,17.7735291619817,18.6717116845832,16.8850419181681,16.7261783878978,16.3330201467662,15.2005673170044,17.4588225276415,16.4813319982574,18.9732357763579,16.0212043383843,17.1333569475555,17.5562707300043,18.3372170125852,17.8744790056632,16.1121723577079,17.8919991196345,17.8974540469257,17.6817240015428,16.3880614282845,18.78512348169,15.726172149247
"FAME C24",934.694253728953,74,21.1116405970152,16.3179977465863,16.3135085884963,16.5865223768677,16.3890086514823,16.2124152331937,15.4167138665255,16.0288150653272,16.0648629465088,15.9542058039604,16.388969549955,16.3322770390746,19.8562628643546,16.5946521006768,15.9649811672172,16.1320954032073,15.9687438642318,16.3809104718953,16.3475569509642,16.5610168506723,15.4707577302576,18.3666937360067,16.2771765173762,18.5053660893617,16.387721495078,16.8937156213499,16.5742610738217,16.1000654537404,16.5304114823859,16.7546694122054,16.8865024842089,13.9577898271608,17.8753074240391,15.5855381544183
"",748.737434674381,73,16.1317321780487,15.7318382430671,15.0203115568071,14.5031444502819,14.0129967953687,17.1023507432894,15.5131440081003,15.6120469127823,15.8390369178476,16.0651147890698,14.7710580360361,15.5007980817653,18.4495747621975,15.4180643512013,14.2199670833123,16.0384329220441,14.9358726528382,15.2997859069279,16.2176248413959,14.9419287912799,15.5834204376033,19.3202837719987,17.2558144163135,17.6996598305342,15.1477410667792,14.7106649124016,14.5888462961424,16.0485248023537,14.7933281435234,14.1582034810964,15.2655188258114,16.1650107916731,19.4560567917431,16.5710480824032
"",493.440149463382,103,17.6316950986173,17.489714758992,17.6120893093502,17.0020897493935,16.847088190816,17.4288780159984,17.5964530645208,17.7967746292961,18.3874468770014,18.0842825630347,17.3921562728054,17.9585522375844,14.6410632192475,17.3636699478179,17.1586776327928,18.1596483583417,17.3947697500331,17.9991161721518,17.5459857051778,17.2953319747138,18.0426810101616,16.7194957986256,17.5416103754572,17.5980664000773,17.74468020372,17.6542639847742,17.2348178457221,17.8402208452063,17.9622693057852,17.1111669248225,17.3739947738549,17.8377522440805,17.2019195667216,17.8207639385793
"",519.381476555744,73,18.2486393585418,15.6544903335899,16.4904137394843,16.3482123823572,16.2591024252084,16.3039841571727,16.781255470867,16.5735651901823,17.2327371564467,17.1298135383471,17.3180868140472,16.6400271748718,21.0680381840198,15.662327657881,16.6439672649722,15.8588116238423,16.0272797552443,16.1248903648598,16.1458854224807,16.4072068033958,16.6878435604621,18.8466998658463,16.5438721786656,20.919818396026,16.2645016628775,16.559967987673,17.0545984138064,16.4359256547677,17.094418672139,17.340293957965,16.8189857354745,16.9582146564006,19.0763710821513,16.7509967131529
"",274.983673514508,154,18.435388062654,14.4616719772843,15.4610250204086,15.1734265275054,14.4610100862529,14.7505708080756,16.2630293500983,16.0596273357462,16.823787818261,17.0904737348758,16.4241895422619,16.132188221069,15.7874911409296,13.0519750499746,14.609876178845,14.5289939189451,15.6037409501477,16.0369777041129,16.0293956325266,15.0699278857628,16.0519486074976,19.3904530120657,15.8676663198722,19.9834899125535,15.4192837122753,15.3251520475463,15.0695865375553,16.0157683662533,15.7713892009474,15.359254271221,15.506862271479,16.6321581297339,19.9966847746079,16.2544281306726
"",205.503431412619,140,16.2750048876323,14.4408096838343,15.3884508594885,15.7992287547104,14.4640772969718,17.0835811246525,15.7647097425236,16.4510143680891,16.8166226279065,16.3552827485564,16.3238822694696,14.1433530852119,15.4410742491649,13.6897506638557,14.2241857934015,14.4575272863764,15.2995814535902,15.4687858370306,16.0974938187526,15.0268190254579,16.092896064622,14.036553332805,17.1245233335837,14.8722766956792,13.6773337018965,14.7719854211811,14.9944062929782,16.1049579258943,15.2451128103472,16.1323724430497,15.2782110616115,16.0536916084567,13.8583519365573,16.9958453399466
