Name,rt,mz,S48,E0,E0,Pool,S48,S0,S0,S0,E48,Pool,Pool,Blank,Pool,E0,S48,S0,S48,Pool,E0,S48,Blank,Pool,Blank,Pool,E48,E48,Pool,E48,E48,E0,S0,Blank,Pool
,"1020,66319527002",498,"156,332610441999","440,42733167116","371,201207106192","201,128789726257","202,503365292688","234,53076498008","218,900000000001","183,424104141332","302,564322223026","168,590172947839","218,681769717858","161,144043016781","230,758222050652","184,263884578748","331,127566184101","258,0867223243","378,070009448791","236,645840445832","277,717204238422","222,54091891768","352,130448159339","274,821598712516","267,764772624881","219,604416806232","773,820926405031","555,21423610132","536,676051219831","209,588154164757","445,243262456903","379,327701275759","622,455843653242","656,60652715433","372,713411965494"
,"879,444617556135",385,"459,224412554713","316,617987769967","280,467044221916","314,654728307087","303,860162955869","462,693350037576","269,041785503436","394,411182413428","433,970211472025","450,3233927724","332,64689693076","231,03959865045","221,948624836372","173,24025464404","191,388190510658","321,377058213044","252,98503722415","495,005786337037","169,757923156197","206,590231812776","251,804040201783","311,871658776047","275,148936030213","323,217699932957","1088,35378804198","631,231463539533","470,087312122541","465,904276519829","549,05132258979","556,413118526554","466,015532746664","604,181768081582","341,833893680016"
,"875,860314452982",488,"66,4899620107652","128,718147766569","175,174819104139","83,758263277702","125,161998822063","140,690318691122","96,0006663732746","120,595534956885","126,21065359441","180,339810874419","82,3954203967668","105,033766926995","102,156352930952","250,196255800305","72,3668366195016","104,505869865067","118,924054507889","125,12103911186","90,0504123341809","95,9909510511508","163,616435577368","76,3410879312211","106,618830078823","75,1747511004153","354,600000000002","415,546449298792","352,726189383611","231,395040055321","251,838408108245","251,790340153388","179,338941524759","200,194020138672","206,133553614927"
,"819,749526800511",477,"317,959804283814","303,726438423654","430,876808123513","202,688764804382","250,591815214901","229,113460496529","169,419317802255","302,378928304734","282,428425229444","338,756247758144","154,119138630025","318,021914393595","240,382578278023","285,327185952963","297,463647469269","227,894662488739","235,230325295663","254,921240965708","134,621218728421","240,306261109919","161,498457930713","200,304797313928","253,671416933372","180,483357834691","387,800029607618","372,622993654331","451,000119118109","299,997510266798","326,514582318413","308,785904498242","859,233331654945","205,048938294323","492,203470910487"
,"1013,34344942538",395,"113,172384531745","86,9850217446744","138,283076461973","60,429383150538","168,695356978922","50,6873897058741","99,1499999999998","107,330359336245","97,6419851989101","65,3533106589932","91,1970163228531","111,372498137635","128,406749531632","98,3641613262668","90,8942588285744","114,263047042715","78,423211535535","93,603436404551","106,360716146669","193,599999999998","64,1983489985377","61,6656385502665","120,933434536005","78,0104137087734","497,550000000001","196,183630583474","163,666656959839","118,515642431517","102,333611922214","286,077300984818","307,842553609628","131,943138736946","129,201736188723"
,"1018,50471253398",428,"141,558033356919","299,084598480811","172,948621194548","212,324326789092","179,753791204583","203,451144646269","110,3","184,075549254196","263,786742038533","182,252408732909","163,924372679653","105,830236650556","155,711508422329","179,807433911586","265,167983451238","160,874596474088","183,116236499561","132,2796112796","156,56981702266","304,996224794705","171,015979694754","166,443813888236","157,994842903258","206,827273501262","638,977925663091","481,266140901986","270,907399832202","170,565816309503","492,799999999998","354,9238992942","245,967545606158","385,360290582781","411,408143251142"
,"744,346493455276",200,"151,076684152598","93,5359783031105","151,510449969099","116,830990145384","112,183263517267","140,768871924734","121,383293878752","193,199205412531","189,88514756117","175,191894643138","177,075048814892","110,886866997306","145,042879959327","186,958413539147","116,709596405111","100,820795529533","140,093017893951","211,89425738462","132,554127287435","194,017047497794","201,839650129991","162,240912938775","105,084834999342","138,336405724817","310,299481785785","388,866508674267","260,074743905034","359,222586781509","194,653580540661","605,900000000002","285,992882164226","212,916443529644","314,85"
,"852,183695999048",420,"92,8341396548995","89,9840485272718","118,460807553768","117,213621082145","156,696296403286","206,467413298608","160,74073793025","121,004260803711","204,990549850411","106,449949271564","104,583496052276","120,699150706911","170,565567209998","109,1280867255","155,491016985721","113,1478965867","131,207344648659","101,857878389072","178,1400894528","117,019012520516","157,884841011634","279,877201817795","142,516214428152","76,7286611518206","257,698364909825","326,720780379194","499,850000000001","293,333580474603","343,884584897032","317,745786925202","311,870035942322","192,174120706207","311,428314141398"
,"726,433068696476",409,"66,8067458103878","89,1410439014145","100,583411009477","82,9566298466073","88,8422951776431","138,708640757945","85,1308017456712","75,4623046340768","118,75","306,9","61,9703566947483","87,3937445049172","48,2796477851375",128,"65,9860222468376","57,4221579981581","119,762075431019","85,4833954373836","48,1120211951273","74,769275659316","117,413401319959","88,9274540555247","75,2230743791917","42,0823977548662","164,451304875011","105,233552299954","98,0334830717761","83,9392708637152","68,7350381158684","126,640447365256","223,399081780634","99,0648406763568","80,4704907468757"
,"414,81284921314",66,"171,265084565019","286,349999999999","172,037421290616","77,9350375381612","153,587330630326","190,617119327436","95,3138578046204","210,662528550415","124,704549536107","190,475439830838","155,882970094884","100,577037269719","117,890465354186","111,60507388783","97,8926794394637","212,403649672344","93,4832561096593","164,762445789902","163,403067817972","127,643820171281","263,539938396058","323,398575959685","210,984800333927","94,7243638661235","307,878147878794","209,539700423064","196,798056464386","172,276068395126","320,549271506828","704,949999999999","458,4","195,542270400874","223,622399131979"
,"920,945658046829",266,"195,25","156,075265139354","147,657065086809","106,476304373881","140,798359224733","121,991599274885","87,280729230933","204,553529077153","120,310969589299","123,102820324753","115,610777325646","80,6950197877837","92,7809792252225","118,319037111619","143,500390826093","124,17067540399","131,175646210618","83,9503989579356","192,226812193613","142,307551303007","136,296020057813","112,212683393807","121,14731702696","102,514159610811","167,575544944071","247,516798269024","297,620214005424","209,068043149914","675,75","373,024539091143","178,515140698419","361,403561726727","209,918642376569"
,"1036,85954182644",411,"94,2633690845412","87,9491065521096","97,9400064920181","139,195920530014","86,4385836698189","64,8144748953221","91,499999999999","89,8649445482219","134,007086563897","136,12376079181","113,528410981818","116,417511228604","148,211877191547","112,116324059376","125,976097286922","49,6658198336317","56,700877353209","98,5235420573129","184,715856239805","74,0294169726431","98,5141855045741","79,374168462241","146,125258706862","58,3944882514755","217,125875542955","278,097530624503","678,150000000004","247,314318395486","204,751378467714","247,000114914739","193,524879875448","201,11091867148","123,564667677469"
,"1092,521568561",274,"64,8000000000008","66,0500000000008","61,8000000000008","53,4000000000007","42,1999999999992","50,5999999999991","94,7999999999982","84,2499999999985","72,3999999999987","68,4000000000008","106,650000000001","71,9500000000009","62,2499999999989","87,3999999999984","93,4999999999983","44,7000000000005","90,2500000000011","29,8500000000004","73,0999999999987","101,300000000001","68,1999999999987","30,1499999999994","56,5500000000007","38,0499999999993","82,9499999999985","201,149999999996","69,7500000000009","109,099999999998","178,200000000001","140,750000000002","127,050000000002","389,500000000005","125,599999999998"
,"973,685038598092",216,"93,8908176505632","121,132732901968","104,369484145613","127,908115900331","120,029563627468","83,3645300704345","81,3366548605086","142,604580861314","55,609166483932","152,899999999998","100,556909771791","74,9908304268878","95,9122374085649","81,3336686253489","90,978480119167","55,4887247667357","93,4989540702269","75,6805487538606","96,1814319489739","65,6688845515546","85,6120571428085","141,299999999999","99,9049557727608","101,024821798083","259,848806015489","165,327574190092","149,502462326469","91,1951148710301","126,834211216493","146,703898745483","630,267254455018","170,215681546805","182,157922212108"
,"494,576527260568",77,"257,310860546345","248,432887990901","397,853960445673","317,148829379435","59,2654290336869","306,42976489981","205,684822961477","130,217805774057","75,7193648312426","248,368780480555","773,499999999998","505,600000000001","384,851010981246","219,108571718412","221,142696439915","157,218376002944","419,79514179667","196,757091086686","201,536991519865","432,476306380989","194,363788683019","473,637578800651","313,870679834621","126,122599612219","300,278448680289","295,540265384538","189,490027758504","90,6051213741997","221,091685969546","274,156473241028","471,700000000002","226,315160051451","704,943634774777"
,"865,500599142555",52,"228,303845453579","259,898691567853","166,407962178998","170,938168223951","231,352803055693","271,550055143653","185,857080364521","101,328794161552","502,499999999999","133,261182916306","306,666220802345","296,413348403561","81,1548726433511","134,9542281114","226,274192478289","201,641615238546","169,377772738536","168,06148745005","215,000019800752","359,660332343119","202,909271486212","229,310681065212","192,959797062039","120,531287086074","310,03122328668","514,969879975037","669,198760418668","336,243499852645","503,425383692197","136,975124524061","159,726201489179","84,0907871461762","209,341859877562"
,"871,161068979116",276,"198,214915391568","164,434546076817","224,937988620589","180,930540024746","210,448598840101","170,129400121087","128,618446757024","176,412081279944","191,386365684199","213,920775300088","158,139807562322","208,953560107033","141,375270620909","192,360081592659","167,422432695236","150,667035570492","128,118423742493","173,265550705224","134,880860852737","143,999034429959","115,063098412825","209,94938057844","133,445784082821","238,550014192581","362,723680439529","594,550000000003","187,245586210847","322,378929080477","276,190628891588","228,790366148744","334,459779747653","212,002287145241","262,663531220349"
,"234,669113735073",289,"150,362572815488","79,9570161540211","210,904606523955","122,053824265304","128,469402235999","116,919738326418","89,5364949720485","76,4949579366672","75,1343356489912","102,718914488151","180,057704634672","101,326793900638","103,304595844006","95,6779818023619","108,23224002809","79,7273572830691","103,330925665193","204,588758711559","123,984820304016","138,983926305233","66,6692951723262","154,279714781359","81,0070273502334","123,37204591306",309,"101,974093668144","157,242269234895","321,744393642221","188,263132977091","349,554137016725","217,810289745957","323,538984388019","509,8"
,"677,035263018852",392,"99,4384464986746","145,794998349518","71,1278185465993","163,936239771774","59,7112351848417","155,250462279052","61,8285171710309","109,768778794655","87,278251169998","105,837580180598","135,317711061386","89,6594649315154","94,16925286021","98,9732543261439","132,677223680372","79,2911081313555","136,999098190589","78,1738067046281","94,025962309855","122,840825627122","134,860173319628","165,178595741905","162,238339609311","102,49503766237","113,590245043331","512,25","148,413248784299","190,831657867145","240,693486538377","261,235862347957","129,859901519547","181,221421628684","271,842642171533"
,"484,907241321048",78,"334,006435106183","584,100000000002","219,913312793242","184,964556612989","286,16389548343","471,508467314684","249,078643736354","418,665088775697","211,913116352098","410,608737275485","254,612070045142","219,046767589048","260,071293886384","298,675555381789","219,145574150724","332,432431874843","324,646294361385","147,944513914666","288,955339206649","280,182618865236","208,47953134498","313,899527195902","275,175649843807","208,123879382775","595,925702650681","324,102442501702","191,27061663032","337,110661988099","130,799621355901","151,451063368261","138,530218306224","637,921821841316","100,818753266271"
,"710,463448106092",277,"162,621856410157","55,7920113268425","161,100000000001","135,158702531194","132,721524079368","128,009899138709","106,866777894577","154,840629483365","80,1765839280009","153,738815252619","111,941214870219","140,844023103466","145,112680833794","148,869955516602","143,411392578396","164,513027768637","109,46953359408","163,309671009888","162,267805669876","153,088518626138","119,415787078985","158,087863725418","125,047530499842","122,520116269348","333,444578195576","215,685326315893","266,679462929431","226,346645494962","204,058746880526","244,461270378443","672,900000000001","186,624531109012","257,49066853006"
,"249,197689937183",299,"202,7","56,33485002625","135,287002819342","193,330221302929","76,2191299590596","171,839562087763","144,798490764298","94,3496097527767","132,992611623759","87,8333255494694","149,538276603769","153,892990448332","131,701179032261","109,832142163713","137,408548894306","76,8176681967136","67,5656106190982","144,35","91,318446165687","169,984146921678","116,228629156539","47,6798729765508","67,2648272640234","141,9822737567","243,296305247872","203,103989786726","146,132429430442","549,337344439505","345,029356434678","218,007038978176","317,877275308639","235,663344047046","283,313566102562"
,"994,472939405408",370,"203,786460977068","164,960523081879","126,461336633604","160,84811154219","135,366039378856","193,361312493911","152,947473964929","200,30801131507","128,569639059476","172,850848183439","119,549560754158","177,779608291577","140,821560832598","148,181166506246","162,756794508651","217,86537321301","110,988552697301","142,331922306487","132,470151413188","204,153427696504","218,084575282927","106,531968779294","135,678280235462","94,5870144494347","457,899999999999","162,694785980015","325,566745133105","207,735183193446","172,178461785666","318,139211727124","294,595004689829","395,726463411372","177,678707749878"
,"405,715963134993",244,"119,839992849416","181,160313695101","71,7328477750988","71,6219365181898","111,256497065948","88,840645666383","146,444555592405","55,0436139180309","57,6013448102432","122,734227938412","164,05","94,3153189403333","78,4859452308032","72,3937672410353","114,102853898263","95,0229384333436","61,5822000136301","87,2912272636333","34,6199593965474",158,"154,277344970323","60,651213858471","82,7755118818733","65,5219572391957","215,585752343729","199,106850602231","257,024849735141","571,85","281,358874651288","230,559947377554","256,828819729621","82,219141277413","113,458379710673"
,"266,053120584169",247,"90,2810909271002","125,514426470485","49,0690817569537","55,1935565132428","41,4050635893934","122,998569859621","87,7025846685088","96,0706145987257","75,1687394217071","51,4086086599141","55,8567218550488","42,4822614478935","68,3794169295482","44,1545969771996","124,912497168723","60,7467870438004","85,0176782889269","105,618208656388","100,203126690554","138,458592510364","320,3","132,01186042957","175,45","98,9346475025102","133,271448289927","200,221041421112","151,723795474831","355,4","84,3824884983975","232,500579346393","194,364267057484","103,387323785646","150,140959452566"
,"509,327405440223",58,"461,656795938937","288,551966415093","307,029533605838","309,91978043535","302,397159937227","269,966551516631","325,503118019252","285,481363156699","165,534739834519","369,099357548669","565,584168978083","293,320181126693","227,021209374958","179,142035224358","215,385634903596","416,184747191158","212,142856897816","163,820139950425","148,60932363123","367,230011223011","283,208888884738","311,923841540603","395,449999999998","250,78467181096","336,844772343697","429,494273981","258,503483008108","394,876713853201","232,186138682901","322,365607150335","428,674922302261","223,819523212442","292,020845659317"
,"208,041323081722",452,"73,7145174581992","170,614871983785","103,659007363326","122,497639074399","130,923873959394","174,246980873466","101,880926124495","139,634745223031","125,799140947581","154,468200621712","100,121055239314","128,533920345565","96,7627707068869","133,068358198553","108,800486387786","66,4515280786622","150,618833933404","108,305679282576","64,9764294966285","107,689093710625","98,2753691786411","86,2541564893393","117,982478283602","130,769761138178","236,899030216399","246,696266573892","197,856771982162","311,726274082326","469,449999999999","249,130927686213","391,890552442169","193,06968786703","269,831841764288"
,"887,418844580684",135,"131,23308020638","144,056398679081","235,009276709356","96,0772511721426","196,019788917802","168,668099511402","197,434159750735","133,037944141539","83,5146012214317","113,141834326322","84,5779502474631","229,55","139,704290475455","62,6901510821033","111,473734717956","84,9661341120533","155,856717980506","100,189279695535","132,404866078865","129,594747949725","234,250000000001","214,009709642092","88,4384743726738","160,351066508483","162,59356946606","492,299999999998","161,893763570289","143,335948380128","129,066007631328","178,715754640247","215,39345893363","173,94035459599","212,935489320097"
,"672,875971252624",421,"115,712614603933","150,8","72,2553591641924","79,2149110137688","108,094860030628","145,030176725001","94,3031003600868","87,2391043266023","110,185742383324","63,743983281929","118,099021402863","118,250000000001","24,1207115698558","59,9734675153846","53,1098821593894","80,4689474613787","70,5827961578284","62,6582439797475","45,6337833130956","88,8369692758399","100,525261411374","163,611697493539","123,726955024497","70,8424287602425","141,26145458848","207,530097514381","180,916492786088","348,050000000001","225,295149592365","85,7818691882894","200,625147012362","166,307856192467","172,839390728713"
,"1077,1753133108",322,"79,1500000000017","29,0499999999998","170,499999999999","75,6499999999996","89,5499999999995","106,499999999999","70,8499999999996","123,449999999999","91,9499999999995","140,049999999999","96,1000000000021","76,1499999999996","81,2999999999996","66,7499999999996","45,9499999999997","104,649999999999","62,9500000000014","125,999999999999","84,9999999999995","151,599999999999","102,449999999999","146,799999999999","100,799999999999","137,349999999999","197,849999999999","127,299999999999","131,000000000003","239,099999999999","197,200000000004","208,849999999999","318,550000000005","174,100000000004","87,2999999999995"
,"1108,15048988877",222,"175,899999999998","115,950000000001","44,8500000000004","81,899999999999","157,550000000001","91,1500000000007","210,400000000001","201,800000000002","91,9500000000007","130,899999999998","87,049999999999","87,2999999999989","158,050000000001","202,350000000002","175,100000000001","82,3000000000007","85,049999999999","121,100000000001","184,450000000001","177,349999999998","141,800000000001","171,600000000001","139,000000000001","175,400000000001","249,600000000002","361,200000000003","153,499999999998","118,950000000001","208,249999999997","232,899999999997","268,249999999997","231,549999999997","223,200000000002"
,"961,415248113255",76,"191,423660187917","318,549691622359","155,520258184942","178,188912523796","215,459729096437","90,7916977300638","137,995940996636","346,7","130,985967003443","389,661322250541","138,713547619227","69,9724997981099","245,525628152447","149,883734329396","181,637653847202","191,922267319026","155,798217827352","389,800000000002","353,191578972302","159,70316823145","96,0597093397568","99,5012113164401","132,718564770975","53,7586531518706","341,790367723843","182,834438164777","507,075973537498","276,028305187354","342,040603891795","298,732811170512","179,023923842793","327,466612219668","245,953821216827"
,"741,462608246271",78,"234,259745477702","88,879760442431","246,169728762509","275,486941557878","263,297882869017","271,595601452964","94,3490753386239","342,959043661039","224,652109049042","252,126666643766","170,311856838961","209,544822541616","130,055713285896","132,118746972793","381,736028977256","119,212214955624","146,23683785703","367,795447714695","177,392758304649","239,212789405655","265,590508485858","244,46344108805","302,75","238,075086734622","224,239362375928","514,599999999999","108,484392806086","512,457235966967","409,29139425577","258,773971634051","188,641875928964","156,275586929152","411,318340425268"
,"988,12976501795",194,"111,82051278798","318,392323665725","201,803253244428","180,141980486529","219,776854509442","395,145294499707","149,464987596466","280,766489157253","131,366393183107","327,39095946887","211,172320931124","146,864817543614","202,137787953182","144,419587681195","107,791808766729","300,753935671715","176,549219906594","246,385729978183","209,833954848624","159,971528393087","198,622129226253","102,681995775602","160,761159054848","209,5896524959","455,850006570819","156,498155165111","530,990484087481","316,077721543169","239,141964958231","957,296287369739","481,661417139055","214,367137057495","407,882909472083"
,"1006,90327154652",500,"188,531319748217","143,295654497942","177,922577548972","178,64045571597","154,561097434404","178,158433709998","183,15","168,505727479122","165,402457754041","133,659116084384","117,578110970814","92,5793148446846","159,173917479116","139,557013612634","103,682816247827","148,86879497269","160,904059764255","119,506268503613","141,585367246543","105,903512377649","100,78348618907","155,890006706265","116,371043628138","118,14039553997","242,713910715869","475,049999999999","341,39257950129","161,339896206233","207,659370363609","202,292461968351","262,453428395011","104,026335493486","200,907291796726"
,"984,936700687344",483,"104,340715299303","39,8348125655302","138,502664719975","87,7716764338411","157,94297832622","136,54692329795","116,461339525733","108,746491156503","76,6988474303735","94,7379803998157","109,951565858404","56,366364229845","137,132928905042","91,7134652709089","85,4616488846118","66,3804576184809","50,7723074660565","101,587503241189","74,21771743542","84,4607322775794","59,7783356448619","137,5","71,0003136730841","181,985154855402","159,280633267644","150,284761857221","247,111878864679","56,7236153739798","298,999999999998","167,212982066592","578,115207104861","215,542725137575","63,8562126392264"
,"497,968246346036",332,"113,677855946604","71,7841510700239","97,5476619087147","75,579072620557","97,9829558723431","84,3413831903886","72,1343610176848","95,9733912424199","104,558419041041","77,3025511076164","107,083371067716","123,602738280397","89,1431573791023","88,9874971652377","62,7442808186901","72,2583977002121","88,1917198759061","194,010935410644","66,2623520568577","98,0203764626097","84,4634206151179","185,300000000001","104,060428420686","106,929533117422","95,240602407754","113,427244791571","211,607119832137","132,692803320618","383,05","187,72026436373","111,196977072449","209,181704839044","230,370392185237"
,"651,218713588745",471,"236,654472432708","262,101733058964","200,928350080602","226,426801224177","160,977722558824","231,788855514657","257,485987361469","213,86425955439","174,183574332492","180,421513931169","258,281418142535","219,514680775161","178,288807268806","237,052464161748","259,121538231771","250,466091244039","188,140962848768","231,53811683871","219,02273942878","180,195924806766","157,654386123997","262,032804087202","347,05","171,673490700089","352,966217925852","679,300932223139","375,922786061869","396,187744258682","449,243394616655","393,191678495748","427,182211819258","374,537771339853","307,738205370232"
,"655,776072662986",78,"110,510031277094","104,480654652564","188,218989199303","160,520881097956","176,962867195343","85,6104756514503","219,008094258032","86,9445408481316","79,872200965781","280,99637962138","308,324051296831","98,8490939833703","195,336751659565","324,64974812873","218,561238561625","207,643357327794","284,022043604552","271,45496309654","188,160451513338","281,202879238675","286,817011941083","318,569129733239","216,689211201163","267,434455673982","429,936771674117","283,767313829913","205,987815895034","801,050000000002","216,955185842396","198,065856051375","415,548801713427","277,733081060247","203,689546853105"
,"757,28511283339",388,"108,85233456218","65,9652297753152","66,5894641574905","54,5895685093907","30,4502632401919","71,4602609685668","57,565669443586","99,1999999999997","95,3523736592931","100,089100463952","120,801927881655","79,3502873190617","63,8764595368406","85,0223416631849","84,0761100424694","124,218206756069","43,5223367063478","92,1422051999116","143,070696627328","97,787467173397","112,088893107485","71,4036452816878","69,4100380294596","124,032014585408","367,168172164981","199,069009098596","228,083968138332","205,529787213323","238,00093581182","424,981717935324","136,743165496816","118,213219334091","147,223014642824"
,"279,440411879369",436,"97,2308778803338","101,710865909359","28,142328342024","92,6088612958556","55,4264579173987","86,9875463241368","83,0686127558978","27,2817414028998","73,4489764655737","92,364641154438","71,9677824893122","52,3410972169756","83,7743469428342","138,025265714874","69,9223263611752","119,66329325974","81,1182553525466","24,5623557746269","74,6854163609488","52,1791343874574","63,7593158144586","125,21463315346","61,8429702856015","92,4384328861093","109,90470468996","119,149985285866","292,321796537052","240,064062465327","68,2255148233927","407,717376141059","272,5","90,8597326252515","121,776594973644"
,"437,369723567629",390,"229,172636249403","167,824914383005","115,685443768073","133,932177445367","139,276353782397","226,148356605811","139,154927514367","141,115954842752","235,585792789485","237,6412226044","189,735885592123","254,014754060218","142,855182887395","273,8","139,945949023824","121,134905646984","226,829426868192","128,158280033589","183,274385069742","55,7926128479598","209,177525363768","157,416805448044","185,261980131316","155,034219174897","303,586436622734","254,914190248716","286,169878477529","406,760560005743","327,104323529481","345,525615956108","329,010573650873","311,981353073688","375,418771601774"
,"643,305246128774",396,"176,108962919138","310,899999999999","154,055727046429","202,616515275962","115,642911847554","129,553654080802","128,462929680911","97,3001517976118","84,7773390976594","118,253508958952","174,88984854359","108,241118290982","139,139779236015","144,535885702488","127,737869616267","132,11643495256","119,887676877095","193,988101739782","295,646054022574","153,626004527188","124,718306315624","142,748914489908","209,158098637557","111,411437604","229,69642404191","541,716400098688","303,052655738397","255,734313878789","317,06930257402","218,911121622845","158,971128833214","265,044933834546","315,449660178991"
,"348,181342603618",369,"171,492700123178","240,032716109897","258,381994191535","138,437334264216","197,486912444367","134,985503887975","199,821890189376","117,161418714607","117,453014207784","155,012768012309","217,387596724427","141,223010466904","118,522634901057","184,822595655792","93,641699526623","171,711514827101","174,775267543866","120,965263430928","324,85","229,071926978668","141,611783283087","278,685357368736","212,563939990432","191,99743462484","397,856244980113","484,636877586283","421,560286813849","316,111565301046","340,546793420109","298,715847230739","303,61176591344","260,41161372732","280,207535857716"
,"464,144993229385",386,"73,8586354782953","108,518510701755","149,106226328659","92,6644642058739","91,9914030653147","265,558205435493","98,2407992089459","184,255581257115","74,9910328311189","155,582955299615","98,5099284165894","99,2588136215181","84,5281556009236","121,693934737242","81,8101983070381","149,991720292861","121,644231838844","154,289640733963","163,093551022291","138,308179847781","144,831788353112","78,0177542527126","96,8272362188251",184,"273,438802691795","273,595510799159","190,608940320989","199,58446343642","161,966230786963","155,10263871495","189,414602032943","214,325786007553","406,750551869639"
,"931,355764946621",447,"125,922536680309","104,266849461093","58,9057658693353","72,9844689552493","90,9150218928258","181,722383957949","85,9632984971719","95,5052520903097","115,305309086975","111,838705001632","128,746984859068","103,273008696748","79,727990836398","82,883372195067","93,1258811050882","197,555278896016","87,3847163415194","113,718974498063","154,251792327782","93,9429405306934","118,388282295208","45,2409003557195","139,894712532683","74,2434157236795","120,893435153972","332,849999999999","172,727699064396","145,969086166261","247,880362787214","375,775420895662","136,789722940394","98,100347405471","111,598901320462"
,"954,083737366606",274,"114,072881850684","170,219350438112","230,249999999999","138,650192779335","108,853454383815","139,684408595717","91,08604303347","72,2260763632933","106,144858037551","171,299999999999","119,96199717008","115,602331547638","139,423968879665","119,33445625484","89,8044352824533","99,404454285488","136,555101417777","106,72065055033","180,515740063263","113,916755704403","46,1043844103457","129,479454127169","95,8571420154864","182,100090435079","259,520930227332","370,163983197468","258,081634658112","509,646443534132","261,162113447317","121,264490531513","210,638200298331","257,85274805276","231,923171214462"
,"794,350172433097",419,"190,024022354448","125,092348290832","244,636179057278","401,024871203387","203,160112669588","366,234254385303","272,014932074526","256,368388855827","376,224239943447","191,850507460003","437,928460987958","262,387657646164","246,685379751206","169,691707422987","242,237729086377","168,201115316952","185,189306134835","330,162714368643","249,954668967883","364,40383008147","385,833616168063","216,380268952965","438,573687820491","306,832062827698","821,333434776217","811,836119796912","538,390578044475","591,438762245994","553,029145872913","515,410108501429","345,969107315989","363,962308589212","368,535171527657"
,"587,169415316349",389,"157,338257274197","64,1883339781459","133,469587879746","136,257350157007","122,19117175168","130,350201720401","133,055234608519","160,373952120388","128,809383477148","156,021492243779","196,766468620085","54,0136026418522","159,86876834487","114,482591758288","112,415015262438","129,57796390121","146,646462289513","191,73112705918","89,6935304823734","159,103451872736","213,939821267266","110,431147241549","121,163506661132","116,032769011751","214,380557830327","233,15510415194","245,608165167441","787,805196681101","263,147709714787","228,979070071168","261,287806269206","429,35","258,108527660182"
,"860,427079935271",58,"580,9","271,094681675889","132,825998440725","222,26272665841","387,779474504542","170,172802974709","218,627526848026","331,820887545333","307,047556846372","383,977168074656","150,472531994624","253,873775129882","275,4","63,6311302415178","315,038116857751","228,650741995021","129,58431022122","201,964908753132","93,3337911866597","207,399959944533","143,751213313514","144,909065186556","95,7061316778008","102,373102581594","145,74615405812","284,766785086076","237,215534820362","186,485710044874","175,76359367785","270,917460491724","327,687685015196","217,709445162949","196,642177037412"
,"790,033455325752",96,"263,038521804011","418,461166798192","323,816612164804","175,771999122677","240,681169401478","336,683940502064","234,217160636631","244,451887826947","415,796226652637","356,390450805876","365,721588228743","362,133469800035","98,2312047540086","228,680216661134","341,648540745676","356,651169939028","320,046660059327","360,888983586332","232,430720146875","263,203664184011","218,976645820513","157,249854421217","291,043137625414","125,739864662294","494,266561938295","742,79193445267","451,260738272088","426,517849232853","497,175919476097","911,991981484815","676,263699789455","278,276010081421","477,377538524017"
,"896,36607345892",310,"208,560183893592","180,944113344806","228,410783942422","201,509770065883","245,968102056961","284,952649933457","202,728433162668","128,247724929527","169,178221839395","202,462748891802","152,329122574451","216,83801834159","99,1997303758263","129,850138601789","172,914584102411","149,155282594994","144,620387728624","204,045737763349","145,899054552903","206,978816821799","238,92596352848","309,173738165973","115,501529014646","195,715231492805","270,154723973535","400,272808532869","229,097415319031","404,511332284062","293,119020857366","233,651639870794","369,086770060745","532,7","433,427268165544"
,"422,230999839083",78,"176,507346486503","187,331239912424","214,570246660132","139,663877817443","204,803477241233","168,460581234479","469,458965470267","166,715816167421","299,857807727755","257,691343506355","275,41755658782","323,766878312726","416,115222756592","59,9207263236465","127,757426915491","159,195553998785","64,8434421598345","190,283179273611","209,468414085028","263,058940754612","207,88110079502","132,261673324453","161,525874974282","282,45333247314","345,449482925196","249,065722042394","100,165696444601","205,717835547727","150,683023775776","295,900000000001","164,45700176011","409,559306962498","211,209827610371"
,"370,689625326834",96,"138,071133990097","140,831328731463","172,861147416243","136,577816231729","171,96794721968","118,755600069691","159,638760586502","98,7644600522909","209,656308532452","120,695903473025","165,826716058911","318,3","175,702760852509","197,120448500206","117,018969936802","78,4040040854217","167,234376532602","167,916363601004","152,576239802371","103,312100642341","212,501853659154","138,90621247298","146,35409443279","146,682925626339","238,022284533658","453,725971279622","265,439911288452","271,137443836007","220,854614481183","299,484434498766","250,278157921791","222,165201264039","279,151842838688"
,"698,064234586591",447,"367,595075939873","245,322475947749","194,885855114562","197,353512429318","234,252941475283","267,876851475807","199,318228337623","180,386021871515","183,256937591332","312,160431064747","188,824445063886","191,316951624236","179,236644259339","340,791939663429","260,145619779727","235,616751671247","131,710141594345","250,576706615118","154,792553452361","208,396338718462","252,946483652406","226,740314973506","240,134345068672","220,45695073735","427,939429750161","679,219208625951","476,026614310298","275,920200774065","274,75149877761","222,691847276168","695,069372921535","367,033388454365","205,202991166295"
