"Name","rt","mz","S48","E0","E0.1","Pool","S48.1","S0","S0.1","S0.2","E48","Pool.1","Pool.2","Blank","Pool.3","E0.2","S48.2","S0.3","S48.3","Pool.4","E0.3","S48.4","Blank.1","Pool.5","Blank.2","Pool.6","E48.1","E48.2","Pool.7","E48.3","E48.4","E0.4","S0.4","Blank.3","Pool.8"
"",1179.19194268546,76,8.15275704499122,8.50108133328832,8.32285631622273,8.29545668124317,8.4421407774446,7.8407311897157,8.92845288503576,7.34702244811699,8.09241031203685,8.81740493846347,8.53493400472712,8.19253559353471,8.20431707284126,7.74638275202336,8.21767950025448,7.73484699295038,7.94781727709366,8.3215918023667,8.3686423756662,8.90437955233122,8.40217157085633,7.06487756937447,8.01602891717147,7.99137465221302,8.049977505957,7.78067372422295,8.00591970079837,8.29804298795008,8.60844862288368,8.52007385028996,7.65589992147111,8.6114667078524,6.95745544517461
"",736.90660029593,96,7.00086365956683,7.9805108187149,7.86337260942872,7.79205273844953,6.47378567953745,7.40817424838063,7.61816947301759,7.61823638119532,6.81100506014961,7.91724197990253,6.84111186878609,6.6775514022947,7.67892680772556,8.02312931521015,7.26814339995327,7.76816205584591,7.42546810256234,7.71665031173459,7.43557600352361,7.39438179911461,7.85432607130064,7.93151302911933,7.37420813591965,6.80719600333066,7.08815041114441,7.00450881347012,7.56171790019864,7.69938783678586,7.46134146241284,7.49798544286315,8.50343394962596,7.5618191596181,8.22872728991183
"",1194.00958588197,319,7.46433466258758,7.36641284945529,7.3985440149273,6.25042612097434,7.34345605836681,6.26034215608414,6.30847815678579,7.55867407780899,6.95133018622313,6.14949508142147,7.80518425667153,6.87415319914345,6.88683973495394,7.55161797003357,6.59589356286578,7.20296421578117,7.19402531878453,7.6350154125522,7.30487146908463,7.58343546230018,6.55951949982053,7.66963949714295,6.37211117387711,6.86901962707743,8.38994726286004,7.35683226292935,7.47209799549105,5.61540191162207,7.28728137871443,6.75456719864187,6.00085865472701,7.60983371906136,6.65615121760005
"",1196.02967102167,65,7.82217623264063,7.32703429333685,7.7269410692746,7.0463549409093,8.04147938294077,7.81551716411188,7.98668791750598,7.25350139357439,7.68472992104949,7.68726948371201,7.83938690485029,8.20503927227261,7.41489861745972,7.67652562995383,7.79077988362972,8.3047533570616,7.64513215693461,7.89190488176367,7.58299099343346,7.40073277891172,6.95435414295377,7.5089224679694,7.16938042955071,8.36707224756559,7.72441559521541,6.95388836534254,7.56534411259978,6.79630543497986,7.62169218769297,8.18425952467965,6.66843171023144,6.93168451422234,8.07413043617374
"",1191.74196985307,290,7.65593944777708,7.21967017780569,6.52761941146223,6.67334962164143,6.18028276601446,6.87868014677223,6.77155547999212,7.4962604720598,6.37704305929125,7.37834086748404,6.25174204278602,6.74135025068419,7.68708495681105,7.46382836320264,7.22528504198934,6.96434624972324,6.49387540679263,6.51505179663983,7.04633870302209,7.30895490575082,6.65040227448477,7.28678220826163,7.54644320241912,6.57544885673565,7.41866526731331,8.25089584611653,7.49273041562432,5.87705161799907,6.39216300828602,7.14776337983024,7.09447383710882,6.74468565566335,6.88051203796848
"",319.209167832021,483,7.14365291045833,7.2021298610853,6.96970452620514,7.94008386071269,7.29126487875836,7.15291474552884,7.55650783215021,6.6910259831664,7.5615515554776,7.1003151104071,7.20408109376725,7.83072813942773,6.91433550730359,7.32431209763684,6.94487166191217,7.15504865888227,7.53008243952718,7.72170588640335,6.81683985530733,7.20946937467233,6.73046318523805,6.85794399316408,6.78386203753164,6.71923802259444,7.40972374977322,7.2468854701844,7.71666361552277,8.17265636842814,7.58178557944701,6.53862735739306,7.18650412899201,7.10968726553131,7.49264977628814
"",1197.64474678828,476,6.69737843456776,7.71968325485268,7.05836165389329,6.46515693078624,7.52852325314566,6.64090294674899,7.01730500973232,7.08973284215489,7.42661828985305,6.20675655346013,6.8080386454785,5.73425957380008,7.69404314815189,6.1984613019278,6.20698608856348,7.26449299554971,6.60576374701435,7.36907631409322,6.14375612809825,6.94335658134214,6.17265176861427,6.979084762266,6.14750734253824,6.95425433422533,7.24602446228924,6.74545791137995,5.92378320808142,6.78949614978452,7.40925980049506,7.48041600190862,6.94111801193904,8.14896268267064,7.1430393027412
"",1177.21330088199,242,7.11838128789536,6.92358875308817,7.31409685181592,6.28070214825945,7.25255772165865,7.01794674670812,6.6684329745046,7.24690371197738,6.87924320087353,6.78290368042027,6.76827577662279,6.3878916342751,7.57933149590598,6.57225880105068,7.48666378814332,6.35255095788685,6.79906563136188,6.63438326279174,6.68163201577918,5.50158244421432,6.96246101555295,6.32338839413548,7.1392423833078,7.03560114607555,7.13816585131923,6.85753610221046,6.04227329425037,6.79724640565723,7.58504997080471,7.63204362377675,5.42690948619257,7.61816169056641,6.3777697607146
"",387.284875134762,99,6.44858596094842,6.89930638383847,7.32090644373278,7.11515116438489,6.93091721459544,6.45893902840734,7.46994165567642,7.15720648746401,7.65981613603664,5.97371953553258,6.59129230158387,6.26703973501698,5.07932831478826,7.35217529184106,8.03468345958597,7.19838702744527,7.6839545672816,7.79742489583704,10.5207418829057,7.09411460346554,6.94273770839366,7.94845233320104,6.1644525780418,7.28947498355694,6.74939623764803,7.29896853870778,6.5872095066612,7.15891237935624,6.99918899545839,7.63414949537976,5.82169166283162,6.73300806258812,6.4249873384651
"",591.089895013425,178,6.23422039753128,6.64433036896306,6.04645118465873,4.95941046006683,5.47123816465934,6.88966350021104,6.27480209786531,7.45418683305446,6.58612305053392,6.03436537935088,5.79782425991148,6.32432718979679,5.52963460974616,6.82498172911109,6.26466950538672,6.75008631080237,7.71654227220331,6.73372330675958,6.97150898458897,6.8259663840205,6.73390225091661,6.90155592391721,6.21504747281431,5.75291039496536,6.67533439329783,6.25427258497193,6.26696675433244,7.5776315460749,7.84132091715265,6.19842516306839,8.56894939442789,6.9619468229353,6.57544503840034
"",276.970753419705,174,9.05158179652756,9.44093291986928,9.47489290837112,9.57209645179556,9.10353901158252,9.40517696592958,9.62216524668343,8.88112600222856,9.59447397952331,9.76766193823832,9.173282425149,7.95653275493847,9.75125916087384,9.54018602404726,9.81054396308801,9.99857564289344,10.0641314545517,9.62796821359163,9.85555501607668,9.46991133387799,7.1417436628733,9.2641921981995,6.70545778049398,9.32062953596259,10.0337919007888,9.76860611136764,9.06963138294951,9.51399068450624,9.38647237196436,10.2447301811103,9.90711004234895,7.00401212140497,9.01227249079122
"",394.348890814135,302,5.89890289236374,7.54158379375756,7.09893962340922,6.51098075021019,6.1965789266955,7.56016045182236,6.72284732972442,7.92348462847262,7.42332622874982,6.7603292182979,7.16859186298635,7.159864888469,7.37941765281846,7.41403843751327,7.80461007314758,7.03266157713704,6.79749119996792,6.32199828798267,6.32038431611626,6.33201846526493,6.8891087971932,7.00678719102211,7.24142641915077,6.62185594536358,7.17223049066002,7.09585533272463,6.8098677831977,6.53324407574088,7.47224379056397,7.09205411670612,8.04091855830033,7.56013963782275,6.8972483902528
"",545.212063198442,432,7.06232341127739,6.60257774174599,6.23321997959058,6.54585846397279,6.20938140555091,7.80023601683927,7.30249591475268,6.83316750248353,7.32678102363475,6.88232806198279,6.7134780733103,7.70272649928236,6.50557279581799,7.31351415593533,7.09803217456173,6.288365128517,6.37504885656454,6.64051601568619,7.2317736579157,7.53806493253265,7.21982847996006,7.08882001898315,6.7443915947651,7.1622093869559,7.29446651647844,6.90461434983328,7.17648160115971,6.82698252530684,6.62845957412886,7.68515491866587,6.92888712697822,7.04071184097208,6.93226444352264
"",934.102407554759,374,7.50715588606379,7.57705900157161,7.59398841673013,6.51416833623759,7.97116374713854,7.81963305014372,8.03354542158408,7.43630938588623,6.67830345271598,7.44994894771696,7.6050894164993,7.57515348231739,6.76741900611711,6.7545819107115,6.31899157062693,7.04285677181451,7.49121785468154,7.37882426991084,6.62226043876188,6.87480335477118,7.48338543192012,6.17709294244519,7.68676765916381,7.97294173007849,7.52467648528937,5.98716833591639,7.55451565803315,7.25297081254988,7.29536986441311,8.01413608332754,8.45353942077922,6.73921104174567,7.2312312518594
"",1174.41939721396,52,9.22660086277035,8.43318817073552,8.36743468736408,8.7190991752157,8.52937197178437,8.91126830053005,8.74481119250463,9.11628048438621,8.70672864085031,8.17082282275476,7.8704002601356,9.67561753740052,8.02706144604448,8.3360526168092,8.08969799277158,8.40757493006048,8.15029219591297,8.29608583715177,9.14826691144316,9.47593727582916,9.22643651841757,8.65252109495869,9.27179475384203,8.0775331618549,8.86407923738809,9.17528258077885,7.58027879557967,7.87591926751892,8.78177100707872,8.30786642325157,7.87576272395215,8.7088346074437,8.29939088513788
"",670.478827569434,68,8.94442968017553,7.49272638328816,7.57205114588486,5.52350694248894,8.75675574737549,7.250132115822,7.75011784242326,7.65277909058378,7.48462961498805,7.39484361398919,7.46131884972233,6.83258526973655,6.55771427224367,6.71853194582303,5.89171268921151,6.73037756298523,6.70149787972056,7.62454744129743,7.24659058949266,7.22585541071892,7.68437113546438,6.99565108670172,7.39153910823412,7.25957867626815,6.95678115977337,6.04822863504995,6.70894047856193,7.24852940681484,7.26455689186721,7.3471477038712,7.09801298090884,7.4196292624164,6.52809048263682
"",1164.3689227455,340,8.2998721668908,6.83964640944075,7.37882950369274,7.60194390509704,7.08236085353846,8.06619010705386,7.72873681991634,8.10439990769823,7.71862032934147,7.25999170776023,7.7700296023028,7.65591031382267,8.06441155379908,7.45158857850215,7.66494148859792,8.04767846640604,7.99813750305689,6.59270958056542,7.63799714490599,7.40722954497818,7.36126259447261,6.82207664228743,7.50381924538339,7.29069965448869,7.50245254129697,7.80597718328734,7.35442175433305,7.59254081807543,7.4245694166479,8.24541542395716,6.81540675344,7.85004271873773,7.83839108408718
"",1161.8400005706,76,8.09412277073743,7.70797042133932,8.10934173090578,8.43893228626387,7.24346242044252,7.94993982203455,8.47348443461621,7.55666592935199,8.02973728830157,8.23226450774005,8.61771559573657,6.99666675083069,8.09936980504704,8.17972517296398,8.48331688045092,7.79016082583627,7.94954161870049,7.85427728414266,8.24668884425505,8.31001733490048,7.98452187189831,8.70107069225463,7.81667219818261,8.50321449725937,7.04265452852237,7.43417104735948,6.81722329131903,8.08724757017299,7.92950121914267,8.45430726697886,8.18090375158422,8.32879778067626,7.75445170872305
"",204.986692078665,184,7.02207952637704,6.96899459186914,6.07676691736605,6.11012540400172,7.3771711070335,7.29106852424968,7.19454362216964,6.99859516451446,6.77951715898962,7.06726740301325,6.89104169567971,7.69060011090123,6.71131196148569,6.84517658435574,6.98212472608249,7.60360091510421,7.34585381801983,7.26078388100655,6.46288755464003,7.54945921283724,6.35414786625758,8.04157262370911,6.60994505288175,6.65939158858955,6.31481423470745,7.25575051079636,7.03400383063219,8.07828904738342,7.00253902330065,5.90547066305271,7.37890488822926,7.16842773153648,7.5564448494337
"",520.922070416699,203,7.63590718629563,7.69609942966794,7.33048971082539,7.58126465480165,7.96358449224888,6.82418572034422,7.1861484318592,7.89821683516888,9.88598961943,7.96987275162527,7.25801894671513,6.05026623471988,8.04232605602671,7.2005409734156,8.23486049080909,8.18883658964255,7.96147401632163,8.16759939767037,8.38780107926582,7.72560275847448,6.13262299571016,7.50638219025301,7.04193509031598,8.16955846065224,8.74953307613932,9.20507482697328,7.76415686203137,9.71706960901013,9.26044882546208,8.37533822786902,7.90352727709887,7.79491546538087,8.01440298490527
"",389.866899972623,366,6.97247789930121,7.43747471874507,7.30881577546472,7.2427735652014,7.64339353225245,6.87989303715319,7.56522302437803,8.57367832632273,6.59679087443557,7.48741790345419,7.78930221129623,7.80585688841802,7.16653323193716,7.39551214494247,7.48597620580154,8.12488342045324,7.43588818234084,6.83154612287965,6.74635126202009,7.37466436584435,7.68363412752912,8.22982886923435,7.62480199340466,7.31070901492463,6.75292675996172,7.91430031021789,7.39213657679087,7.11988248540523,7.10196720304875,8.23339952836096,7.04041001860621,7.31180395741848,7.6763084082923
"",445.417220191538,336,8.15390915358501,7.39272532661638,7.42753252430457,8.03950576820328,7.48891065802327,7.50266518265802,7.77029255889902,7.94228390877928,8.12926733549999,7.39019542753927,7.58448233563118,7.97405646864309,8.33669387210127,7.75517147000963,7.848767528752,8.14820071567027,8.29683232165955,7.80319802512551,7.86184798275362,7.32683503825453,7.56262115644285,7.3522263286268,8.74164398724706,7.78708487872212,8.07570512750579,6.55318323815011,7.02017154644822,8.48334014490151,8.03281563006039,7.44859173254634,8.08661879967302,8.25130686276333,7.94593443807688
"",511.070938679022,406,7.77905803467916,8.02014488949468,8.35637738084812,8.26208196560314,8.37509808762447,8.50425209403815,7.50663271149029,8.49067005569514,7.9602027002796,7.86130382000862,8.53195113014642,8.23467231803403,7.90727414419873,8.4415063721411,8.3654437661817,8.18846637384782,8.38649885038037,7.58456946058732,8.70712662980207,8.59142068531854,9.12713891324051,8.43782212248436,8.30388138829525,8.23049410529601,9.23101566040128,8.94163135254493,8.37307758465473,8.82774897642004,8.24186447124702,9.10942207208706,8.85121452883115,8.58687773111032,8.44445967283456
"",1168.21316592162,371,8.05864549961485,7.37388506019583,8.09089516119472,8.25807977122317,8.1561134120606,7.39986126356996,6.79868154591833,8.34339384499308,7.90794361987804,7.0844725509488,7.26441903743392,7.89831224297031,7.70561024926428,8.36334637662258,7.68723479873504,8.51782892063325,8.26585457599253,7.04642795258782,8.38064157747941,7.99066636459247,8.27871176684646,8.3738135399292,7.16748150126635,7.22067131306526,8.34086480349281,8.43384148234145,9.39006397481865,8.03045290850372,8.02886202326367,7.96037657789564,7.72768930815752,7.73032798661762,7.59446361903596
"",1170.75882078488,259,6.50319450062008,6.50965910708843,6.40142754408131,6.19554082257926,7.05051944227302,6.47229818542329,6.7562625217794,7.0150389483752,7.36291191627838,5.82441939246172,6.42734193879556,6.83328880321048,6.95305034863163,7.15795715118038,7.5143179225976,7.54309019703216,6.32256372847073,6.17847949469065,7.73437767846584,7.29940185876669,7.02713946342024,6.74067167138273,6.6032205482382,6.80887510974102,7.47402424265194,8.14634434490811,8.05098187165078,6.75610635012124,6.29459594142363,6.60315695208009,6.82122753137031,6.07515706402378,7.7161665033183
"",1158.71573905656,253,8.0880192991832,6.92381539613327,5.79783653488827,7.34297865813892,5.99338956005414,6.39458364287042,7.79560493353789,7.6079812674137,7.86427360099713,6.57498554814354,7.37944895524673,7.34809219797943,7.29752596015883,7.02367351564404,7.56120463480007,7.44722959267479,7.82861393141004,7.32460336951692,6.88467317911131,7.04091732970475,7.08515787364211,7.57976351225602,5.83167245629422,7.48250900015435,7.05471971427701,6.09094977997959,7.45360702561043,7.64665384275042,6.58492331785069,8.33272628571675,7.21764671651392,7.53460899195675,7.25688075220139
"",1155.39904180231,68,6.57767588903358,5.83809359770041,6.66523605364022,6.67141110140093,6.18264144816617,7.10375732396564,7.1842727314939,6.51752030186932,7.10583540683812,6.39855066434429,6.23775231368372,7.15949283688958,6.28349624173338,7.05360040913936,6.82612617717164,6.79802843659951,6.47661669782351,6.97717945543362,7.0830052065099,7.00103605983009,6.36885098193507,7.08663050308731,7.15739284421342,7.78781672853386,5.78084990723393,6.50140260614446,7.01664523297691,5.45427273865571,6.70388208587931,7.88926773311107,5.52404412633992,7.21433424165272,6.39397373712296
"",964.967659678202,78,8.91325602521782,8.95077820713172,8.78665175593605,8.88143599737123,7.69357040241797,8.43311449922375,8.85619284660385,8.35074901658225,8.55241099148016,8.87559246179978,8.87044605798112,10.0105753621518,8.73596157340969,8.65418058329467,9.13228078539223,9.02270873172792,8.4162491381719,8.35245697824104,8.28730413418098,9.50221563388498,9.08445585676498,8.77067285913081,9.42843196417398,7.21168164583632,8.91707688918148,7.9428423879979,9.24978580163931,9.9199597164679,8.40694590097253,8.62856845308999,9.08372081780234,9.32323763044059,8.29837342463911
"",606.877210436672,156,8.09629873109701,9.59295418776607,9.48247380409504,8.66542622727214,9.13625063719682,9.08603942969338,8.77031434531585,8.93195814678048,7.68332211656742,9.14952855207259,8.40378435260812,7.35937908404591,8.66961219641216,9.75218014416896,9.15352689320597,8.84444234391877,9.05249656648907,9.0774248766715,9.9304891150317,9.42767185785937,7.94440401315292,8.70359876597121,7.50020456991097,8.93575443062981,8.67307699973556,8.50651772615351,8.77753331509913,8.92176901954352,8.49585682599933,9.28131106354523,9.37588141894227,7.36556363006873,8.90609930186963
"",839.175260831418,408,5.44364958543687,6.89588655978859,6.00782172034186,3.93526558024815,6.28095263413212,6.48054994939428,4.27739179418633,5.95351986368697,6.40420764873316,5.98551424560881,6.21301845939107,5.82328862486979,6.46604364618092,6.08020639114155,6.06773633412847,4.86786009950072,7.70493720596854,6.91866457805784,5.83395268796481,6.41113931495897,6.60296262705508,5.86684423211419,5.85271246991922,6.04004970390871,5.31790865927569,7.77472233482301,6.67241393827146,5.70223865216277,5.99965400811972,5.43958789165538,5.38271675156443,5.35639947868822,6.4150234713602
"",1148.1419140243,298,6.30362419043323,7.04465123960329,7.40698521310762,6.51878784587315,7.06743808687874,6.62470586403047,6.73485028360054,7.11139843625404,7.31308742113643,6.69055217550391,7.19127535757964,7.34523971305024,6.4816061421769,7.87293748461297,8.10128241414453,7.53695479438649,6.56176964770455,7.07554831408085,6.75231365060893,6.90671106862768,7.58636467383411,7.53627833023703,7.1260276857951,6.70400151691687,6.98684480125157,7.3678781801757,6.54608883334308,7.08783055102916,6.84880151590258,6.10108162105187,6.77828942800016,8.20083357833215,6.72706764321781
"",1142.64354451912,53,7.6884560157013,8.34244771907704,7.23952581857564,7.5591155192934,7.28858594943554,7.83322440734913,7.09253205836841,7.66556942753412,7.94080403812067,8.078822915526,8.52833668262201,7.23379000610993,8.02377817718219,8.0082020785903,8.16166882305622,7.95887576944806,8.13338368856552,7.88857206537371,7.30309945085691,8.61235527678521,7.51250473223533,7.4903897114564,7.36884055118192,7.88095698320146,7.39628988145911,7.08096951772472,7.72882305830312,7.73668400486294,6.3217101678468,7.20541833960344,6.84308654870766,7.15633655702657,5.81434175516628
"",1146.06694268546,418,6.34235480947334,7.24514952381408,7.45303402705146,6.40349651993119,7.29790216222585,7.62463621571054,6.9754586166497,7.33462818437152,7.26371381506472,7.81225941870004,7.87042490311492,7.31126825602954,6.66262519378297,7.34996779501322,7.59893675113568,7.12829728243054,7.17989048180349,7.35726136535738,7.03598079453116,7.78700545353036,8.20400312470369,7.17361241138583,7.66681870870856,7.42262904073742,6.56689333861801,7.91124986845084,7.28197163060108,7.43020310551962,6.70972345712825,6.75968742569826,7.22741854496084,6.56639976547767,7.37236301861573
"",471.407661526441,60,8.2706561217738,7.41892237898794,7.936236585978,8.94497522170229,8.81551626029503,7.31662781886142,7.37959803350109,8.48708921382013,8.04160593904204,8.96160167437958,8.45938866699361,6.31048891962073,8.95232791077455,7.92096125950967,8.76720077131273,9.42041834319722,8.94078702352915,8.51844211205083,9.1075959667421,8.92943115074527,8.1119325907329,8.0410329842685,7.62175624942763,8.77907869914352,8.35438040004182,8.05373117118387,8.57830456517157,8.28897912382921,7.0379928010595,7.53853232663029,9.2072430032658,6.61738935307629,7.67237901459251
"",665.301903224369,446,7.84423305024599,7.83680574668593,7.48833568121407,8.50881780069882,7.55351853969837,7.4538032986721,7.57913382657498,6.91232571704284,7.81482380138972,7.80389950478853,7.06961164876246,7.92212350250997,7.64358015751905,7.20067858178546,7.13762128560343,7.67202495874085,7.51314975751464,7.35964373748587,7.42897527307183,7.14502837692805,7.56589603488865,7.27756879800195,7.93983986101631,7.2456890506158,7.66122445893786,7.41327912206471,7.93463551269473,7.57337224168741,7.72463914293343,7.69663968543336,7.26688241698969,7.82248872364966,7.06704433379923
"",1139.86631646809,124,7.33450552067307,8.0726815773882,7.74196596491187,7.13705611613605,7.47513482406381,7.88289275823682,6.96432878694895,7.64290426280731,7.86951293626398,7.13595777781974,7.86299497418396,8.3062760386046,7.96448916568058,7.55006425052298,7.81665901065915,7.37801843942581,7.92161862463428,7.28634208647348,8.76409902620006,8.0670492157902,7.62228828226353,7.45685707515389,8.35236567156809,7.84048223015784,7.19567511895723,8.804164551867,8.06590706848566,6.51379178894091,7.25302726692934,8.134784305103,7.58292870086807,7.5118226248622,7.71242254220475
"",641.165817183987,411,5.10411328690106,7.06441259207172,6.35260733230168,6.70780613842443,6.4433708769455,5.85838141349269,7.21062895742848,6.67557694182064,6.51789388264108,5.48519659151009,7.64992040423764,6.60778856055143,7.04741246101961,6.34839271057488,6.88890128620157,7.11706886171048,7.03729968397611,6.66953185672897,7.00280844786003,6.89810880017931,7.6737490016634,5.98810582207159,6.51915676845105,6.76247282339209,6.57350482426991,7.91425415320603,7.16823353233225,6.47211319252262,6.80806989266987,6.11790821770002,6.76885511506558,6.49230208193922,7.18466405052564
"",1132.36074946318,415,8.26980791434515,7.63319156753618,7.7210730305174,6.84001097005264,7.51473050735046,8.59662997779273,8.22277667097407,8.40563392698152,8.45118795569331,8.37308513544681,8.20066888113142,8.76719537883912,9.02239630400399,8.85794700872232,7.80651679993497,8.72578059324942,7.79336217601865,8.26600952495109,8.2139378573554,8.38044171852814,9.262001149099,9.03571977515018,8.52412573691277,7.50878937718103,9.07713150610544,8.86405592431801,8.68450631101839,8.32299641085253,8.62209009516184,8.1889915541509,8.56161300421369,8.83963750073573,7.75298725759435
"",1136.35219517559,489,7.06395474150104,6.91011812275734,6.1069317938648,5.87792875415966,5.75164202020265,6.08290039526192,5.08427261871873,7.00293917840957,7.19261325700985,6.48831072635019,6.57297454775798,7.06506207600901,7.94227438685084,6.17481216232397,6.99967531341018,6.67990143813109,6.38852751594115,6.32239499475283,7.02868237425467,6.09406747948623,7.22064245218511,7.0967779588822,6.43318063491635,6.2994018987235,6.87271462664469,8.28484498946058,7.11592119730941,6.60781360854797,6.86344339731843,6.90081128468925,7.05897182005959,6.47152344233005,6.07644563158456
"",1129.63951015784,172,6.95326968190219,6.04693065448151,7.15596171498928,6.44334850453699,6.10629591998691,5.73629807159843,5.91356220057387,7.56689918482272,6.88174867905636,7.32758518886745,5.91168740257701,6.82725838708336,7.05622978321518,6.02017671371972,6.22031240760138,7.31382405193287,6.04021692156401,6.22224020286141,6.75619980964611,6.03246450993244,6.99441381294692,7.73401559302046,6.47809287982852,6.9219727393265,8.26676077763328,6.04015588762271,6.77487872155059,6.05645706500108,6.18952148293279,6.56336961133539,6.72795832801259,7.04406824295664,6.58354070114066
"",1045.24226231861,74,9.61365900499016,9.56131179941093,10.0517961752607,9.57712697296153,9.51864515870136,8.77412972219269,9.05182327051179,9.18995520992534,9.80744757360062,8.8321951951731,9.039866554057,10.931377750611,9.4824830490636,10.0682115616494,9.01913416729554,9.5247523317829,8.92863501929641,9.07037442586978,9.57014496528966,8.37570579947868,9.58496299555664,9.31646832625221,10.7805854607521,9.80850005674358,9.19133678630367,9.29214812238623,9.54091484323404,9.99470514531397,9.49597351331119,9.8909574054578,9.33521183573191,10.3508397251639,9.36384033080024
"",192.215678953754,489,6.28484979506677,5.97060022173503,6.06453004916969,6.80396219760548,7.45334131970228,7.19828961816753,7.65587226325105,6.88657896299185,7.29254965236298,6.07189099879051,7.26133304859032,7.27369983672279,6.02279999401741,6.8519217768049,5.52161237364708,6.67815215435311,6.97194669481089,6.09602309825396,7.81191200157423,4.52329251637602,6.33000250699289,6.51342722598923,5.80621201623325,7.82682355687094,8.33822859684933,5.76687734335438,6.22676247225088,7.24156152091846,8.62639002732949,6.54746447933839,6.34963074704068,6.4634754548595,7.09540310475245
"",1031.49421910234,411,7.72076782495594,8.05120843983298,7.55947309054924,8.34384981776765,8.49119208791079,7.56794665833005,7.45815894040129,7.76567181901732,7.99865783342917,7.83844884869379,8.43804596885852,8.19925635987483,7.80398129656783,7.6466966576884,8.02232761114396,7.40447367189275,7.26142063270927,7.81864291063017,8.58239185418402,6.99472374623168,7.9976880163453,7.0926230901328,7.54467476485727,7.98246193949796,7.91649510345321,8.29135245114415,9.22875630489519,8.08144690661456,8.21139690793309,8.00128941837226,7.61341968014857,8.03931728186832,7.90791440062664
"",285.067264460034,117,8.99737135365566,8.99415303938517,9.01353806969689,8.62500774168141,9.88709209299606,8.61769200969368,8.49792630736422,8.42336644047285,8.91114951410778,8.36739196279016,8.90200415859557,6.21105871207622,8.67163073800203,9.24667394709291,9.61171898905413,8.72893280053407,8.61592863401814,9.14540493193294,8.56879512630316,8.59765277242259,5.94201019052332,9.60973761229059,7.27175293837676,8.44266862683317,8.58970501099867,7.64947683916062,8.73136146869435,8.46837509516545,8.74334505449535,9.31521900061931,8.64124117863124,7.36560124880054,9.44013148730606
"",992.115491608869,74,8.93763679891508,9.16041957928301,8.99405544303695,8.94744580219152,9.22884253342805,8.95660557751428,9.16572903899229,9.17253747694413,9.05119563107253,8.91707178117726,8.78012820843388,10.6392355960051,8.69055507141549,9.03778070387348,8.93975752244078,9.15003570608309,9.05258405762438,8.41595084782178,9.62955285369631,9.27924334891458,9.29604876297633,8.85858961309395,10.1732406631089,9.14401275315844,9.00490570311615,8.92311050233795,9.10528324603264,9.65478133557824,9.3930352994443,8.81917190009581,8.68409745098026,9.81007488796732,9.02547220211478
"",830.28015562958,408,8.46848483876028,8.50132559931514,8.12413793513401,7.64268438780817,8.97155602527579,8.7230620738592,8.52766030427403,8.93234310723032,7.87944283428939,8.52296682013937,7.88371547920382,7.73584250548544,8.38343476564377,7.44715375556449,8.65409284419194,8.75307716466504,9.13118548716212,8.6408410929624,7.89080529631491,9.13399084669708,8.09171505424917,8.15559195392911,7.68730877156713,8.33856962704905,7.96856298301933,9.54263252146884,8.77685338075874,7.69836027287421,8.01863893034074,7.97369083184196,9.25701562502707,8.42507767692583,8.79094384569958
"",567.716325106211,379,6.91734897949671,7.88454969876166,7.50480905839214,8.3609216064951,7.43229648737607,7.00542748769039,7.67507944529267,8.41466968988107,8.72924616245894,7.21952687187874,8.43696559113327,7.6844708298509,7.44709315911259,7.187092919443,8.2148909367407,8.12607619094203,7.4790305201023,8.36611193886656,7.26176098922483,7.61025344060804,8.54993198811198,8.31591928835716,7.98314017019685,8.14770828288508,7.02015069297535,6.89467947653082,8.22378831983021,8.14222518748121,7.31431604816393,7.82423328522836,7.67008497735533,9.43099500166829,7.93993784984343
"",1217.96750761071,450,NA,NA,NA,NA,7.83630162291002,7.9667668061543,NA,7.95684852343764,NA,8.364723572001,NA,7.81665175931444,7.67786008658295,NA,8.03088619994529,NA,7.62192604399565,8.30150588137486,7.99120431757346,8.80963273400645,7.81182490465315,7.40923129475481,8.47338705400036,NA,9.5207083130276,NA,NA,8.08067086616725,NA,7.88897692675967,NA,NA,7.97200278277129
"",1117.5400005706,352,7.28719070743163,8.67442514027782,7.52723012913924,7.90116066924416,8.28698817454496,8.28421153137432,7.76826779097923,7.35500481931122,7.51069651931169,7.34550514627266,7.40128782842478,7.09043337532355,7.8004077400034,7.9932396150717,8.4780087581475,8.08263589079408,5.84848768814751,7.27839819334635,8.7474285537689,7.93043780512993,7.67039446022805,7.72252109927748,7.42286482273934,7.67955268294136,8.78390430522954,7.22493408647549,8.20440981438212,7.55481447107947,7.78519756945314,7.75848457254646,7.44710276509608,7.56642627031782,8.37591968743327
"",862.303245853777,478,7.79559768154596,7.17071305512208,6.72293220579447,7.01922474949379,7.24431978608902,7.02267680772355,7.86585806782155,6.85128159545149,7.67943940737701,6.67694319879339,7.10278534059523,7.6856195934078,7.06010191855396,6.62998060759492,7.25546386742088,7.09233691146284,7.29085571184886,7.57505188657434,7.84790150297038,6.09771850752132,6.6556741310838,7.33293166791911,6.49690961652066,7.27681061955466,7.50900300722364,7.21631195480637,7.67388416554532,7.37224636225793,7.06869603958538,7.61314646785388,8.46113529852653,6.97225898304347,6.83366369296874
