"Name","rt","mz","S48","E0","E0.1","Pool","S0","S0.1","S0.2","E48","Pool.1","Pool.2","Blank","Pool.3","E0.2","S48.1","S0.3","S48.2","Pool.4","E0.3","S48.3","Blank.1","Pool.5","Blank.2","Pool.6","E48.1","E48.2","Pool.7","E48.3","E48.4","E0.4","S0.4","Blank.3","Pool.8"
"",696.84,500,7.47206197188451,7.42698421293072,7.34008537287466,7.05506095805943,7.39518018444221,7.76874871666557,7.15817835446359,7.84119126353606,7.53089977024889,7.14195342658622,7.40482095713699,6.74359005986374,6.95312749871351,7.43767021048109,7.46356289870435,7.50789616109652,7.12440066255899,7.02467336064121,6.9114651013103,6.67822618092914,7.71444262740868,8.59580837366831,6.50955702720747,6.93976318238386,7.63458678858585,6.63108926540919,7.57022520195802,6.36803685444952,7.96980585289427,7.4081587801971,7.53564047364812,7.15604954909116
"",888.49,280,7.53451700837185,7.46304867312886,7.15089654233331,7.51973462303261,7.31589558303529,7.62713118938728,7.17549077537808,6.29766792545527,7.09402397800314,6.8841829490608,7.75671963983341,7.88174327506643,7.32598890807468,7.05217395062467,7.11827824063969,7.51539455587836,6.0112481613173,7.91147900936519,6.4747674137129,7.36944942865865,7.1683200731271,5.8414446388385,7.86706036100582,7.30755484843797,6.82409677423744,6.6486925479508,7.49621088395675,7.19588650594733,6.90309677410675,7.07403342767214,7.89746818650831,6.98226598453425
"",898.44,267,9.21971986454829,7.44763531460093,6.49056190821993,8.38244008818274,8.11917899460958,8.67500656050886,9.12480260957432,6.53879210469858,8.91251009270279,8.37150278557404,6.13550388745216,8.49744854562471,6.74928864617717,8.67785358385837,8.51673472019425,8.76455166641454,7.9265097473681,6.17797394948269,9.5342725601185,6.23897297714954,8.49541903182404,6.40750413399607,8.83212430032666,6.7306687604587,7.48222717876298,8.45180302971936,6.64969935546297,7.76753373444463,7.00902037332699,8.79593703914919,6.51768630970189,8.60050270861078
"",956.31,252,6.27049762510197,6.84319017489505,7.33136513987837,7.05865827575005,6.83411532263887,7.46129856992194,6.4589878248122,7.41213252727174,6.8101849059876,6.01723606541823,7.93586476568013,6.58861316573524,6.68393267220538,7.01047958125063,7.46295653241059,5.51599809303033,6.79356179278201,7.11004169319441,6.32306264170309,6.56241415607833,6.54174773092144,6.51565477503048,6.45957433654139,7.38630087481757,6.97394696181375,6.92210878128544,6.62911211468595,6.71805627613404,6.31440305655277,5.65937373352639,5.83758525997167,7.6880250775105
"",519.52,344,6.13148882750396,6.78101242663417,6.09337356184158,6.42190454148016,6.42563489122069,6.10231600217432,6.26595454524916,6.09525179973867,6.33300012321407,5.84474859322031,6.00190062765786,5.39999546721299,7.14225767258214,5.3294173378206,6.03700549991789,6.83726358428113,6.62751086209451,5.90170083249484,5.41937836431873,7.23018358001237,5.76339583659619,6.78176376859535,6.45441945172399,6.13633899328148,5.99366586341319,5.69253864441617,6.86361124755639,6.05337255650101,6.09906886639781,6.93214001361594,5.71714220017752,7.42344864674164
"",309.34,484,7.40087361641974,6.2531259511913,7.04314132432561,6.84674404509742,6.39466181743979,6.81272181050198,6.24987567737486,6.83545295111196,6.27057495083939,7.14075916543328,6.45333616564212,6.702364214141,7.04567050850589,5.75955201513469,5.89758600934903,6.56707236477223,7.2495031463925,5.04246678041414,6.81742324166805,7.28053242061558,6.03188615722867,7.03473878411323,6.57636985309387,6.93125966034635,6.27215223825535,7.10053997542966,6.71996700489053,8.37381648293785,6.18762352011831,6.06098843093581,6.17649605136031,6.46979293922387
"",1069.14,309,7.52383103963272,7.91791377409837,8.30613254332791,7.42308111021665,6.84733726395472,7.28651280112888,7.42113745452711,7.74615807829495,7.18612867480132,7.06893251028149,7.3110377222492,6.10845143021396,7.33555610152686,7.28830717605106,7.2368764926013,7.49746316156409,7.45438011986359,7.04575689410755,7.60099360344138,7.11935859689318,7.43901099695962,6.81049417907721,7.69863801392284,7.32082892450818,7.27501816677996,7.81489042088384,7.54719341726164,7.14902353735854,6.54472312481893,8.02045428780256,7.41613571470752,7.4159839359822
"",699.58,295,6.42654419229678,6.77736617884781,6.69058920038919,6.80859739107553,6.60431513641015,6.49482065921428,7.28993763463729,6.6484574267207,7.55940235439145,5.66514388310391,7.23082763843765,6.97579485745787,6.5067263565583,6.71741569772484,5.47343013529783,6.67775093128551,6.47060863221994,6.72203650946947,6.28723368692315,6.51976497905852,6.62503801954817,6.55954083268297,6.07088453145961,5.99917414989413,7.06082835267399,6.39005230895618,8.01235218618473,6.88298574828008,6.74318021970982,6.5064946575687,7.26482498407209,6.97629134719648
"",536.08,71,8.40845650879331,7.85549120634725,8.41471069996603,7.20538629125293,7.61201240104577,7.44826351160571,7.99434900100096,8.32946610285295,8.27193474181824,8.52380070498218,7.64884020425634,8.74011514536823,8.01706660134607,8.18279563046457,7.88361326900446,7.81850071657908,8.98683734776396,8.4457643121516,7.40136127712975,8.81579236660734,8.97977949164508,8.53661107928014,8.60758535772748,7.09619538582657,6.64687219100512,8.15227634832943,7.48401388740295,8.1743408217131,6.82270058386495,7.67446909583984,7.89524719941767,8.46267442261679
"",1111.38,152,5.55222429165402,7.04823375014468,6.92290736713086,6.57549984850668,7.16105754181549,7.51015514132348,7.53219478494211,7.14292597789358,7.23639286010218,7.49425463318225,7.40451781079752,6.70317300777778,6.24012054928846,6.43947914969892,6.56625748952303,6.56786859918156,7.14105154608088,8.081226788067,7.76681363110362,6.05398768344725,6.60519147425062,7.12732480604424,6.36880572460383,6.46729101426573,6.8139042064359,6.95736749295704,6.43432151409639,6.01586042469351,8.10834559151853,7.09455755391341,6.87193294791157,6.51779002609242
"",372.67,462,8.18442543625301,8.14250835947852,8.01748521126702,7.69605740034103,8.54477091193036,7.89145309915297,9.14234816834582,8.10919496379618,8.11226692568118,8.23796518983522,9.07245751058988,7.51905106220224,8.61103836440982,7.72807733214344,8.3892551079789,8.01850395906473,6.85473058392304,8.18049488842324,8.17172405696454,8.99237685050982,8.12795251798164,8.83344095218739,7.96458284786947,8.31362054120407,7.94882342377854,8.41191410809511,8.57222410067201,8.25163971015247,8.44142829866199,7.32973926158451,8.24089040736389,8.01381624240818
"",673.35,468,7.38760830492156,6.17978813595044,6.2860518276575,7.0909612232745,6.6452504467522,7.01866723551153,7.03218419532764,6.27764865006124,5.67146428245223,6.52813023030684,5.93018123447197,6.6277989464581,6.16302003960778,6.92173251228497,6.78939417260127,6.94406576328242,6.48478952144036,6.7247460984887,7.2898354116893,6.87584914148982,6.78507537118291,6.26294735829556,6.13694704644271,5.32282823369717,6.64412239309812,5.69838800882841,7.95184949418246,7.23357243515087,6.70489202106587,7.33451646479705,6.80204097324754,6.34801633182314
"",1098.77,388,6.71053834818257,8.33782399658546,6.19126006463431,7.14409871954986,7.34389116969337,6.86754044919915,7.3344642875564,7.07143959673567,7.45360504203001,6.28582579752008,6.71690202171718,7.28671729363577,6.53614766802003,6.88508513475583,7.57254994283498,6.7897997670141,7.31496220955367,6.78113731602207,6.70874769530081,7.08185388354001,6.46668533355595,7.71905110860477,6.74888802135121,5.4712951478387,7.15826480207251,7.17850239886686,7.2705959935174,7.0035727540667,6.64687202717033,7.95050560769212,7.69774016696986,6.7327027367122
"",1101.49,499,6.67601863827652,6.76242032293495,5.82165877656198,5.57405783711713,7.17390351971908,6.09893221774597,5.60186158041838,6.77658620564689,5.78680703209253,6.77061562926197,6.37526912201015,6.8273635505131,6.56147709081274,6.79469264757246,6.51062594213043,6.28238384477381,5.65838647981719,7.37803163716838,6.96132237110935,6.24455126979087,7.58751894864252,7.49507768446227,6.37023901999088,6.01436907199277,6.86041042085453,6.72671657006763,6.8402178012013,7.55247765461437,6.32066434734527,7.76345209024306,6.22175515902517,5.96009837839319
"",844.17,495,7.1885617264422,6.88660962299392,6.75897105509381,6.75471949103738,6.66037438928774,6.26192680266754,7.36863215263895,7.1057626782611,6.93904719666004,6.88805979855014,6.73650791463618,6.65999316750384,5.95133824094418,6.98434092008208,6.42295638240078,6.09717792426656,6.33437898331021,6.9009328654866,7.05399298911555,8.01864583841401,5.79986254948127,7.02580771540385,6.7992714369329,5.79248084099976,6.4864681893399,7.02898093730105,6.60698709147231,7.20765886213283,5.54537968978703,6.53175749080146,6.17922068688817,5.72949947306468
"",1105.39,463,6.69502353533539,5.96985716742136,6.82764982765873,6.79713850646889,6.26737430119391,6.95483552415798,6.44148291197556,6.55476872488903,6.28029944983113,6.43192674437318,7.38663397328107,6.16640627490857,6.46880399630399,5.90061434904882,6.7935619968179,7.20975377237839,5.60328908070262,6.40839115783845,6.56215039289667,6.04305124835544,7.72047548896276,6.08976727479697,6.1692684308183,6.55624176470972,6.38116110696382,7.3677354444151,6.07053346010367,6.5161970131039,5.31542088170204,7.01610829847297,6.62892143977291,6.32790530039228
"",694.11,343,6.84937065430202,6.12531471579476,6.14064734247088,6.79355005151271,7.68361092529302,7.21275702488622,6.34600307670687,5.88846286644622,6.05546427295784,7.75992727729504,6.4007908527685,6.84046145994261,7.18530290741884,8.02750330462862,6.66490808726982,6.37382492251589,6.55117991718798,6.63580864513887,6.74027382471263,7.12352314888169,6.84514817615064,6.77829026378481,6.60667135338143,6.06414994252554,7.74778655247617,7.61120195360565,6.51743641115143,5.6940600207281,6.84389615351199,5.69234264431447,6.96131206104054,7.01743812988358
"",864.81,413,6.7750355407929,5.89445258237867,5.68504034030396,7.16884804703139,6.35309897559077,7.23801436228419,5.63247560336431,6.14911437174438,7.07008865547484,7.20229318288611,7.13614586561016,7.85636442391971,6.47382810855014,5.6337406351537,6.92853393292891,6.74523489242435,6.01635374953217,6.98872269377487,7.84112951591777,7.28364183402568,7.52907289063733,6.1630200179974,6.66268160576885,6.65610701459373,6.89692681594839,6.52720269512719,6.78044232691943,8.36753037458546,7.56176592060345,5.88110344789313,6.03885069246467,6.25785714606955
"",349,384,7.39474374796956,6.606550841535,6.18848618453346,6.62344283567028,7.02127276867641,6.85637730835445,6.33127102080053,6.77176083776886,6.60596658307336,5.22543176159838,7.11977398413165,6.90339161303321,6.73986003734527,6.95864741490954,7.14702751404748,6.22017318960768,7.42218318892996,5.83600235295658,6.52886903284705,6.73259698791908,6.42259449878869,7.04781461996975,6.02981572854679,6.64896122362957,6.13222688867293,6.62285689005068,5.38897432012345,7.03135021361739,6.23506181361575,7.30136075243102,6.49143162757174,6.15581831888098
"",709.47,226,6.70364086827797,7.01180061668511,5.95959042019507,6.57278149550508,7.32402591302955,7.41446590296657,7.31081155475779,7.56424372713232,6.76879047287996,7.30607855992077,6.15802355271184,6.68757817814939,6.76203197029786,7.15907979120401,6.61591151703573,7.10082666439039,6.50928120220242,7.31043197324195,5.98109014493224,7.46770238835452,6.47217322204908,7.07110071502288,7.57360072226761,6.66823207461675,8.13749430360774,7.25463595657339,7.00552587742307,5.46352080604922,7.1000848029937,6.57190504975252,7.00604078804268,6.53741246551462
"",417.71,429,7.14730164522067,7.1754866699857,7.13078554608608,7.24088599800495,6.90409334704174,6.9844099550113,6.81764766498076,6.75840656624987,7.42854207278471,7.11149320094927,7.57818285329645,6.52454839268768,7.57383458993249,7.11436274834145,6.43572406174153,7.77951185960129,6.61869938641538,6.91695612622369,6.71629114347343,6.80834226816272,6.655670050135,6.4695699269061,6.91672805105832,6.66106337828869,7.47698669372658,6.40363955150067,6.93979504529276,7.25882400918636,8.1717998072288,7.12658256309665,7.21830870941938,7.09566254809423
"",485.13,400,5.52568502892357,6.68975682351402,7.09820394661591,6.78751447940696,6.62927039309236,5.85008928715539,7.20167227188753,7.15078291503837,6.97292973337173,7.58691872019062,4.72376707558424,7.06389903213321,6.60960499812499,5.96801290551953,6.34713944258749,6.4784443368405,6.78573939952253,5.85206871748474,6.0044155126252,6.97234493400383,7.15755381481325,6.36607557863247,6.6464269025944,6.35293173728999,5.33123670341557,5.65060086103788,7.65432215528023,7.08334952221429,7.21589927903501,6.72879816122426,6.59321320722931,6.53617951009022
"",1149.41,497,7.08777218014741,5.9771343975199,6.49567954702089,6.63403005466972,6.96895990933614,7.38215480231985,5.76654301539673,7.19637813582741,7.1973290253766,7.61533851110272,6.8824110248895,6.36768842491343,7.3629232851608,7.31781269212397,7.42091267201126,7.05295762778962,6.44901123582383,7.04812902805771,7.40136513464521,7.02203592374655,7.37557200968446,6.85528098603246,6.94347592247357,8.55395667097021,6.08077302571765,7.08040538127995,6.32891164017606,6.47077081729922,6.85487477375168,6.42759319368635,7.02788832809762,7.639705802628
"",1012.63,492,7.49331938578711,7.57676417819353,7.33884255965692,7.59148122181882,5.95461171006446,7.52859968943897,7.46859619246616,7.25826236043134,7.43038574786664,7.11459567810121,7.95208371284087,6.54120320704045,7.48552541754855,7.90643115880698,8.15702994422203,7.04167933305681,7.88450882274448,7.85872702982791,7.3437079320089,7.47744026531496,7.07135219410621,8.64067618749568,8.07891600165029,7.38544920178496,7.3162786684106,7.68880660945496,8.23354424308384,7.79978405654728,7.82098872843319,7.94011369703028,7.98619663507898,7.23066627761983
"",1156.29,212,7.26343775487452,6.69425985472882,7.32331115814304,7.9176101357145,7.09087172004859,7.7167811197591,7.14931344703279,6.38701659079835,7.0935038179323,7.84860131075365,7.0433915944071,7.39116287777287,6.9343650865517,8.09565899222048,7.54305705148272,6.83549406788392,7.75020373706233,7.75264616227205,7.41015546225767,7.25303788971578,7.1358928662117,6.98127680039768,7.03483858887537,8.21760522984628,7.26131463733009,7.72525070448868,7.09022051017563,7.33640132679528,7.12899411790725,7.22662193775886,6.60036105925694,7.45097630510015
"",1130.83,336,7.69286738848039,7.48252517215215,7.41003277623075,7.81217192759442,7.75387153226081,7.33409242016277,7.29202387340425,7.59149079291484,7.32361530725131,6.86020537807839,7.29824067400289,7.51393731829624,7.45310508736287,7.75088320497101,7.46859780745306,7.57370601250473,7.42789993629971,7.19721175211118,7.4101233698376,7.64558120101925,7.24901346015839,7.60387871311409,7.72198971969849,7.12285049634307,8.31761319397529,7.38832230126996,7.50224267928111,7.52448361328631,7.30248745007612,7.8358705311878,6.77390752724273,7.75850441538067
"",1062.97,221,8.09580108048268,7.8695379929327,7.99985656366212,7.21445424747694,5.33156941415045,7.07132103613827,8.04915422288493,7.19810722901931,7.01400582948005,8.06565703360021,6.90709436283692,7.15445163690606,7.12692025997326,6.15613395383665,6.45304950497401,6.3018825074855,8.37094792419177,6.20717348071676,6.06478401479836,7.27315708691745,8.93298924043969,6.02869980710403,6.41661719886161,6.12397788204829,6.30697013373677,6.52450063880364,6.5907086792539,6.51829378822015,6.48618901824433,6.72796491156644,8.60911185934376,7.70741893470761
"",682.58,480,6.89027916286134,7.80924033166021,7.63318226394812,8.11067552211717,8.06183983731646,7.7870984791033,8.24215832721706,6.99646122744778,7.42735847925953,8.21663310908844,7.87576213051486,8.64703593817582,7.39466973513183,7.72016331563629,8.08299257290244,7.28816524745097,8.25271495313749,7.34460308788318,7.8941512346539,7.9614750046449,7.81338169580466,7.51330767201182,7.12719390841595,7.88207330808459,8.3878611918599,8.53996721129307,7.05795048897969,7.18111328508964,7.23430327976723,7.627996697701,8.47904719762256,8.71224696544737
"",356.87,276,6.38069889671742,7.0272233106299,6.27412783747763,6.5891202895434,7.13432000195563,6.50873601215374,7.0272620678656,7.30274142393751,6.27833069973409,6.70065198618457,6.83733699396952,6.28778129339981,7.07175754743385,7.32304367833485,7.18865993746993,6.77076999275683,6.75857851306309,6.91233393237165,7.72430052657846,6.90062274362292,6.39225399766694,6.04748473782409,7.42457237565171,8.07430793370316,6.14915083649039,7.05515716687965,7.70312060044369,7.28864042162169,6.30053138881782,7.19206999467479,5.8348098101697,7.37666183684425
"",730.36,441,7.04535878818633,7.92886243424973,8.63932432725701,7.84322707958896,7.36207252416042,8.21461111808462,7.99335731016421,5.24790650316036,7.24132131203604,8.15854665815934,6.85481113912836,7.85587141880375,8.00895529047297,9.06603814610831,7.62193350875857,8.09813076562772,7.75138471367025,8.03503529857066,9.09004591866588,6.65223475805511,8.0058599081924,6.58029380446155,7.79477308709104,6.48982949675956,6.48784578099375,7.82694967491121,6.57699419545383,6.29357224913767,7.46323952587254,7.30155423412607,6.34263287786088,8.05149196943048
"",1074.95,238,7.08032189480511,6.54760769769414,7.42655560201434,7.47163810784845,7.58220134966437,7.65837255952533,6.86144429108027,7.18144806463904,8.02368817749632,7.04368727490745,7.786805967205,6.8038687025355,8.29088700241809,7.50263610719776,7.08133813780175,6.92534489342369,7.39457447455901,7.78511214617814,6.57495363313294,7.54246434534069,6.99831187211352,7.12523945855011,8.03654270739416,7.17580576439606,6.71863010134369,7.73759892663852,6.51911927845197,6.57362151358635,7.61816643398661,8.20955245136727,7.41330092933641,8.02490611019297
"",400.28,52,6.95750885254655,6.58712533015317,6.85588409000746,7.83441280207642,8.72204628251976,9.172613869321,9.0215753829256,8.4029253686493,8.20752913935676,6.92626682508272,8.12377564023724,7.585474467284,7.58809845582631,9.49725230996749,8.88697084843102,8.54373624984182,8.69653020432462,7.81815815048885,8.53978481311733,8.7296302370474,8.55052389260064,8.48980338456185,8.21007218354257,6.99315865006379,6.75861260823755,8.16420003350203,7.17223660093576,7.24571339134006,7.25487184591006,8.34275097822807,8.11140890084385,6.51117270349504
"",1106.58,424,6.80545870295217,8.24665135872325,6.9478869826407,7.89091342333557,7.35780249912926,7.2287002537299,7.03474468266609,7.53984200645761,6.91587350539579,8.60025972354341,8.47006151662544,7.72688437334413,6.92318107030734,8.10885627354338,8.01616808978763,7.33089756614797,7.33478885903915,7.80305101865228,8.89634910074403,7.80948182918589,7.94433342999513,7.92580198851565,8.09447731480727,7.78392276986402,7.2595894346301,7.64933433706253,7.53273475453129,6.92732291364116,7.22045426895679,8.2863418392715,7.48404283465542,7.84277098351056
"",1084.21,387,6.30741162873307,6.46651610475393,6.2664189455346,7.34019749377796,7.22773304856141,7.77523601661149,6.66184678793249,8.33135715706106,6.65793241542959,6.35011818086743,7.37309833532674,6.07951472941472,7.33746587572751,7.41824281224191,6.64379398586618,6.54031275325355,6.50471372052284,6.15849094691109,6.69154150283278,6.512119050154,7.15685084302266,6.4619494309385,6.22933215838276,7.72943385200958,6.55866185313822,6.78167519533786,7.7038257941369,7.46230767632054,5.28478086261013,6.34665885256432,7.3257796265131,6.65993877480923
"",984.21,372,6.54965341682496,5.70919829157338,7.30354162514264,7.07443606100871,6.51101699669318,6.08320299786117,7.02255603862644,7.31918760791756,6.44176611920651,7.17511499277103,6.55090489808499,7.36405907858946,6.63801963458246,6.6187063402596,5.74112958090957,6.87428195961636,6.56899411651792,6.33521804764258,6.87817677731787,6.76891972605275,7.65232557042562,6.58829466617613,7.38387953989696,6.76097899219678,6.86775802171799,6.34163135648767,8.57357803871504,7.18962374402389,7.09359239768664,6.13141157014288,7.48483857262461,5.55643736477127
"",457.95,420,6.28742880185221,8.40377576272156,9.20576141422256,7.49355349841065,8.30225475712569,7.2116868226866,8.28158356955824,7.68245063113778,6.48734201763201,6.72096986473479,6.32544810345384,6.56570811806778,6.65390782981828,6.03500197077677,6.79877637894889,7.47455353863111,7.30455970607776,7.31253184507209,7.43972169739274,5.74977925281378,8.42665703139953,6.78228393728427,6.15726544548286,5.90355101461185,7.2048026824808,6.76558048998273,7.19494868159776,7.25910338266394,6.81052479100605,8.26927458293122,5.55295592288848,7.6380837241059
"",341.62,410,6.45979106147368,7.34864086927468,6.10551862499472,5.73157032237903,6.50992129235944,6.18561857275897,6.22091266117515,6.7859194516568,6.75161387616802,5.87628043151926,6.80052605607735,6.82931802491836,5.79806934219061,7.4494084680146,6.19353630960325,6.51752473635327,6.87601488212752,6.91836932555491,6.40620564154791,6.73381351361916,6.86543354493525,6.92915821311278,7.10214520908884,6.29389648682432,5.79233571163373,7.04787137921809,7.20466447775449,7.45468323426962,7.85149164580466,6.45162849624088,6.63537471786217,6.55389107735716
"",1078.19,62,8.07562936270039,7.74519633221911,6.9866150856302,7.88321917261804,7.742104974737,6.24865067876973,7.78356385311063,8.13497202175094,8.32780492725121,7.45381227498997,8.16144247536137,7.97706516848296,8.00814271574721,7.62401928488204,7.29453631291037,7.27973457235475,7.97021114709799,7.76331779393683,6.20914160098467,7.77906596163939,7.13087139675111,7.49363421910268,8.78675034269538,7.66254367701056,7.07146243442008,7.31136888054215,7.47877980488321,7.66517691952511,7.59301962922524,7.52759079086037,8.11323858794612,7.9648194857705
"",233.86,297,7.13321392139583,6.50362137272583,7.11264611543178,7.45862233192622,7.11663563071335,6.78056019475876,7.50130559054866,6.93167600969026,7.17449323551084,6.79503130563442,7.82666002594085,7.41027466612855,7.44667627375026,6.69001505143705,7.69767420958865,7.00326183776905,8.39275185028613,7.29696943036926,7.47955587966917,6.70247866193633,7.03747916770167,6.75041647788219,7.15236263919334,7.58654758058482,7.33548693778634,6.99060983943754,8.48273859801116,6.266786158886,6.84795712195982,6.96154817846879,7.59450611159162,6.46969112309403
"",1134.58,368,6.94396270531731,7.99895316881999,7.05016513065839,8.04274820695561,7.49748753198268,7.01354575502201,7.74530801310136,6.92657538576386,7.41939194369096,7.69102775093848,6.96956393576693,6.73906600432625,6.97516981278924,7.29253078379005,7.74087103605556,7.35638164316369,7.24075149254878,8.04904380326608,6.68679354283001,7.55527814339632,7.95051011383597,7.42748125469734,7.36751416015962,8.37351649747869,7.8134045842188,7.38704623726423,7.51840903340405,8.04603080232833,7.60129129603495,7.3959763561327,6.72603719868186,7.88264508850393
"",890.15,472,6.75887667889367,7.46620892406588,6.4430126372638,7.94795268442983,7.21067968017013,7.00909811255923,7.07075774827011,6.80197807016831,7.13327539784414,7.03533507738144,7.11745284650778,7.12522116959984,7.55500017023817,7.83898596616313,6.97592039720791,7.77219385105646,5.86168884484,7.82190859108911,7.20117020489459,7.16125189790153,7.61901124537671,5.80856370784794,7.12686691418873,7.0837306175048,7.18048849894243,6.9574418438311,8.16176221300507,5.81971374721137,7.25385317136235,6.64044176775469,7.77899022734644,6.71582477742332
"",988.32,307,8.71432990491628,9.85489013136003,8.9645348426301,7.64910124806497,7.4660336428556,7.95210641937907,8.57595355722271,9.23452764102964,7.48855600345844,7.72064604462959,7.62001004387253,8.05623941524692,8.93700805416992,8.27609327172255,8.71222022996696,8.24468589136611,7.54728164159321,7.83676442585204,7.83161862868982,7.58163812162475,7.92669778688987,7.72715705273344,7.8803744653634,7.09628256981667,7.97231718027397,8.1470488069991,8.83910945150692,8.62516822536288,8.28997019513391,8.02612826133883,8.09420441329357,7.99887515161781
"",1054.15,408,7.62763917446325,8.21936001535433,7.85481693638314,7.88326930783951,8.24126567794583,7.82967289414841,7.29008676420123,7.76258001653948,7.54997224211148,7.293539186658,8.49734002675392,8.0263231316991,7.22189467636919,8.03995471880646,7.25860734016085,7.40300578475152,7.67538629880557,7.08965817579459,7.23187884261936,9.03870305628427,8.0665815496058,7.53974716908384,7.97921276395588,8.49943848322259,7.96016969545569,8.70563206876309,7.82379164598733,7.78368183733415,7.71123710099986,8.28953601722024,8.04069689109916,7.63844030886385
"",1003.05,460,7.15673680343582,7.76334032474563,7.63152660194064,6.95144954584695,6.97788675430385,7.6506244750239,7.3484480994137,7.03751528389971,7.46135434300533,7.26607558313009,8.18491242398725,7.00143685249645,7.22221680649029,7.36053057018897,7.35022428450177,7.64805529665334,6.94512800212095,7.54670532096683,7.11371143170289,7.65805227625065,7.57453136441687,8.21683846475155,7.90650480538319,7.35981147033561,7.12275571010875,7.31314975005049,8.25258568245702,7.38206971388088,7.37506376534816,6.99902246042946,5.78832514658325,7.8307382263295
"",625.62,91,6.17209498113049,6.39513832379887,7.47891996982044,7.19018098051291,8.18340594663252,5.92327869762335,5.72581837548865,7.58746709231565,7.6316639805618,7.57680904263547,6.04121275843304,7.85894916008987,6.52579800271151,6.46998353396214,5.93796166566905,7.36580285311756,6.64435000454702,7.07844315624282,7.25312277149513,6.62992803791911,6.28665411273749,6.40846838095799,7.08536430957928,6.51625896066729,6.84492973396018,8.03055496723347,6.13506310101815,7.30762916422719,6.23183296677634,6.36596841583675,7.41529548260825,7.42231322473824
"",305.07,358,6.89361371477708,6.25341761487157,6.63814879304849,7.05430417737212,5.7625306768129,6.35136230363606,6.65033859714116,6.6823680360411,5.53015056285825,7.14736899362156,6.35057005968017,6.46636506129071,5.89605161007754,7.34012803429129,5.58690056992754,6.70572750931805,7.35152348249579,6.99268797505245,6.92478586695371,6.3145930893075,6.99640924195203,6.69058847600764,5.61226091404702,7.8063912616307,5.59173026977453,6.88716432998713,5.30274527162643,7.04636368509148,5.67698403772482,6.20575803803988,6.48895278486574,5.72833879753825
"",816.46,491,8.5818932471686,8.34883311376854,8.17651871339819,8.72425321982955,8.50310923637761,8.60337841643843,8.29621802894912,8.15292302125709,8.61330056479453,8.36771731582206,8.19509635757347,8.24860471304429,8.25648393776981,8.3446583296532,9.2239533493273,8.81152791570275,8.33730737110505,8.34902525261375,8.06820451600983,8.70997731669122,8.50053999771083,8.5683367872716,8.77598187879979,8.78019691117907,8.62161019355026,8.16683618111408,8.3860113519382,8.27505476633042,8.70856224946189,9.02317634413668,8.53621582902953,8.54100100375132
"",860.95,62,8.25787645029429,7.87972069368671,8.02015002034283,7.59100532961653,6.58018322597965,8.65535234614526,7.11606254479104,6.93076432069349,7.6089443784103,7.99256027683968,7.00614215713557,7.59754632108437,7.80022866541344,7.7339883314073,8.28986133955244,7.21615895101494,7.83504212899071,7.44620544413548,8.11948580250432,8.40364602277234,7.65881562343285,7.91644815559832,7.94988142961272,7.32125635516286,7.40136726178125,7.97003536371742,7.29639440374281,7.79664193940409,7.08368313964114,7.52878424463897,7.21616460974038,6.92041278345757
"",1114.05,328,6.58054635428298,7.77699694813926,7.70466885171758,6.26684632323575,6.91095118442379,7.80534073516031,6.68133143915137,7.30839413049219,7.36840393065825,7.35783182607996,5.58864007743122,7.39239829660664,6.79908810415579,7.52495925364784,6.86028545409497,7.97528098245669,6.9029812986876,8.12370594775303,7.32749533890401,7.59534150791113,7.39252361687516,7.57574350447783,7.75457985772805,7.22892038300864,6.48644261222224,6.82374439071795,7.12341776005072,6.81020893638925,7.01808168394778,7.77029021646736,7.59851909994614,6.58032306492567
"",894.05,209,7.28959921208668,7.30599206211022,7.74140004705086,7.16759914016081,7.77996074174673,7.47328828387808,7.89973236827953,6.73535785260194,8.25757033874383,7.09410214056308,7.14379539758706,7.32280485559815,7.78868912510139,6.36208777570237,7.45208372802504,7.7109095535965,7.38473667751052,7.73926206719152,6.94224488580479,6.62412785059196,7.48265967272405,7.12745403757163,7.47260659718059,7.55028696466386,7.12083921835075,7.15860189190854,7.49707827363674,6.99907079818153,7.94426297760102,6.452720722188,7.43377595375655,6.72972617984229
"",1176.49,240,7.10602154278364,6.70089799576438,7.7316449937135,6.27649246690688,6.9045091689279,7.67288059283548,7.00085336201679,6.04207832150692,6.20209904557579,6.92341956935741,7.16048981851834,7.13205957957085,7.09505080201762,6.92927270744778,6.42921397124553,6.1603762030012,6.26593637788631,6.88214994973159,6.09017097644433,6.62736449666506,6.48351309220319,6.8325763820108,7.57799349135387,6.59852781927853,7.16775316717273,6.85250642951456,8.80930185732926,6.91951810176512,6.65368797503704,7.064321190205,7.30399109165471,6.76084797492687
"",857.58,430,6.98256434701399,5.91070431954356,6.91932033278173,5.54152084844734,7.343909392522,6.25512739355678,7.29770356605332,6.70750628063179,7.04488893323563,6.92230371103165,6.53246897682965,5.60824236027292,6.69342948594189,5.50524102034601,5.76713127125038,6.88949883543318,6.95879165165293,6.60067803049199,6.65082571146697,6.48091233751277,7.3674667691739,6.47428858711235,6.65137309263672,6.61457806773533,6.83497300445775,8.11495332875697,6.36258477245323,7.13369936338952,5.84216212550407,6.38077507340322,6.63513792877284,7.00558632705826
