"Name","Class","rt.sd","rt","Blank","Pool","S48","E0","E0.1","Pool.1","S48.1","S0","S0.1","S0.2","E48","Pool.2","Blank.1","Pool.3","E0.2","S48.2","S0.3","S48.3","Pool.4","E0.3","S48.4","Blank.2","Pool.5","Blank.3","Pool.6","E48.1","E48.2","Pool.7","E48.3","E48.4","E0.4","S0.4","Blank.4","Pool.8"
"","Unknown",7e-04,3.613,NA,10.8518199368169,11.153159700659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3105102078855,NA,NA,NA,11.059721976989,NA,NA,NA,NA,NA,NA,10.5984859386395,NA,NA,NA,NA,NA,NA,NA,NA,NA
"","Unknown",0.0011,15.545,NA,10.8865188784374,NA,NA,11.1338148188579,NA,NA,NA,NA,NA,10.8300679493757,NA,NA,10.9644162139939,NA,11.0565132224109,NA,NA,10.9014784888166,11.7755834916562,NA,NA,10.8880285545313,NA,10.8077714614151,NA,NA,NA,10.7441842908485,10.9990581401879,11.1871234801436,NA,NA,NA
"","Unknown",0.0039,11.539,NA,10.6868209968563,10.317241706892,NA,NA,10.8853947960308,NA,NA,NA,NA,11.8087681198865,11.0747268129719,NA,10.5903030774296,NA,NA,10.0463379653586,NA,10.7495968561988,12.0375915075434,NA,NA,10.9958023825189,NA,10.8963097618923,11.7707593850032,11.8622334005726,11.0394947735862,11.3712293564662,11.8016812557802,11.4028503998629,NA,NA,11.3097809075383
"","Unknown",0.0034,17.651,NA,10.7155612114759,10.4640994726602,NA,NA,NA,NA,NA,NA,NA,NA,10.0821296266453,NA,NA,10.096071118144,NA,NA,NA,10.5612300784868,NA,NA,NA,NA,NA,NA,NA,NA,10.1254205641264,NA,NA,NA,NA,NA,NA
"","Unknown",0.0038,11.277,NA,10.4355332915567,10.8754589223086,NA,NA,10.5395603022511,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5837087332932,NA,NA,11.2498086435347,NA,10.5814497529207,NA,11.1371946040604,NA,11.1738111680783,NA,10.715349073484,NA,NA,NA,NA,10.7082122326478,NA,NA
"","Unknown",0.0019,12.824,NA,10.4083139726887,10.3856885613799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.98371479063988,NA,10.53079902376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7516272732568
"Serine 3TMS","Unknown",0.0066,5.932,NA,NA,19.3344597634996,NA,19.8260378603973,19.2713209411194,19.9007432137765,19.5007672574574,19.0571543462066,19.6905107968317,NA,NA,NA,NA,19.3765828211713,19.935373302751,20.2050916562475,19.7434045576357,19.5414895467806,19.4673384173844,20.1002239414057,NA,19.4446785576868,NA,NA,NA,19.7668989727411,NA,NA,NA,NA,20.3342040444371,NA,NA
"Allantoin 4TMS","Unknown",0.0035,10.546,NA,NA,19.3011322266375,18.7553549453682,19.1119495209088,NA,NA,NA,NA,NA,NA,18.9222033114268,NA,19.051479007224,NA,20.0376523725573,19.1048420378248,19.2992941041057,NA,18.5661615556264,NA,NA,NA,NA,18.7139579264737,17.9457926963817,NA,NA,NA,NA,18.2418665085102,NA,NA,NA
"Ethanolamine 3TMS","Unknown",6e-04,5.952,NA,NA,19.308084520973,19.4828180587635,19.4541248211237,19.2248209554871,18.8965863273048,19.0730236182878,19.087904285231,19.077949927769,NA,19.3576368958809,NA,19.4065920995125,14.0655307902646,19.4037383097078,NA,19.3045863781756,19.3692390402207,19.3271087562787,19.1682597816507,NA,19.2751303278657,NA,NA,NA,19.5033529696662,19.5306563775227,NA,NA,NA,NA,NA,NA
"","Unknown",0.0055,3.056,NA,NA,18.5767182960835,NA,NA,NA,NA,18.7108532326525,18.870986056621,18.5817922222482,NA,NA,NA,NA,NA,NA,18.9021858442566,19.1049759953044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.3091149497971,NA,NA
"","Unknown",0.0079,12.728,NA,NA,18.5336977949686,NA,NA,NA,18.3219538057455,NA,18.2270420251757,18.0513725226597,NA,18.4420140409613,NA,NA,NA,18.467156838007,18.2939961685442,18.5365976484316,NA,NA,18.2805090764958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.3139253003179,NA,NA
"","Unknown",0.005,5.565,NA,NA,17.6308962118222,NA,NA,NA,17.5651590489162,17.7281391052204,17.6283468486602,NA,NA,NA,NA,NA,NA,16.827411065188,NA,16.9551853644134,NA,NA,17.8130924225221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6377652848253,NA,NA
"","Unknown",0.0068,3.754,NA,NA,16.1382158955534,15.4996274155908,NA,NA,16.7572047107936,16.2415709600054,16.7523610222405,17.6542454129329,16.1097528084964,15.9346723666343,NA,NA,NA,NA,16.277793766797,16.2078327060775,16.4730983146527,15.8122049555346,16.3562468752483,NA,15.9723985221002,NA,15.9053313590131,16.3055047559234,16.3083050031697,16.6315421209916,16.3629517843771,15.6982962477553,16.5938925915196,16.5854504129743,NA,16.2102843343578
"B-Alanine 3TMS","Unknown",0.0038,6.522,NA,NA,16.0043864241664,15.793669918578,16.0378921619899,15.90492619322,NA,NA,16.0056522700972,15.8843666905009,NA,16.1071681180488,NA,15.8647161603488,NA,NA,15.8082573661153,NA,16.1235085058842,NA,NA,NA,16.0521164882172,NA,16.047273981064,NA,NA,16.2425533757398,NA,NA,NA,15.9971320268871,NA,16.1046904738134
"","Unknown",0.0031,6.542,NA,NA,15.9143419343841,16.1769593912791,15.8673255765333,NA,NA,NA,15.7888334185325,15.7157592436787,NA,15.9095718707519,NA,15.6477484800079,NA,NA,16.1021798990479,NA,16.1208762477486,NA,NA,NA,15.8818592582586,NA,16.0238263925202,NA,NA,16.0266291930129,NA,NA,NA,15.8261231287458,NA,15.8983203305573
"","Unknown",0.0058,9.188,NA,NA,15.6684188780133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9528911269242,NA,NA,15.8816049473124,NA,NA,16.0466658077403,NA,15.676812997874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.747115417715
"","Unknown",0.0043,7.195,NA,NA,15.5868181084643,NA,NA,15.8817837109768,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5846131857458,14.8177203189217,14.9544228498652,15.0538544071207,NA,NA,NA,15.7481396814319,NA,NA,NA,NA,15.089552253195,NA,NA,NA,NA,NA,15.8967575911875
"","Unknown",0.0055,10.675,NA,NA,15.4951997353895,15.0688987502745,15.0630233375698,15.2747123090302,15.1239164643965,NA,NA,NA,15.071137801166,14.3274266776282,NA,NA,NA,15.2315910599701,15.2089783102852,15.2511202096486,14.8922049168267,NA,15.1118974246996,NA,14.9049486327039,NA,NA,NA,NA,14.8253698601148,14.3786473491202,NA,14.0655367211511,NA,NA,14.5110015284288
"","Unknown",0.0031,16.975,NA,NA,15.3928040203089,NA,NA,NA,14.6409345850596,13.8716790471032,14.6220418356298,14.8504269444695,15.0225667596932,15.0592203082142,NA,15.9009493931155,NA,15.4269354409653,15.2415835112806,14.6877155650508,NA,NA,NA,NA,15.2690395683949,NA,15.6821455883263,NA,NA,NA,NA,NA,NA,14.6098347318958,NA,NA
"","Unknown",0.0063,3.188,NA,NA,14.9520180011592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3622010170344,NA,NA,NA,NA,NA,NA,NA,NA,14.6682348285711,NA,14.7670392212162,14.9408627096144,NA,NA,NA,NA
"","Unknown",0.0048,15.703,NA,NA,14.9082365435116,NA,NA,NA,14.3190617172412,14.0689004686286,14.5945517929735,15.1040537981492,NA,NA,NA,NA,NA,15.4193174367335,14.4997388990038,14.808683001161,NA,NA,14.7228138080098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6198114811109,NA,NA
"","Unknown",0.0027,3.636,NA,NA,14.5648862978635,NA,NA,NA,14.1445203665332,14.4237378432022,14.0377204961461,14.0610295909074,NA,NA,NA,NA,NA,14.5668353192542,14.0953668399522,13.7634938003112,NA,NA,14.3874194849585,NA,NA,NA,NA,NA,NA,NA,NA,13.1755734689564,NA,14.4957375235126,NA,NA
"","Unknown",0.0044,4.583,NA,NA,14.2404288938045,NA,NA,NA,15.4531481267861,15.3449936805149,15.6661975149076,16.6120849561179,14.883230032123,15.1266043571538,NA,NA,NA,NA,15.5171141917311,15.5695283776578,NA,15.4000020933579,15.5596384221531,NA,NA,NA,NA,14.4588945945655,14.3234493834798,NA,15.086261172765,NA,NA,16.0540030477269,NA,NA
"2-Hydroxypyridine TMS","Unknown",0.0052,3.401,NA,NA,13.7947341206986,NA,NA,13.9816960040268,NA,14.540740360048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8305356175625,NA,14.5384247095491,NA,14.0930845500047,NA,NA,NA,NA,NA,NA,NA,NA,14.3968304261041,NA,14.3444149410932
"","Unknown",0.002,16.546,NA,NA,13.6852564883759,NA,NA,NA,NA,NA,NA,NA,NA,13.5110513549117,NA,13.8352010382119,NA,14.0384185449824,NA,13.5385615551166,13.795724877699,13.370807062468,13.3456127257235,NA,NA,NA,NA,13.5602827032156,NA,NA,NA,NA,NA,NA,NA,NA
"","Unknown",0.0035,6.775,NA,NA,13.6110035318885,13.7582063444818,13.511718914456,NA,NA,NA,NA,NA,14.1101174099324,NA,NA,13.5363885517983,NA,NA,NA,NA,NA,13.7965588854116,NA,NA,NA,NA,NA,14.1185548962504,NA,NA,14.2418608982841,NA,14.3317166165594,NA,NA,NA
"","Unknown",0.0021,13.328,NA,NA,13.6323189334024,NA,13.6859377931603,13.3542446318598,NA,13.9089764045935,NA,NA,NA,NA,NA,NA,NA,13.9625998138818,NA,13.304942124248,NA,12.9536994123643,13.4385179450267,NA,13.2024626022539,NA,NA,NA,NA,13.0701530122495,NA,NA,12.9308208569928,NA,NA,NA
"","Unknown",0.0032,10.177,NA,NA,13.3862182426622,NA,NA,NA,13.6916449421767,13.8815886222963,NA,NA,13.1951068445331,13.0677897299962,NA,12.7286185747329,NA,NA,NA,13.6945421110185,NA,13.1763337801238,NA,NA,12.9150177878276,NA,NA,11.3992798790178,12.41381022529,12.7581980856575,12.2322848552672,12.6130066067957,NA,NA,NA,12.9193832274293
"","Unknown",0.0033,8.419,NA,NA,13.2034622872326,10.9086257131892,NA,12.5396666051775,13.4179421794414,12.6643294642466,NA,11.7301390607934,NA,10.644046900201,NA,NA,NA,NA,10.5800325117214,NA,10.4355943571699,NA,12.1509078334299,NA,11.8436269641912,NA,NA,NA,NA,11.1776869753927,NA,NA,NA,12.6099346226601,NA,12.3082341452218
"","Unknown",0.0082,4.646,NA,NA,12.5998693727858,12.1758070153729,NA,NA,NA,12.7335260037381,NA,NA,NA,12.1887733162513,NA,NA,NA,12.728128501322,12.7594684211933,12.6980682483189,NA,12.4358741022597,NA,NA,NA,NA,NA,11.8440871086369,11.5626168252024,13.0324305081335,12.1867175691497,NA,12.564328840994,12.7779336416778,NA,12.4719098037455
"","Unknown",0.0083,15.309,NA,NA,11.9234729747381,13.5280512957906,12.8780176479786,NA,NA,NA,NA,NA,NA,NA,NA,12.2902170312641,NA,11.2883285611071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6404198348591
"","Unknown",0.0024,8.823,NA,NA,11.7488085348338,NA,NA,NA,12.2072380970178,11.9238443236892,NA,NA,NA,NA,NA,NA,NA,NA,10.9961535458151,11.9711379772468,NA,NA,NA,NA,12.0902627863046,NA,NA,NA,NA,NA,NA,NA,NA,12.2952578177307,NA,NA
"","Unknown",0.0023,7.628,NA,NA,12.3208074227966,NA,NA,12.7477849232841,13.2967944202481,12.589116945139,13.1221223376867,12.9506069620834,NA,NA,NA,NA,NA,NA,NA,10.9693300234596,NA,NA,12.5478565298631,NA,12.679918908335,NA,NA,NA,NA,11.4367280113505,NA,NA,NA,NA,NA,12.4520421126904
"","Unknown",0.0041,8.983,NA,NA,11.6381493413876,12.0624743313,11.9927999099375,12.5488847552096,12.6503328401835,12.3491178009174,12.573963054562,12.3568955752471,12.554610166579,12.5664400925042,NA,NA,NA,11.7465593573264,11.6469833216304,11.3817358357087,11.8172248133636,12.3190607175847,11.9997267803326,NA,12.7261336451565,NA,NA,12.5551918974165,12.6573988484381,12.8392136823116,12.6322808250691,12.728122380575,13.075662139917,12.7529412061607,NA,13.1801463939627
"","Unknown",0.0033,10.939,NA,NA,11.6199463211511,NA,NA,NA,12.4978115406418,NA,12.9604863809788,13.2878320919093,12.7515223681989,NA,NA,NA,NA,NA,NA,12.0733362372907,NA,NA,12.4461951999545,NA,NA,NA,NA,NA,10.8299232274992,11.1589799471235,NA,11.6045707258411,NA,11.8197470452117,NA,11.6606749977517
"","Unknown",0.0021,18.423,NA,NA,11.5490350062258,NA,NA,NA,NA,NA,NA,11.3156890835724,NA,NA,NA,12.0480712161018,NA,NA,11.9671218897046,11.7268421163349,11.4009702002487,NA,12.0505736576646,NA,10.9715058430449,NA,11.3805566193798,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ferulic acid 2TMS","Unknown",0.0029,12.396,NA,NA,11.148103923866,11.4186967590004,NA,NA,11.1735244378928,11.0172422614513,11.8226726844061,11.9030804338185,NA,12.182733884152,NA,NA,NA,NA,10.9590704131503,11.4325412041593,11.4844573493827,11.1068184758345,10.6408714882859,NA,11.3733102799034,NA,11.8089411037986,11.6070884299798,11.1887084514615,11.3987458668801,11.6484873971684,11.3500480668086,11.2899433463478,11.0807278617657,NA,11.8059152775362
"","Unknown",0.0038,15.988,NA,NA,10.2052461636191,NA,11.3570903272128,NA,10.1151442195269,9.64355930738343,NA,NA,10.8623636315651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3180186111023,NA,11.2412463493643,NA,NA,NA,NA,NA
"","Unknown",7e-04,16.351,NA,NA,10.2008858725255,NA,NA,NA,NA,9.45469386585982,9.67916315028504,NA,NA,NA,NA,NA,NA,NA,9.33106398250836,9.26993942492689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"","Unknown",0.0034,11.348,NA,NA,9.10768403666218,8.49373989575391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.18711011776576,8.81506053712292,NA,NA,NA,NA,NA,NA,NA,8.0662921679332,NA,NA,NA,NA,NA,NA,NA,NA
"Aconitic acid 3TMS","Unknown",0.0058,9.605,NA,NA,NA,22.8328410836187,22.5890967280033,NA,NA,NA,NA,NA,NA,NA,NA,22.5409504639099,22.9826889408661,22.7189890981068,NA,NA,NA,22.6299853132779,22.3576818352207,NA,NA,NA,NA,22.7763212657648,22.6904704144315,NA,22.6356084291951,22.8210209994923,22.7210043484756,NA,NA,NA
"Aspartic acid 3TMS","Unknown",0.0043,7.553,NA,NA,NA,20.9086841143827,21.1852297263382,20.2063370160029,NA,NA,NA,NA,NA,20.2368409740357,NA,NA,19.9626920072269,NA,NA,NA,20.2052810012766,20.5438260872861,NA,NA,20.3481176734288,NA,NA,NA,NA,NA,NA,NA,20.5438303982692,20.4415600525462,NA,20.1699645702164
"Glucose 1P","Unknown",0.0047,9.234,NA,NA,NA,19.4889954544484,19.6554713601648,NA,NA,NA,NA,NA,20.0726708739117,19.8464554134047,NA,NA,18.7942253390017,NA,NA,NA,19.3372745020879,19.5720151205836,NA,18.1008073651701,NA,NA,19.0310711283667,19.4016100102777,19.4393412441444,19.3849115391274,19.727574050583,19.4191484713087,19.6743550251927,NA,18.4493216267463,NA
"Lysine 4TMS","Unknown",0.0034,10.126,NA,NA,NA,19.2783696110518,19.3021034807977,NA,NA,NA,NA,NA,NA,NA,NA,18.1884992542403,19.0244182519016,NA,NA,NA,NA,19.2217748216055,18.6049184021017,NA,NA,NA,NA,17.8231972346976,NA,NA,NA,NA,18.6624377554582,NA,NA,NA
"Galactinol","Unknown",0.0039,15.426,NA,NA,NA,18.8623048971912,18.7906789655498,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.4842079169927,NA,NA,NA,NA,18.1607995184837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.3496885098028,NA,NA,NA
"","Unknown",0.0026,14.576,NA,NA,NA,18.5169959677819,18.7912352666846,NA,NA,NA,NA,NA,18.7757490339431,NA,NA,NA,18.7303859407786,NA,NA,NA,NA,18.1706504159353,NA,NA,NA,NA,NA,NA,18.2796980027018,NA,18.3871013308857,18.2950030724398,NA,NA,NA,NA
"Lactic acid","Unknown",0.0055,3.203,NA,NA,NA,18.4878428127139,NA,NA,NA,NA,18.8465893613877,NA,NA,NA,NA,NA,NA,19.274090789852,NA,NA,NA,18.6017509092356,18.1364784908302,NA,NA,17.7828487246641,NA,NA,NA,NA,NA,NA,17.7158051557457,NA,NA,NA
"Caffeic acid","Unknown",0.006,12.247,NA,NA,NA,18.0732520674636,17.5679478684524,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5592123205434,NA,NA,NA,NA,17.9311742730725,NA,NA,NA,NA,NA,17.5888665880526,NA,NA,NA,NA,18.0094328373687,NA,NA,NA
"","Unknown",0.0043,12.081,NA,NA,NA,17.4639130193754,17.7087104938035,NA,NA,NA,NA,17.9094439870707,NA,17.6045107315085,NA,NA,NA,NA,NA,NA,NA,NA,17.8617629740145,NA,NA,NA,NA,17.258596675424,NA,NA,NA,NA,NA,17.7564231443021,NA,NA
"","Unknown",0.0092,4.833,NA,NA,NA,17.4265976104039,NA,NA,NA,17.3816944650568,NA,17.2696589085868,NA,17.4137507147639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5148692913644,NA,NA,NA,NA,17.6238029057489,NA,NA,NA,NA
"","Unknown",0.003,5.74,NA,NA,NA,17.4594742110572,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.2981088979303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.4877461125637,17.5090642942309,17.4489887279056,17.4026346631256,17.4116742137526,17.3474011802399,17.7580655774628,NA,NA,NA
"Tyrosine 3TMS","Unknown",0.0051,10.828,NA,NA,NA,17.2249529072428,17.6929306896355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6454316136526,17.3890375896077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.4961182297687,NA,NA,NA
"","Unknown",0.0055,5.561,NA,NA,NA,16.8715528376567,16.9174173647281,NA,NA,NA,NA,NA,17.3271444367101,NA,NA,NA,NA,NA,NA,NA,NA,16.8599767816734,NA,NA,NA,NA,NA,NA,17.0858406772873,NA,17.0379820126355,17.2657959673369,17.3050919268919,NA,NA,NA
"Glycine 3TMS","Unknown",0.0044,5.392,NA,NA,NA,16.7466202094958,17.0476316984728,NA,NA,16.7435159787937,17.0216227103864,16.7793833651408,NA,NA,NA,NA,16.787265288063,16.6341386419338,16.6518337547083,NA,NA,16.8249478348291,16.6725466101474,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.3946341248386,16.7863206968856,NA,NA
"","Unknown",0.0023,3.24,NA,NA,NA,16.4342791970902,NA,NA,16.6149088700805,NA,16.8494945958095,NA,NA,NA,NA,NA,NA,15.6869133029451,16.0970574876595,NA,NA,15.9369140440499,15.7702314416183,NA,NA,15.4998365309323,15.4924183839832,NA,NA,15.6099735135168,NA,NA,15.3128462830573,NA,NA,15.4093410932058
"","Unknown",0.0018,17.403,NA,NA,NA,16.191058074095,16.9243557943677,NA,NA,13.6446308044588,NA,NA,15.3369499170965,NA,NA,NA,17.1020810149509,NA,14.6870939331468,NA,NA,16.9644958957966,NA,NA,NA,NA,NA,NA,16.1671094755622,NA,15.7937750035256,15.6153689654032,NA,NA,NA,NA
"","Unknown",0.0079,10.371,NA,NA,NA,16.0744887163607,NA,NA,NA,16.7877889874986,16.9106483605113,NA,NA,NA,NA,NA,NA,NA,16.1774647427278,NA,NA,NA,NA,NA,16.5376585321237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Glycerol 3TMS","Unknown",0.0012,4.85,NA,NA,NA,15.9563288784621,NA,NA,NA,16.0190154096083,NA,16.3171318326992,15.9104548603128,16.2188056499476,NA,NA,NA,16.4011955202258,NA,NA,NA,NA,16.1755105089947,NA,NA,NA,16.1687076852322,NA,16.222455987195,NA,16.2015585132849,16.3053890369425,NA,NA,NA,NA
"","Unknown",0.0056,9.961,NA,NA,NA,15.8463231756385,15.4777082965549,NA,NA,NA,NA,NA,16.2195625864138,15.8985700969203,NA,NA,15.4941178752886,15.687540861877,15.1346717469671,15.111004113823,15.0988718244785,15.5976028672412,15.129361322172,NA,NA,NA,15.4117130611441,15.407805452468,16.0818005897842,15.1862099181171,16.2504319949048,16.4305527471787,15.0600336375911,NA,NA,NA
"","Unknown",0.0069,3.416,NA,NA,NA,15.0214007797236,NA,NA,NA,NA,15.9861520470636,15.8704312293358,15.7057173140444,NA,NA,NA,NA,NA,14.4720927518366,14.6454391485639,NA,14.5119070217771,NA,NA,NA,NA,NA,14.2296746989514,NA,NA,14.8907382113299,15.6095209278846,14.8683054223593,NA,NA,NA
"","Unknown",0.0032,8.907,NA,NA,NA,14.3658009463189,14.9058412950533,NA,15.1826525120225,NA,NA,NA,15.1156795748314,14.8656337748574,NA,NA,14.4283927682531,NA,NA,NA,14.7696383195253,14.5857724720307,NA,NA,14.7339016137168,NA,NA,NA,NA,14.8358248918105,NA,NA,NA,NA,NA,15.0136477812231
"","Unknown",0.0032,16.027,NA,NA,NA,14.2262022148426,NA,NA,NA,NA,NA,NA,13.5129546784259,NA,NA,NA,NA,NA,NA,NA,NA,14.0696310288207,NA,NA,NA,NA,NA,NA,NA,NA,13.3236759788625,13.6570489437305,NA,NA,NA,NA
"","Unknown",0.0065,10.915,NA,NA,NA,14.0134083737742,14.2092127122964,NA,NA,NA,NA,NA,13.2840939323185,NA,NA,NA,13.551555229992,NA,NA,NA,NA,14.0521632224714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"","Unknown",0.0098,11.724,NA,NA,NA,13.6954365838114,13.6504598032424,13.4783620902435,NA,NA,NA,NA,NA,NA,NA,13.4107996007141,13.4195939239328,NA,NA,NA,13.5908991778768,13.5545881115969,NA,NA,13.9447375596718,NA,13.5139539255556,NA,NA,13.7987362851491,NA,NA,NA,NA,NA,13.635543581096
"","Unknown",0.0062,15.365,NA,NA,NA,13.5973501863853,13.3186058274475,NA,NA,NA,NA,NA,13.0964786706443,NA,NA,NA,14.3500927891471,NA,NA,NA,NA,13.3612457993105,NA,NA,NA,NA,NA,NA,13.1751214565285,NA,NA,13.2789299960616,NA,NA,NA,NA
"","Unknown",0.0021,11.611,NA,NA,NA,13.2056126956554,NA,NA,NA,NA,NA,NA,12.5033202289507,NA,NA,NA,12.0076776861473,NA,NA,NA,NA,13.2508991317478,NA,NA,NA,NA,NA,NA,12.9415929266817,NA,12.3929800938776,12.7243495116989,12.4162970061188,NA,NA,NA
"","Unknown",0.0045,17.865,NA,NA,NA,12.9027756049122,12.8544320227996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9205902462364,NA,NA,NA,NA,NA,NA,NA,NA,12.6658349054221,NA,12.1700518470402,NA,NA,NA
"","Unknown",0.0033,9.456,NA,NA,NA,12.4578825284497,12.7527096470518,NA,NA,NA,NA,NA,NA,12.7387705476571,NA,NA,12.160007698275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5263840590204,NA,13.1618818101118,13.3335850876133,NA,NA,NA,NA,NA
"","Unknown",0.004,14.865,NA,NA,NA,12.6340268087639,12.5228440289207,NA,NA,NA,NA,NA,NA,NA,NA,11.5777042320519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0274477776427,NA,NA,NA,12.1089244879229,NA,NA,NA,NA
"","Unknown",0.0027,8.224,NA,NA,NA,12.2045206148052,11.2581870506467,NA,NA,NA,NA,NA,13.2288666312199,12.8368883722035,NA,NA,NA,NA,12.0726253051807,NA,NA,11.9560324429658,NA,NA,NA,NA,NA,11.901989933216,NA,NA,12.4938347387797,NA,12.6019470134147,NA,NA,NA
"","Unknown",4e-04,3.14,NA,NA,NA,11.0677786605202,NA,NA,NA,11.9586388770233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.905778128071,11.5911239667225,NA,NA,NA,NA,11.274467137691,NA,NA,NA,NA,NA,NA,NA,NA
"","Unknown",0.0052,14.538,NA,NA,NA,10.2834329720391,NA,NA,NA,NA,NA,NA,9.00984019935079,NA,NA,NA,10.3721550968662,NA,NA,NA,NA,9.58352723029921,NA,NA,NA,NA,NA,9.9636635629018,NA,NA,NA,NA,NA,NA,NA,NA
"Citric acid 4TMS","Unknown",0.0061,9.766,NA,NA,NA,NA,18.8084203984657,NA,NA,NA,NA,NA,18.4578563616741,NA,NA,NA,18.721426012778,NA,NA,NA,NA,18.0687364142324,NA,NA,NA,NA,NA,18.0553838957606,18.1497545723896,NA,18.2735149673957,18.3174539099633,18.017691026018,NA,NA,NA
"","Unknown",0.0033,10.197,NA,NA,NA,NA,13.7185242842365,13.8673023738042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2424294165236,13.5134298465222,13.6018817535794,NA,NA,13.821532713575,NA,NA,NA,NA,13.8141924908275,NA,NA,13.6264325666349,NA,NA,13.804406425136
"","Unknown",0.0059,11.654,NA,NA,NA,NA,13.2547751588368,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2183456824907,NA,NA,NA,NA,13.4298948918419,NA,NA,NA,NA,NA,13.1307535520821,NA,NA,13.4521857580537,NA,NA,NA,NA,NA
"","Unknown",0.0081,15.736,NA,NA,NA,NA,11.7839052583386,NA,NA,NA,NA,NA,11.4384456688694,NA,NA,NA,12.4762414982219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6509511163539,11.6481505188973,NA,NA,11.3162853538949,NA,NA,NA,NA
"","Unknown",0.0025,8.657,NA,NA,NA,NA,10.5466334239494,NA,NA,NA,NA,NA,10.8852256364269,NA,NA,NA,NA,NA,NA,NA,NA,10.9705848837048,NA,NA,NA,NA,NA,NA,NA,NA,10.8686346955468,11.2010780268489,NA,NA,NA,NA
"","Unknown",6e-04,12.821,NA,NA,NA,NA,10.0066223822768,10.5900986002021,NA,9.90023973150838,9.57405733850848,NA,NA,10.0777615844567,NA,NA,11.0052196668174,NA,9.83580779356752,NA,NA,NA,NA,NA,NA,NA,10.435519367269,NA,NA,10.6135180357998,NA,NA,NA,NA,NA,NA
"Fructose","Unknown",0.0065,9.565,NA,NA,NA,NA,NA,22.7639637726405,NA,22.9820055105068,23.3410739219433,22.7589552641773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.76555890245,NA,NA,NA,NA,22.7993036505878,NA,NA,NA,22.9321160377726,NA,22.7371016209619
"Aconitic acid 3TMS","Unknown",0.0031,9.595,NA,NA,NA,NA,NA,21.5039532301054,NA,21.3972122269998,21.443905326708,21.3224329255007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.3514308920147,NA,NA,NA,NA,21.3917525462684,NA,NA,NA,21.384739832827,NA,21.3850338739925
"","Unknown",0.0019,6.19,NA,NA,NA,NA,NA,18.8076611359043,NA,NA,19.039090316014,18.9912369779698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.566948536999,NA,NA,NA,NA,18.6243105055279,NA,NA,NA,NA,NA,18.8823123918939
"","Unknown",0.0067,3.067,NA,NA,NA,NA,NA,18.5783571115617,18.0743862848918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4613857084127,17.7240364671313,19.0601818853004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.7755714466459
